galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,0.92,234.0,12.0,86727.61967391304,-26974.06057373099,-224952749.95118114,-224866022.33150724,9.59166304662544e-07,233.9999990408337
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,2.32,192.0,12.0,48963.934870689656,-19968.876269619817,-66038689.54549179,-65989725.6106211,1.5231546211727815e-06,191.99999847684538
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,3.24,212.0,6.3,40399.826728395055,-11348.023800735738,-26872497.632396445,-26832097.80566805,1.8000000000000001e-06,211.9999982
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,4.17,223.0,4.41,27970.09083932854,-10914.507665487541,-20081719.692473672,-20053749.601634342,2.042057785666214e-06,222.9999979579422
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,5.1,222.0,4.01,20098.842470588235,-6802.437780733524,-10233571.012605786,-10213472.170135198,2.2583179581272427e-06,221.99999774168205
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,6.03,224.0,3.85,15317.556567164182,-4195.149672112077,-5337808.062434353,-5322490.505867189,2.455605831561735e-06,223.99999754439418
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,6.96,224.0,3.23,12295.86408045977,-2910.978836346908,-3208947.5149798593,-3196651.6508993995,2.6381811916545837e-06,223.9999973618188
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,7.89,226.0,3.4,9903.135931558934,-2098.0630810305074,-2040207.519963729,-2030304.38403217,2.8089143810376276e-06,225.9999971910856
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,8.8,226.0,3.21,8435.428011363636,-1627.0154952225537,-1418540.7704174505,-1410105.3424060869,2.966479394838265e-06,225.9999970335206
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,9.73,227.0,2.75,6909.427420349434,-1403.3757682713451,-1106608.3391825822,-1099698.911762233,3.1192947920964445e-06,226.9999968807052
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,10.64,227.0,2.65,5853.216597744361,-998.3952167131795,-719935.6327151118,-714082.4161173675,3.261901286060018e-06,226.9999967380987
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,11.58,224.0,2.35,5062.396269430053,-825.0489643701741,-546643.2246262914,-541580.8283568614,3.402939905434711e-06,223.9999965970601
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,12.52,220.0,2.43,4302.124544728435,-659.1263035680388,-403921.63895730744,-399619.514412579,3.538361202590826e-06,219.9999964616388
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,13.46,218.0,2.3,3823.238818722139,-499.7195088685522,-284848.5742940041,-281025.335475282,3.6687872655688286e-06,217.99999633121274
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,14.4,217.0,2.77,3362.651868055556,-463.7468383969917,-247087.78444846667,-243725.13258041113,3.794733192202055e-06,216.9999962052668
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,15.33,216.0,4.43,2956.032230919765,-397.73159462361076,-199058.5068533599,-196102.47462244015,3.915354390090378e-06,215.9999960846456
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,16.27,210.0,4.47,2618.893786109404,-343.5830078683595,-162023.09725055657,-159404.20346444717,4.033608806019741e-06,209.9999959663912
NGC0891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0891_normalized.csv,structural,7672.427715856535,17.11,208.0,4.35,2344.4544769140853,-326.7134633277606,-146504.1163751834,-144159.66189826932,4.136423575989287e-06,207.99999586357643
