galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,0.5,24.2,2.18,1229.6083999999998,661.2012000000009,1186242.7796868016,1187472.3880868016,770.5427918314471,-746.342791831447
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,1.0,42.0,2.91,1560.2090000000003,195.4456,175321.7718158667,176881.9808158667,420.57339527824,-378.57339527824
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,1.5,59.4,2.4,1425.0539999999999,-302.6210000000003,-180974.65452855578,-179549.60052855578,1.224744871391589e-06,59.39999877525513
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,2.0,63.9,2.01,1257.588,-368.9506957121413,-165481.0588853095,-164223.4708853095,1.414213562373095e-06,63.899998585786435
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,2.49,66.0,2.0,1059.79281124498,-360.5518333333332,-129890.77689075186,-128830.98407950689,1.57797338380595e-06,65.99999842202662
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,3.0,67.2,2.07,897.0361666666668,-316.71358488394844,-94701.18003851837,-93804.1438718517,1.7320508075688774e-06,67.1999982679492
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,3.49,68.7,2.38,743.0792263610315,-214.45816666666678,-55122.27270401945,-54379.19347765842,1.8681541692269405e-06,68.69999813184583
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,4.0,71.3,2.91,682.578,-110.37009495791335,-24751.491723920648,-24068.913723920647,2e-06,71.299998
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,4.49,72.5,3.21,632.7091314031181,-86.09159502776632,-17199.83839330213,-16567.129261899012,2.118962010041709e-06,72.49999788103798
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,5.01,74.0,3.41,595.625489021956,-70.26905899498648,-12581.614234757792,-11985.988745735836,2.238302928559939e-06,73.99999776169707
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,structural,897.0361666666668,5.5,76.2,3.17,561.7373818181818,-69.15940245668203,-11279.724594308964,-10717.987212490782,2.345207879911715e-06,76.19999765479213
