galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,0.33,4.0,7.9,1467.538484848485,1212.3161922252837,6005101.740195731,6006569.278680579,1407.8948334178199,-1403.8948334178199
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,0.99,17.0,8.6,2267.667171717172,396.606789044289,654852.2941284277,657119.9613001449,806.5660305809707,-789.5660305809707
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,1.76,33.3,7.9,2034.6861931818182,-106.11268437714739,-98553.72349896113,-96519.03730577932,1.32664991614216e-06,33.29999867335008
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,2.42,44.9,10.5,2115.9260330578513,22.383770030909343,15119.459746121198,17235.38577917905,204.22936514030812,-159.3293651403081
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,3.19,53.0,7.9,2066.6949843260186,-190.555849109568,-97644.99886713659,-95578.30388281056,1.786057109949175e-06,52.99999821394289
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,3.85,60.8,7.9,1843.431168831169,-279.0035763609428,-118458.83154463742,-116615.40037580625,1.9621416870348583e-06,60.79999803785831
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,4.62,69.0,7.9,1667.7198701298703,-169.16015991584214,-59851.42779917614,-58183.70792904627,2.149418526020468e-06,68.99999785058148
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,5.28,76.6,7.9,1601.5321401515148,-97.41047196350256,-30157.138379653334,-28555.60623950182,2.2978250586152114e-06,76.59999770217493
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,5.94,85.0,7.9,1539.1380471380469,-156.09377152203828,-42955.3767963659,-41416.23874922785,2.4372115213907883e-06,84.99999756278848
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,7.04,78.1,6.7,1326.8071022727274,-186.2428446763673,-43243.948462978515,-41917.141360705784,2.65329983228432e-06,78.09999734670016
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,8.8,81.6,6.7,1006.4835113636364,-178.6880837852962,-33191.83960956864,-32185.356098205004,2.966479394838265e-06,81.5999970335206
UGC11557,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC11557_normalized.csv,structural,1634.6260051406925,10.56,84.5,6.7,697.8250473484848,-175.37412728133614,-27146.885329822522,-26449.060282474038,3.2496153618543843e-06,84.49999675038464
