galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,0.87,24.3,3.9,1460.0110344827588,-185.20782137666828,-298249.34623217164,-296789.3351976889,9.327379053088814e-07,24.299999067262096
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,1.74,49.6,3.9,1298.8802298850574,-33.91198749284364,-27305.078219683503,-26006.197989798446,1.3190905958272919e-06,49.59999868090941
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,2.61,73.6,5.2,1401.0041762452108,153.08798626660703,82175.0605718337,83576.06474807892,467.0476731474914,-393.4476731474914
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,3.5,101.0,4.4,1568.3150857142857,167.23037364890118,66940.12910775932,68508.44419347361,489.67290580259555,-388.67290580259555
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,4.37,107.0,3.5,1695.329633867277,136.68311297459218,43820.04853537748,45515.37816924475,445.9845317940966,-338.9845317940966
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,5.24,115.0,3.5,1806.1437022900761,63.65332289923592,17018.81130032718,18824.955002617255,314.07445648080716,-199.07445648080716
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,6.11,123.0,3.9,1806.0864157119474,-58.8718705319576,-13499.138539875607,-11693.05212416366,2.471841418861655e-06,122.99999752815859
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,6.98,130.0,3.9,1703.70664756447,-130.33636161789204,-26160.714461786923,-24457.007814222452,2.6419689627245813e-06,129.99999735803104
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,7.85,134.0,3.5,1579.3011464968154,-170.31033604622596,-30395.6040838838,-28816.302937386987,2.8017851452243797e-06,133.99999719821486
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,8.72,136.0,3.9,1407.3666628440367,-166.7923575219897,-26797.796955744478,-25390.43029290044,2.9529646120466803e-06,135.99999704703538
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,9.6,137.0,4.0,1287.4145208333334,-142.80286860292355,-20840.35575963458,-19552.94123880125,3.0983866769659333e-06,136.99999690161332
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,10.47,136.0,3.5,1157.4616427889205,-145.78959403188597,-19508.293227484824,-18350.831584695905,3.2357379374726872e-06,135.99999676426205
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,11.35,137.0,3.5,1032.282731277533,-138.91886819147135,-17147.657664802584,-16115.37493352505,3.3689761055846034e-06,136.9999966310239
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,12.19,137.0,3.5,918.5211894995899,-137.80619722170118,-15838.15076456723,-14919.62957506764,3.491418050019218e-06,136.99999650858194
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,13.12,137.0,5.0,788.365762195122,-128.02228660070836,-13670.713275918728,-12882.347513723606,3.6221540552549664e-06,136.99999637784595
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,13.94,138.0,5.0,694.4821879483503,-111.90601654598139,-11246.829019217044,-10552.346831268695,3.733630940518894e-06,137.99999626636907
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,structural,1401.0041762452108,14.86,137.0,7.5,593.6492934051143,-109.60097232960432,-10333.204572968469,-9739.555279563354,3.854867053479277e-06,136.99999614513294
