galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,2.67,221.0,20.0,44917.63146067415,-5821.444091821844,-8335310.537236258,-8290392.905775584,1.6340134638368192e-06,220.99999836598653
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,3.21,237.0,13.0,41774.051651090354,-5212.008736798771,-6207295.455284807,-6165521.4036337165,1.7916472867168918e-06,236.9999982083527
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,3.74,249.0,8.0,39340.782112299465,-6721.368023983879,-6870500.699609006,-6831159.917496706,1.9339079605813715e-06,248.99999806609205
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,4.27,250.0,5.0,34649.401545667446,-8441.493978697117,-7557771.454820793,-7523122.053275126,2.066397831977182e-06,249.99999793360217
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,4.81,253.0,5.0,30308.383555093555,-6598.160153914991,-5244210.203779973,-5213901.820224879,2.193171219946131e-06,252.9999978068288
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,5.35,257.0,5.0,27523.388579439255,-5786.775510831916,-4135091.916734123,-4107568.5281546838,2.3130067012440753e-06,256.9999976869933
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,5.88,257.0,5.0,24116.533758503403,-5729.208767875314,-3724943.0444189347,-3700826.5106604313,2.424871130596428e-06,256.9999975751289
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,6.41,257.0,5.0,21450.42728549142,-4525.380591043234,-2698978.314686519,-2677527.8874010276,2.5317977802344325e-06,256.9999974682022
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,7.48,257.0,5.0,16875.924812834226,-3943.3591239521024,-2015426.8835783852,-1998550.958765551,2.7349588662354685e-06,256.99999726504115
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,structural,3822.9825423705015,8.55,255.0,5.0,13011.638760233918,-2901.9818572806494,-1297570.2899017362,-1284558.6511415022,2.924038303442689e-06,254.9999970759617
