galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,0.87,39.3,6.6,1232.8304597701149,1285.1658079006472,2386831.6727746073,2388064.5032343776,1441.3938108004725,-1402.0938108004725
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,1.74,54.6,5.6,2350.924712643678,852.1021050777298,791269.220023737,793620.1447363808,1175.1166120182722,-1120.5166120182723
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,2.61,65.5,6.7,2715.4881226053644,131.81969249141642,81605.92073015093,84321.4088527563,469.1256517242411,-403.6256517242411
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,3.5,83.9,5.2,2582.927371428571,-255.07101567836537,-117753.80499501598,-115170.87762358741,1.8708286933869708e-06,83.89999812917131
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,4.37,94.3,6.3,2266.5631350114413,-373.4912396119276,-138095.92552048768,-135829.36238547624,2.0904544960366874e-06,94.2999979095455
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,5.24,104.0,5.7,1933.0526145038168,-325.81938925446383,-100467.94532423509,-98534.89270973127,2.2891046284519193e-06,103.99999771089537
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,6.11,115.0,5.1,1699.6373977086741,-230.53596887961032,-60964.82997352345,-59265.19257581477,2.471841418861655e-06,114.99999752815859
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,6.98,127.0,5.1,1531.9200286532948,-174.54126012249003,-40404.01900826711,-38872.09897961382,2.6419689627245813e-06,126.99999735803104
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,7.85,129.0,5.1,1395.9356050955416,-176.8084499800122,-36392.7808647425,-34996.84525964696,2.8017851452243797e-06,128.99999719821486
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,8.72,127.0,5.1,1224.2733256880736,-203.2604826736428,-37663.29829529407,-36439.024969606,2.9529646120466803e-06,126.9999970470354
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,9.6,124.0,5.1,1040.2297604166667,-193.24766925660418,-32525.569828818796,-31485.34006840213,3.0983866769659333e-06,123.99999690161333
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,structural,1615.7787131809846,10.47,122.0,3.9,886.0899044890162,-177.17224819270152,-27342.038891708242,-26455.948987219224,3.2357379374726872e-06,121.99999676426206
