galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,0.75,169.0,4.27,39291.93933333333,-4092.6040053763336,-61305758.965561785,-61266467.02622845,8.660254037844387e-07,168.9999991339746
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,1.55,203.0,4.92,36017.85612903226,-5214.123861617576,-37793094.83450913,-37757076.97838009,1.2449899597988732e-06,202.99999875501004
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,2.3,232.0,5.49,31210.047347826086,-4548.290710046036,-22216886.237032466,-22185676.18968464,1.5165750888103101e-06,231.99999848342492
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,3.06,256.0,4.38,29149.937156862747,-3558.9083852753133,-13066467.533752704,-13037317.59659584,1.74928556845359e-06,255.99999825071444
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,3.85,248.0,3.47,25693.73935064935,-4360.21335009968,-12723594.584270623,-12697900.844919974,1.9621416870348583e-06,247.99999803785832
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,4.61,253.0,5.68,22391.606464208242,-4161.616810749298,-10142008.62612474,-10119617.01966053,2.147091055358389e-06,252.99999785290893
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,5.36,269.0,8.42,19409.69796641791,-3585.170395722897,-7514633.837104426,-7495224.139138008,2.3151673805580453e-06,268.99999768483264
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,6.12,268.0,4.67,16977.99916666667,-2792.6950233833863,-5126664.542095102,-5109686.542928436,2.4738633753705964e-06,267.9999975261366
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,6.91,260.0,5.58,15081.02068017366,-2078.4377196997966,-3379261.33996926,-3364180.3192890864,2.6286878856189832e-06,259.99999737131213
NGC2955,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2955_normalized.csv,structural,11234.73445360696,7.66,245.0,8.47,13777.205078328981,-1792.2885535119954,-2628705.739288067,-2614928.534209738,2.7676705006196096e-06,244.9999972323295
