galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,0.34,38.8,3.69,2286.955882352941,247.01730103806364,202934.48740704695,205221.4432893999,264.1501291281077,-225.3501291281077
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,0.68,50.1,3.69,2370.9417647058826,-354.6881487889269,-145695.17471317507,-143324.2329484692,8.246211251235321e-07,50.099999175378876
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,1.02,60.2,3.69,2045.7679411764707,-1012.2629757785472,-277204.69679314387,-275158.9288519674,1.0099504938362078e-06,60.19999899004951
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,1.36,68.2,3.69,1682.6029411764705,-1017.1963442446662,-208916.76194758207,-207234.1590064056,1.16619037896906e-06,68.19999883380963
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,1.69,72.8,3.69,1364.2463905325444,-847.288707145236,-140040.00485016286,-138675.7584596303,1.3e-06,72.7999987
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,2.03,75.3,3.69,1114.9195073891626,-642.7548681820117,-88441.63046408253,-87326.71095669337,1.4247806848775006e-06,75.2999985752193
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,2.37,76.6,3.69,927.1730801687763,-490.0056218633159,-57751.08133659852,-56823.90825642975,1.5394804318340654e-06,76.59999846051956
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,2.7,77.6,3.69,786.6157407407408,-389.1012027554332,-40253.73774104878,-39467.122000308045,1.6431676725154984e-06,77.59999835683232
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,3.05,78.5,3.69,662.5842622950819,-309.8662999058928,-28378.008249589548,-27715.423987294467,1.746424919657298e-06,78.49999825357509
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,3.38,78.2,3.69,575.9066568047338,-215.0439960430526,-17771.251991740188,-17195.345334935453,1.8384776310850234e-06,78.19999816152237
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,3.72,78.8,3.69,518.5047849462366,-158.6920554285784,-11915.702430445228,-11397.19764549899,1.928730152198591e-06,78.79999807126984
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,4.06,79.2,3.69,467.9960591133005,-168.13259644170213,-11567.334375484617,-11099.338316371317,2.0149441679609883e-06,79.19999798505583
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,4.39,79.2,3.69,405.8559453302962,-172.44527804574454,-10972.212001370879,-10566.356056040582,2.0952326839756963e-06,79.19999790476732
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,4.74,79.2,3.69,350.7332700421941,-150.59591529096892,-8874.466500870314,-8523.73323082812,2.1771541057077243e-06,79.1999978228459
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,5.08,78.8,3.69,301.9447637795276,-140.34496397723123,-7716.85828476511,-7414.913520985582,2.253885533916929e-06,78.79999774611446
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,5.41,78.5,3.69,256.70214417744916,-102.93531258462914,-5314.648252771529,-5057.946108594079,2.3259406699226015e-06,78.49999767405933
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,5.75,80.1,3.69,232.97810434782608,-60.59549358656074,-2943.607402457302,-2710.629298109476,2.3979157616563597e-06,80.09999760208423
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,6.09,80.1,3.69,215.49720853858787,-55.62350163040953,-2551.2230866640507,-2335.7258781254627,2.4677925358506134e-06,80.09999753220745
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,6.42,80.1,3.69,195.7103582554517,-53.215657704022945,-2315.324192464898,-2119.613834209446,2.5337718918639855e-06,80.0999974662281
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,6.77,80.1,3.69,179.31056129985228,-45.44319028032808,-1874.9407487301198,-1695.6301874302676,2.6019223662515375e-06,80.09999739807763
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,7.11,79.8,3.69,164.3545569620253,-29.742672939917476,-1168.470623928308,-1004.1160669662827,2.6664583251946767e-06,79.79999733354167
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,7.44,79.8,3.69,159.38297043010755,-21.714010889873983,-815.2194249309289,-655.8364545008213,2.7276363393971714e-06,79.79999727236365
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,7.78,79.5,3.69,149.80616966580973,-38.11250722480326,-1368.3441076879355,-1218.537938022126,2.7892651361962705e-06,79.49999721073486
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,8.12,79.5,3.69,133.46646551724137,-34.46836242747015,-1185.6923702245463,-1052.2259047073048,2.8495613697550013e-06,79.49999715043863
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,8.46,78.8,3.69,126.36768321513001,-19.194183915729322,-633.7335399101489,-507.3658566950189,2.9086079144497975e-06,78.79999709139209
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,8.8,77.9,3.69,120.41442045454541,-22.986847976024112,-729.6324741751681,-609.2180537206227,2.966479394838265e-06,77.8999970335206
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,9.13,77.2,3.69,110.96649507119386,-27.145638497776975,-830.4943598740952,-719.5278648029013,3.0215889859476255e-06,77.19999697841102
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,9.47,77.6,3.69,102.22684266103484,-21.048755252936964,-620.8459365573605,-518.6190938963256,3.0773365106858238e-06,77.59999692266348
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,9.77,76.6,3.69,97.49529170931423,-13.0907639828316,-374.26380869004254,-276.7685169807283,3.1256999216175565e-06,76.59999687430007
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC08490_normalized.csv,structural,279.3234539784884,10.15,77.6,3.69,93.32512315270935,-10.97412778053913,-302.0030813853667,-208.67795823265737,3.1859064644147984e-06,77.59999681409353
