galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC0055,1.23,28.7,3.4,0.0,766.319105691057,0.0,766.319105691057,30.701343618806003,0.0,30.701343618806003,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,1.84,37.6,2.6,0.0008634724598550937,767.6844565217392,0.9385570215816236,768.6230135433208,37.58376511207998,1.3141327633501065,37.60673270731865,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,2.46,43.1,1.2,0.030644469421084786,732.0841056910571,24.914202781369745,756.9983084724269,42.437329086548324,7.828725237365887,43.15339892571812,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,3.07,50.1,2.8,0.1573319546199437,692.0819543973942,102.49638737455616,794.5783417719504,46.09437709742914,17.73876853786326,49.38983204304189,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,3.68,58.1,4.5,0.3051911957107019,652.1508967391304,165.86478027755535,818.0156770166858,48.98893038228126,24.705918145687356,54.866179850809765,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,4.3,64.6,4.1,0.3964450570905278,614.0462325581395,184.39304980954785,798.4392823676874,51.38481098534858,28.158304533140054,58.59427373200435,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,4.91,68.5,2.7,0.44152689392160005,569.3825254582486,179.84802196399187,749.2305474222404,52.87407871537811,29.716220954946476,60.65246893443993,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,5.52,72.3,0.8,0.4904750327348514,527.6075724637682,177.70834519378676,705.3159176575549,53.96659892933777,31.320122373159766,62.39666549960585,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,6.14,74.2,2.4,0.5063096548327989,488.6705211726385,164.92171167192146,653.5922328445599,54.776244851212645,31.821679868693256,63.34868830264442,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,6.75,78.9,2.6,0.5749020563689362,455.7340592592592,170.34135003524037,626.0754092944995,55.463545685431974,33.90876159251282,65.0077611730928,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,7.37,82.4,2.3,0.613073656426924,430.4765943012212,166.3700560181612,596.8466503193824,56.32594872702989,35.016386347735086,66.32314688593907,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,7.98,84.3,4.8,0.6250893026015178,408.76691729323306,156.66398561441548,565.4309029076485,57.11357106677887,35.35786482811194,67.1724542145293,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,8.59,85.4,7.3,0.6227272899122736,391.08463329452854,144.98889171414984,536.0735250086784,57.960477913833664,35.290998566554435,67.85920409070937,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,9.21,85.3,4.6,0.612664590253625,369.37182410423446,133.04334207461997,502.4151661788544,58.32593334015324,35.00470226279964,68.02384641070549,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,9.82,86.8,4.0,0.6372101306484385,345.8612219959266,129.77803068196303,475.63925267788966,58.27827382481399,35.69902325410146,68.34308641916077,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,10.43,85.4,5.7,0.6204971476679791,323.16005752636624,118.98315391524048,442.1432114416067,58.0565190138024,35.227748939379566,67.90842138745354,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,11.05,85.4,7.0,0.6349779707450148,298.5218552036199,114.92813950136015,413.44999470498004,57.43401866489929,35.63644120124833,67.59158558200888,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,11.66,86.2,4.1,0.6584840729236034,278.23459691252145,112.94752537283078,391.18212228535225,56.95801436145751,36.29005574323642,67.53653489665581,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,12.28,86.1,6.2,0.655181537806244,264.8902442996743,106.70709084792249,371.59733514759677,57.03378121780109,36.19893749286694,67.55157493065937,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,12.89,87.4,2.5,0.6641016761651157,256.55417377812256,103.0413772172406,359.59555099536317,57.50637616821286,36.44452431203118,68.08220510772423,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
NGC0055,13.5,86.5,5.5,0.6252471298249098,254.3431185185185,92.62920441850517,346.9723229370237,58.597202151638605,35.36232825550122,68.44067766796162,,1415.215345649812,2000.0,True,2.306265871639052,1.8183295796301904,formula
