galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
UGC05005,0.78,14.5,8.1,0.0,331.4826923076923,0.0,331.4826923076923,16.07969216123244,0.0,16.07969216123244,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,2.34,32.6,26.8,0.11849486821096115,401.08760683760687,101.27766513757365,502.3652719751805,30.635681810594654,15.394470969212366,34.28607204714361,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,3.91,48.6,11.3,0.2779940333926285,442.52237851662403,142.19643651796855,584.7188150345926,41.59642412515768,23.57939920322944,47.814752606128344,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,5.47,58.1,6.1,0.37056298970000573,401.14268738574043,135.48921012797285,536.6318975137133,46.84282762600909,27.223629063738205,54.17911478974174,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,7.04,65.9,8.71,0.5285824811744972,320.79990056818184,150.16547760639128,470.9653781745731,47.52295550573428,32.51407329678941,57.58121449178538,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,8.6,72.5,12.2,0.6209502671391264,276.00904651162784,144.40703886956427,420.41608538119215,48.72040434971778,35.24060916440368,60.12967931295038,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,10.17,78.6,28.4,0.7111455594159265,237.3744346116027,139.85163410342705,377.2260687150298,49.13347127977016,37.71327510084285,61.938591514756396,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,17.97,97.1,10.0,0.9630459205039109,133.0995937673901,107.18374184795893,240.28333561534902,48.90602928065209,43.887262856184385,65.71066535204024,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,21.07,99.4,10.0,1.0125119055451004,108.91130991931657,96.10934082060753,205.0206507399241,47.90366687425922,45.00026456689117,65.72507216496761,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,22.72,100.0,10.0,1.0298957385080902,99.0861003521127,90.65983613627556,189.74593648838825,47.447193805324254,45.384925658374506,65.65841665023747,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
UGC05005,28.61,99.1,10.0,1.0353752576361668,76.51984620761972,72.37855698260515,148.89840319022488,46.78923807885741,45.50549983543015,65.26854767246115,,1224.8768946776922,2000.0,True,1.7335391511447893,1.8487776868020782,formula
