galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
KK98-251,0.25,4.25,2.0,0.35237412352067166,47.1652,2181.315468292059,2228.480668292059,3.433846240005513,23.35227755644007,23.60339312626502,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,0.41,6.84,2.0,0.4458551361593307,64.55439024390245,1682.9235833500734,1747.4779735939758,5.14463798532025,26.267825741266254,26.766881947166166,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,0.57,9.56,2.0,0.5148797373108921,80.8421052631579,1397.929997438161,1478.772102701319,6.788225099390856,28.228002028832144,29.03274183641207,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,0.74,12.3,2.0,0.47266301588700105,110.70702702702704,988.4947819082946,1099.2018089353217,9.051143574156804,27.046000418031092,28.520332021421805,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,0.9,15.1,2.0,0.4912804599566242,132.9842222222222,844.7757929255389,977.7600151477611,10.940100547984008,27.57350564641691,29.664524496997842,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.07,17.5,2.0,0.4607397526357252,158.05392523364483,666.3868005948801,824.4407258285249,13.004526135157713,26.702694183106725,29.7010366256217,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.24,19.7,2.0,0.43190709936108174,181.04459677419354,539.0426598895945,720.087256663788,14.983167221919402,25.85368248940752,29.88156954149325,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.4,21.8,2.0,0.435189504253228,195.34178571428572,481.0662131838195,676.4079988981052,16.537185371156724,25.951737869694725,30.77289714111018,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.57,24.4,2.0,0.4774878261545856,203.70452229299363,470.6706637263792,674.3751860193728,17.883402920026153,27.18368889702822,32.53873141427636,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.72,27.3,2.0,0.5372217429467915,210.1128488372093,483.3699120581929,693.4827608954022,19.01036822368257,28.83394264994109,34.53679702491376,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,1.89,30.3,2.0,0.5931278591390994,212.85211640211642,485.669687345187,698.5218037473035,20.057180759019946,30.297123775738243,36.334641997443754,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,2.06,32.6,2.0,0.6314300772368606,210.26936893203882,474.3648751622012,684.63424409424,20.81237372334064,31.26006466458658,37.55458085019901,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,2.46,33.3,2.0,0.6040323378964605,193.53569105691057,379.99646974600995,573.5321608029205,21.81966544198146,30.574357157186224,37.561803944634825,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,2.79,34.6,2.0,0.625014768369529,177.04964157706092,346.6893934784469,523.7390350555079,22.225402133594795,31.10085863452755,38.22606320045091,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
KK98-251,3.13,34.2,2.0,0.6519761912235764,146.361214057508,322.3605425766447,468.7217566341527,21.403518402356188,31.76457930250136,38.302729645090544,,836.8706753747215,1547.584883999076,True,1.6475164095810269,1.8492521360078982,formula
