galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_boost,beta_mode
NGC3741,0.23,13.1,2.19,0.18378702074953662,611.141304347826,1466.9283476778446,2078.0696520256706,11.855905701379376,18.368274822799886,21.86220528597022,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,0.47,17.3,2.39,0.2892682533603151,457.9082978723405,1129.8604709604,1587.7687688327405,14.670272662769428,23.044184111210967,27.31760094428843,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,0.7,23.6,2.21,0.6975672994726575,306.4921428571429,1829.4054686805064,2135.897611537649,14.647337642042666,35.78524595523069,38.66688929919698,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,0.93,26.2,2.21,0.8427632158670465,218.4568817204301,1663.5831871811422,1882.0400689015723,14.253592529604598,39.333603497244724,41.83655416114552,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,1.17,27.4,2.24,0.9347726444404524,159.48760683760685,1466.702499993262,1626.190106830869,13.660179354605853,41.42513639074851,43.61928959751771,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,1.4,26.9,2.23,0.9560582550869144,123.30285714285716,1253.6555265386976,1376.9583836815548,13.13864528785217,41.8941253298619,43.906055814137716,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,1.64,27.4,2.21,1.0007386565814176,100.13719512195124,1120.2081485305123,1220.3453436524635,12.815030237966667,42.86188707453324,44.73663335109203,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,1.87,31.0,2.2,1.1503203321901692,83.74898395721925,1129.2733754548804,1213.0223594120996,12.514415687518136,45.95368551161731,47.627217135799846,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,2.1,32.5,2.19,1.2165088890799638,71.88352380952382,1063.4519976608917,1135.3355214704156,12.28639084515872,47.2572660560032,48.828317553320154,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,2.33,33.0,2.19,1.2208757889136295,66.21995708154508,961.9166891938121,1028.1366462753572,12.42145321610962,47.34200973576832,48.94444182766397,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,2.57,36.5,2.2,1.3000319598534378,62.766108949416356,928.6302041591143,991.3963131085306,12.700744072691176,48.85263170688887,50.47661364125889,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,2.8,38.9,2.21,1.334649268350253,61.09385714285714,875.0462758705096,936.1401330133667,13.079097828214298,49.49878354502691,51.197581704973395,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,3.26,41.5,2.21,1.3705433438620656,55.62334355828221,771.7863160631025,827.4096596213847,13.46596079008104,50.15997797413505,51.93607118723666,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,3.73,42.7,2.2,1.385159535882364,49.99949061662199,681.7307189087887,731.7302095254107,13.656430719628025,50.42673478949219,52.24321660780261,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,4.21,44.7,2.22,1.3926084762478865,47.835914489311165,607.251837794739,655.0877522840501,14.19116626637853,50.562142331153765,52.51589699429927,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,4.67,46.7,2.24,1.4169038587111338,44.863083511777305,556.9874398890742,601.8505234008514,14.474480992422492,51.00128767278309,53.015487777459676,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,5.14,48.5,2.27,1.4408923033979377,41.930972762645915,514.6243150924429,556.5552878550887,14.680776546218526,51.431206281548135,53.48545764574849,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,5.61,50.0,2.32,1.4765269923363429,38.06354723707665,483.17052039792213,521.2340676349988,14.612888147111782,52.06329435823614,54.075161760574915,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,6.07,50.2,2.4,1.4911664464795025,34.45471169686985,450.9821276541579,485.43683935102774,14.46167694287215,52.3207560616314,54.282608769851315,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,6.54,50.1,2.57,1.506802831890401,30.88785932721713,422.96124802814523,453.8491073553624,14.21290258884511,52.59435865284479,54.48094310953207,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
NGC3741,7.0,51.6,3.24,1.5546689130633922,27.870742857142858,407.719773231318,435.59051608846084,13.967648334633859,53.42320107050144,55.21896062603158,,992.4891461319261,1835.7853486601823,True,1.5,1.8496780098954972,formula
