r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,20.9,4.7,19.68121185293223,69.85558089570978,445.2300000000001,255.0429383009644,46.59781277165919,2.152714278013127,0.4488151210673176,5163.738025605807,5608.968025605807
1.74,36.4,3.9,34.07028323921009,71.67367320155574,667.1173563218391,171.12720746906243,48.889649108612204,2.152954956989542,0.44897085452264485,2285.2478334502357,2952.3651897720747
2.61,43.4,3.9,44.03643264389158,47.919925767737524,742.9913409961687,7.185804037916134,52.00078677380103,2.1675195142273798,0.45839497979418686,136.8244772358139,879.8158182319826
3.5,51.2,4.7,48.7767905873275,0.0,679.7643714285715,-68.71572188387469,56.601313789311895,2.196423452655265,0.4770975281887009,-769.9293719612513,-90.16500053267976
4.37,59.7,3.9,52.13794971035973,0.0,622.0516704805492,-71.58673404028632,62.37078638108332,2.2228255429407064,0.4941812336675159,-698.92519618879,-76.87352570824078
5.24,64.5,4.4,53.93761303580276,0.0,555.2034541984733,-82.01877519763678,69.20962906882546,2.250769536845071,0.5122626414879872,-708.4328946125804,-153.2294404141071
6.11,67.9,3.9,54.11803119109194,0.0,479.3390016366612,-82.49250335062065,76.26035321808632,2.3058898113961903,0.5479287014916525,-671.9781296047239,-192.63912796806272
6.55,72.8,7.3,54.11797945230401,0.0,447.1382748091603,-69.06320709809562,82.78833640201141,2.353269693982252,0.5785862725767514,-603.8608393901152,-156.7225645809549
6.98,70.3,6.1,54.096145888593576,0.0,419.254011461318,-60.03753623242609,88.93337849694983,2.4003043135043316,0.6090204381498616,-551.3795644151038,-132.1255529537858
7.85,73.7,6.1,53.82706010920529,0.0,369.0894777070064,-54.218508116016345,94.25911926365242,2.433494977647881,0.6304967502427464,-482.31839055709275,-113.22891285008637
8.72,77.6,6.1,53.22826692651189,0.0,324.91380733944953,-51.139172622102244,98.095470680033,2.454239065275371,0.6439193951781813,-432.57183367856044,-107.6580263391109
9.16,79.1,7.3,52.60427739262274,0.0,302.0971615720524,-51.856013107720784,100.762876520153,2.47575239430818,0.6578397845523516,-427.4336060951526,-125.33644452310017
