r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.87,39.6,4.9,48.19,0.0,2669.282873563218,-571.5227903289731,65.55883113236747,2.243327839470917,0.5074474255400051,-20702.034812133097,-18032.75193856988
1.74,73.0,5.2,61.47667037177599,0.0,2172.0580459770113,-309.00147531598157,71.4823255875604,2.2302210181329047,0.4989665411448207,-8013.617454112683,-5841.559408135672
2.61,89.4,6.6,74.58906756355115,23.04976839734015,2131.62030651341,-71.18322417524985,80.20642099377568,2.2273794535537563,0.4971278817112541,-1928.0602210072718,203.5600855061382
3.5,102.0,5.3,84.6387293146583,0.0,2046.7755714285715,-163.89878555538797,90.61548992486014,2.299048026686251,0.5435016643263977,-3239.671467946376,-1192.8958965178047
4.37,110.0,4.4,89.74743673219866,61.26628410230116,1843.1584439359272,-46.003366487421566,101.62425886320105,2.4951224980557307,0.6703733810948845,-984.2207854224536,858.9376585134736
5.24,116.0,4.4,101.51681486335158,129.3936996869321,1966.729713740458,63.66780551493529,113.2717155987988,2.6517050840114864,0.7716915249486088,1228.4476753190786,3195.177389059537
6.11,123.0,4.4,109.26379089158493,0.0,1953.9404255319146,-197.43254964170194,125.09712000345431,2.764487930196751,0.8446686607155448,-2943.6822998393045,-989.7418743073899
6.98,130.0,3.9,106.4420762668598,0.0,1623.1970773638966,-364.1307812010786,134.92735393806316,2.811619621685413,0.8751656375611494,-4169.184804889417,-2545.9877275255203
7.85,134.0,6.1,101.80751445743088,0.0,1320.352866242038,-310.45459734611796,140.360348543137,2.8342467461422953,0.8898067180920735,-3498.1554100803305,-2177.8025438382924
8.72,134.0,4.9,97.17928277158666,0.0,1083.0060779816513,-272.81240029929484,142.9927421971885,2.8434157684925063,0.8957396149069158,-2951.560311570677,-1868.554233589026
