r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.63,265.0,15.0,347.4947778024873,198.08524273954197,191670.82634920639,-124605.24611725783,58.43091233219802,2.186290867902863,0.47054114981949957,-129388.66223621707,62282.16411298931
1.72,250.0,15.0,309.9417782423015,100.19687522657874,55851.10808139536,-76100.39026853275,62.10350927114093,2.2177043619957773,0.49086752835020875,-50014.23959001711,5836.868491378249
2.79,233.0,7.29,275.9532815532368,0.0,27293.98336917563,-17919.51751138701,65.50103996455279,2.25068583213342,0.5122084796157425,-30705.332679885523,-3411.349310709895
3.91,230.0,6.45,254.82306822577897,0.0,16607.3647314578,-7169.6460741757855,68.93861824388341,2.283333293262018,0.5333333074048352,-20785.21294773763,-4177.848216279828
5.03,228.0,5.37,237.71180050641152,0.0,11233.976163021867,-3860.8511160478884,72.52084692860322,2.314343521707535,0.5533987493401696,-14897.390067409971,-3663.413904388104
6.14,228.0,5.16,221.59800044224227,0.0,7997.666742671011,-2375.478736212848,75.25847331878674,2.3035714584834426,0.546428590783404,-10849.321547996431,-2851.65480532542
7.26,227.0,5.94,207.60573522906344,0.0,5936.658581267217,-1508.5057211671171,77.15512029252307,2.305127225607748,0.5474352636285429,-7747.6584046806,-1810.9998234133827
8.37,226.0,3.0,196.93669160418025,0.0,4633.69898446834,-1002.9000386296317,78.2247247431219,2.310782226350555,0.5510943817562414,-5478.5549837897415,-844.8559993214012
9.5,223.0,3.92,187.23392774815147,0.0,3690.1624947368423,-719.3452715833877,78.57828778376341,2.316642500496903,0.5548863238509372,-3940.7491000317837,-250.58660529494136
10.65,219.0,2.9,178.55461993462953,33.534541280303465,2993.5917652582157,-534.7522507076894,79.31701934387775,2.3218805567569842,0.5582756543721663,-2887.9987644243774,105.59300083383823
11.74,216.0,2.55,171.0549820964008,60.58277024853018,2492.317453151618,-413.0958910188691,80.08329749586045,2.3248433398639627,0.5601927493237406,-2179.687806559949,312.6296465916689
12.82,214.0,2.55,163.9687976415025,73.75843794871061,2097.1736817472697,-326.75636403997675,80.8316220057296,2.328488400635319,0.5625513180581474,-1672.8127481564902,424.3609335907795
14.01,214.0,3.07,156.60661831480814,82.09136308156067,1750.5805067808708,-258.0639586144309,81.53033503913306,2.332962406799874,0.5654462632234478,-1269.5675237267221,481.01298305414866
15.09,214.0,3.61,151.01837835177545,92.24108388655434,1511.3684956925117,-198.51093401179386,82.161270197432,2.335725464143824,0.5672341238577683,-947.523727199049,563.8447684934628
16.18,214.0,4.46,146.13197665124494,96.67700059915158,1319.8117799752781,-161.59074192589185,82.82308415956257,2.3409381141028764,0.5706070150077436,-742.1577351762451,577.654044799033
17.36,214.0,5.07,140.95927922630705,97.64355613398851,1144.5575115207373,-135.86667649070233,83.39459036809559,2.345033562741427,0.5732570111856293,-595.348752621465,549.2087588992723
18.44,214.0,4.78,136.65711470684576,100.01534667823147,1012.7530911062906,-111.59662199947613,83.85599430268682,2.3476850717188844,0.5749726934651604,-470.28727922088797,542.4658118854027
19.53,214.0,4.87,132.75440557661352,98.30958495426925,902.3928417818739,-101.24793516001534,84.24980405949094,2.3520723067247515,0.5778114925866039,-407.52471613514155,494.8681256467324
