r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,145.0,6.8,202.95003744764375,0.0,23671.67683908046,-6209.324275451561,53.11610267658177,2.161426183595385,0.45445223644407273,-32116.732847031708,-8445.056007951247
3.5,174.0,6.8,211.19050972995922,0.0,12743.266114285712,-4282.876561438475,57.42799010576439,2.1930367014906036,0.4749061009645082,-16040.265592281536,-3296.9994779958233
5.24,194.0,6.4,213.28767076415832,0.0,8681.6088740458,-2132.9657015822827,62.25408934277247,2.2265745092476035,0.4966070353955081,-9441.985125449339,-760.3762514035388
6.98,190.0,5.5,192.71068314963753,0.0,5320.545472779368,-1411.7270506949862,67.63187535851476,2.265509519604095,0.521800277390885,-6469.118884506506,-1148.5734117271386
8.81,186.0,5.8,179.1193973303841,0.0,3641.7433030646994,-702.146020251243,73.24336240509852,2.3065408868760326,0.5483499856256682,-3755.647527636356,-113.90422457165641
10.9,188.0,7.0,167.31004303388363,56.4765202951614,2568.133073394495,-423.83137690652865,78.10150309965886,2.3269488822059197,0.5615551590744186,-2275.509463793598,292.623609600897
13.12,187.0,8.5,154.31524390027062,68.88021490440528,1815.0300685975615,-284.14469798573754,82.16271166181967,2.349642369201329,0.576239180071448,-1453.4078120977858,361.62225649977563
15.33,179.0,12.6,141.67806358078164,78.54287563538763,1309.372061317678,-187.56449908368796,85.10361179998466,2.359508022373156,0.5826228380061599,-906.9595816649729,402.412479652705
17.3,176.0,11.7,133.5532889898261,89.85715494275533,1031.0104624277456,-123.18894347221183,86.95215281836447,2.37256211511795,0.59106960389985,-564.2874396296913,466.7230227980542
19.05,167.0,13.5,127.33275344545095,88.4250039608484,851.1091916010498,-102.80072618668328,88.28648202891884,2.3832797896485665,0.5980045697726017,-440.66397766529894,410.44521393575087
