r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
2.89,189.0,10.0,222.85675601156902,178.04195035312534,17185.167370242212,-2535.0565019195046,53.69121674057996,2.157186274008651,0.45170876553500955,-6216.677375244032,10968.489994998181
5.77,212.0,5.0,238.81344350768867,194.9625320321105,9884.20464471404,-2134.7535437797956,58.25187016042299,2.2021978018194694,0.48083387176553904,-3296.6155812180773,6587.589063495963
8.66,206.0,5.0,205.3138022637543,154.2373041702201,4867.639422632795,-1159.8637231962373,63.4710198704656,2.242163868866288,0.506694268089951,-2120.6248732451504,2747.0145493876444
11.54,200.0,5.0,191.9199512817779,147.44685986125864,3191.790961871751,-510.6604653144293,68.70551082112085,2.280722335129687,0.5316438639074446,-1307.85885763036,1883.9321042413908
14.43,172.0,12.0,166.49890329969145,120.78120877845697,1921.1285377685379,-327.5020655054582,74.17179658566411,2.310491125073336,0.5509060221062763,-910.1721695089943,1010.9563682595435
17.31,190.0,10.0,150.1313458275786,115.22646194012619,1302.1040439052572,-171.3362935885895,78.08534677098858,2.336933493432703,0.5680157898682194,-535.082811597958,767.0212323072992
20.2,169.0,10.0,137.24746300023182,110.41149945009325,932.5181237623764,-104.53380775881145,80.81919725004374,2.3375635723562302,0.5684234879952077,-329.01816283079523,603.4999609315812
23.08,150.0,10.0,127.01034170491786,109.65254532640914,698.9439731369151,-57.168615704288904,82.5126342540343,2.347162126958272,0.5746343174435876,-177.98727051298914,520.956702623926
28.85,160.0,10.0,112.4125299955481,98.33197765232838,438.00959792027726,-39.183872381713165,83.42751295131482,2.3448562322472544,0.573142267924694,-102.8561203113342,335.15347760894304
31.74,155.0,10.0,106.83666692666895,97.68465951082821,359.61163831127914,-23.744969047454582,83.68389535839577,2.3460743045626598,0.5739304323640739,-58.972296668354076,300.63934164292505
34.62,151.0,12.0,102.08162910142059,93.7995452450998,301.0011265164644,-20.35087215097734,83.92493652486408,2.347548078516865,0.5748840508050304,-46.86032096512053,254.14080555134387
