r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.44,15.7,9.1,12.435191996909417,69.39774403569645,351.44090909090914,324.40616391184557,97.48908285293018,2.4195730311786656,0.6214884319391365,10594.12017555464,10945.56108464555
1.32,44.5,9.1,28.995382390994607,68.89782489265946,636.9183333333333,142.18057851239666,97.12640291347766,2.4604265715091076,0.6479230756823637,2959.225814348156,3596.144147681489
2.2,69.4,9.1,36.38259473979282,0.0,601.6787272727273,-62.20946477764661,96.02925198253,2.468193203923129,0.6529485437149658,-1287.363929314979,-685.6852020422517
3.08,90.0,11.4,40.30488059776384,0.0,527.4296753246753,-97.4784722222223,94.75393680850704,2.4257776911921,0.6255032119478294,-1095.1963283392063,-567.766653014531
3.96,105.0,9.88,41.270592435776834,0.0,430.1166161616161,-79.94999396264892,92.4852063811545,2.4029465727383386,0.6107301353012778,-769.7880358636769,-339.6714197020608
4.84,113.0,16.2,43.26330546779799,0.0,386.71768595041317,-37.67742681767512,88.06534228079305,2.37042278577314,0.5896853319708553,-410.05754426675134,-23.339858316338166
5.53,117.0,24.8,45.29266717692832,48.59555957540978,370.96305605786614,3.992698159278754,83.19705529048512,2.3627618858611577,0.5847282790866314,56.07643950220637,427.0394955600725
7.48,124.0,9.1,54.511401559673736,61.460264148233904,397.2584090909091,12.171913473491058,80.57733277743293,2.3216530713213412,0.558128457913809,107.73678732228414,504.99519641319324
8.37,127.0,9.1,58.26059474464709,59.88303612700566,405.53129032258073,2.5335436343959055,79.0752810205692,2.2721173611634513,0.5260759395763508,22.900969628227507,428.43225995080826
9.24,130.0,9.1,60.92511140736634,56.529296495881965,401.7174458874459,-7.471768765578342,78.30770025520056,2.2615952566232798,0.5192675189915339,-55.87747161046179,345.8399742769841
10.13,133.0,9.1,63.04616800409046,57.184494725844885,392.38097729516284,-10.817143180909746,77.71828373290727,2.313002487013902,0.5525310210089954,-69.57086504934041,322.81011224582244
13.23,142.0,23.8,68.87459400969271,63.48346821793842,358.557044595616,-10.910946032111887,78.12228246394353,2.3380446535832795,0.5687347758480044,-53.9349178399094,304.6221267557066
