r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.34,19.6,2.89,20.19101285225682,33.44979975573745,1199.05,29.043685121107096,25.67161714335184,2.0520138910849544,0.3836560471726175,2091.800304996863,3290.850304996863
0.68,32.5,2.89,28.671743930218128,0.0,1208.9248529411764,-275.4938004613611,32.77688942051683,2.0780019241274585,0.40047183325894375,-9103.967726493278,-7895.042873552102
1.02,41.9,2.89,32.123955235929465,0.0,1011.7142156862744,-588.0572818464101,41.231855864887535,2.123112490263934,0.42966102311195714,-12012.153570828908,-11000.439355142635
1.37,50.6,2.89,33.17132044402212,0.0,803.1653284671534,-432.42106010977983,50.36070880588928,2.1842671640526796,0.46923169438702794,-9242.468571559437,-8439.303243092283
1.71,57.0,2.89,34.92588867874374,0.0,713.3436842105264,-321.39851029961585,60.0372705620113,2.250276718070727,0.5119437587516468,-7351.092420331313,-6637.748736120787
2.05,60.5,2.89,34.618772364137925,0.0,584.6143414634147,-382.8376232237004,69.27485439146169,2.299932575508299,0.5440740194465463,-7901.439971401978,-7316.825629938564
2.39,60.5,2.89,32.90446322309483,0.0,453.01410041841,-351.11715625185434,76.99655560400406,2.326514159920395,0.561273868183785,-7138.921411462653,-6685.907311044243
2.74,60.0,2.89,30.627131762540223,0.0,342.34350364963507,-258.47192230787834,82.52883157065925,2.3490248851425357,0.5758396315628171,-5443.128037750091,-5100.784534100456
3.08,61.5,2.89,29.085716425764723,0.0,274.668474025974,-158.09880567670797,85.8808633955698,2.3781078533110063,0.594658022730651,-3489.8518501170506,-3215.1833760910768
3.42,61.5,2.89,28.339728297921276,0.0,234.8363157894737,-102.29652782292797,87.88320105327466,2.3908209534988507,0.6028841463816093,-2246.1890692822526,-2011.352753492779
3.76,63.0,2.89,27.770518540351382,0.0,205.106835106383,-82.75593564467604,89.21165221434846,2.3896312025200186,0.6021143075129531,-1725.762407911114,-1520.655572804731
4.11,64.0,2.89,27.027572957999762,0.0,177.7347201946472,-78.2060426049593,89.99239456030199,2.382546457735545,0.5975300608877057,-1515.1415448311277,-1337.4068246364805
