r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
5.49,198.0,10.0,215.85462932260685,198.23902999038782,8486.925500910747,-654.8433455570846,34.953060216969924,2.095090809840624,0.411529347543933,-1328.6899796849025,7158.235521225844
6.17,195.0,5.0,222.74844466348134,202.4252463872441,8041.63202593193,-767.1229906526505,39.473176454215654,2.1141568434990714,0.4238661928523403,-1400.4682698644294,6641.163756067501
6.92,194.0,4.0,226.13797160140976,202.21851232708778,7389.939624277457,-876.6168708008126,45.13758137893794,2.1412171118118315,0.44137577823118507,-1480.6438543669724,5909.2957699104845
7.69,195.0,3.0,227.14213831871882,199.44701414778422,6709.174382314694,-900.4246045121903,51.69053293742895,2.1798893251443383,0.46639897509339534,-1536.3380425921416,5172.836339722553
8.36,195.0,3.0,225.69941005682756,193.4103924731064,6093.328193779904,-919.9327434294889,58.88931014157092,2.2242631695741757,0.4951114626656431,-1618.7372946649443,4474.590899114959
9.12,195.0,3.0,221.78880832900472,184.15372733166032,5393.670559210526,-959.7546448530691,65.79402580502452,2.2638705258591423,0.5207397520265038,-1675.1842335368974,3718.486325673629
9.88,192.0,7.0,213.98334327699433,169.9049646337913,4634.501133603238,-1013.6414736731341,71.93452928524562,2.2969041825730248,0.542114471076663,-1712.6694527115499,2921.831680891688
10.56,188.0,8.0,203.82179324105653,154.65754913039416,3934.026837121212,-916.9272455870245,76.7578438884349,2.3222182723068014,0.5584941761985186,-1668.9740432745941,2265.0527938466175
11.31,186.0,7.0,193.8722992074938,142.69672497692977,3323.295172413793,-722.4626444549626,80.0708919997213,2.3409959185234532,0.5706444178681168,-1522.9100867248865,1800.3850856889064
12.08,186.0,6.0,185.08774702826764,133.78563558486724,2835.883617549669,-569.6817429401179,82.12121750324339,2.3515163151242624,0.5774517333156992,-1354.2117393338665,1481.6718782158025
12.77,186.0,5.0,178.37381814604964,129.15426887041943,2491.559827721221,-448.0332755654206,83.19854595916209,2.3526821640037414,0.578206106120068,-1185.3088357515583,1306.250991969663
13.47,185.0,6.0,172.65772760001215,126.05469287903375,2213.117364513734,-364.9968474044615,83.58615877020588,2.3481815724550295,0.575293958647372,-1033.4747812303249,1179.6425832834093
14.17,180.0,10.0,167.52490949109625,123.87541825006157,1980.564241354975,-303.1867487959988,83.47677376242484,2.343250879060035,0.5721035099800225,-897.6341604355899,1082.930080919385
14.98,163.0,8.0,162.15571066108035,120.8223637902722,1755.305373831776,-260.3515341788589,83.10984659545747,2.3397585420669826,0.5698437625139299,-780.8031313839201,974.5022424478559
15.68,162.0,6.0,157.76867908428466,118.97621331312685,1587.433424744898,-225.40268738771022,82.67624002367658,2.337951248753611,0.568674337428807,-684.6694365860546,902.7639881588434
16.37,164.0,5.0,153.6407127033717,117.59519117118761,1441.9956383628587,-194.0420031423165,82.30276526038317,2.3364925117374806,0.567730448771311,-597.241271436276,844.7543669265827
17.19,166.0,5.0,149.16853455068866,115.40375887973536,1294.4299999999998,-169.1487960178941,81.97633139828507,2.336285164350105,0.5675962828147736,-519.6756333000523,774.7543666999476
17.88,166.0,5.0,145.65736335661165,114.61379190536286,1186.580956375839,-146.21472767964335,81.63669648914822,2.334689765620181,0.5665639659895289,-451.88737164844395,734.693584727395
18.58,166.0,5.0,142.38798615051763,114.10376327812972,1091.191528525296,-126.0653249994881,81.2305955667544,2.3327635545385954,0.5653175941132088,-390.4558560693506,700.7356724559454
19.39,166.0,5.0,138.98471390768123,112.88762880491115,996.2223156266117,-110.90021090764384,80.72944341630881,2.3298596865941983,0.5634386207374225,-338.99607853556466,657.2262370910471
20.09,168.0,5.0,136.22694337024524,112.22854835878604,923.7322100547536,-98.39755864348452,80.06171175559098,2.3259102180768885,0.5608830822850455,-296.7910917511011,626.9411183036525
20.79,172.0,5.0,133.59454554733887,111.49442293779269,858.4657335257335,-87.86162372814967,79.33079459430428,2.3214780409502684,0.5580152029678207,-260.5337303400004,597.9320031857332
21.48,173.0,5.0,131.21915180338576,111.3481760852771,801.6045530726255,-76.67198519953244,78.60144374179526,2.316276500952184,0.554649500616119,-224.39708950102988,577.2074635715957
22.3,171.0,5.0,128.69347341648682,110.53874920806732,742.6910358744394,-68.11864286342941,77.93812036040734,2.3095088035438462,0.550270402293077,-194.76210867784746,547.928927196592
22.99,170.0,5.0,126.74445471104444,110.33250372035852,698.7454023488473,-60.13971046477028,77.39987436144109,2.305518701787865,0.547688571745089,-169.24295009991607,529.5024522489311
23.69,172.0,5.0,124.9560086590477,110.29939836014958,659.0968383284087,-52.42599025620523,77.02633569138487,2.3037462276667218,0.5465416767255258,-145.54862057361908,513.5482177547897
24.39,173.0,5.0,123.50005060727707,110.1833715954497,625.3490159901598,-46.64952501513459,76.86690458711622,2.303538046959027,0.5464069715617234,-127.58864796470061,497.76036802545923
25.2,176.0,5.0,121.79545393814992,108.59702196544686,588.6560555555556,-45.344593677801576,76.98733925891588,2.304602964555281,0.5470960358887113,-120.6674373109624,467.98861824459317
25.9,178.0,5.0,120.09645207082514,107.04147184509128,556.8786795366796,-43.85614533570587,77.2943046585751,2.306719283428312,0.5484654186889079,-114.48961796280034,442.3890615738792
26.59,180.0,6.0,118.45436674095218,106.04023068495883,527.6960135389244,-40.568219799425094,77.79495998002743,2.3099874077664397,0.5505800873782845,-104.81032253782303,422.88569100110135
27.41,180.0,8.0,116.55454731583835,104.57921274330448,495.6206676395476,-37.9394730372552,78.44454172068956,2.3142493570268097,0.5533378192526415,-96.61257796390586,399.0080896756417
28.1,180.0,5.0,114.97151038409471,103.62662401613422,470.40740925266897,-34.88686870550989,79.1822318584937,2.317594278088702,0.5555021799397484,-88.25519555226884,382.1522137004001
28.8,180.0,5.0,113.47812167990797,102.8293604070382,447.12792013888884,-31.785762103180865,79.98635047350547,2.323510386940021,0.5593302503729548,-79.97940063470297,367.14851950418586
29.61,178.0,5.0,111.83732382348927,101.83091832931024,422.4109084768659,-28.999557757689725,80.70693181477583,2.3293023457745097,0.5630779884423298,-72.20706086488849,350.20384761197744
30.31,174.0,5.0,110.56759290135605,100.66921486600617,403.3385879247774,-28.06832063084747,81.31928246016165,2.3340042585911576,0.5661204026178078,-68.98389238739307,334.3546955373844
31.01,170.0,10.0,108.99726693821272,98.58802126556365,383.1152595936794,-28.8904690444256,81.84724420164486,2.3389585902805785,0.569326146652139,-69.68095011095669,313.4343094827227
