r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.41,33.2,11.6,29.034231520741166,82.37921233609077,2056.0648780487804,483.8247753530172,36.49757847562165,2.0838141027585135,0.404232654726097,14495.970792962762,16552.03567101154
0.98,50.4,11.8,47.803850263341765,72.31866896478245,2331.8450000000003,98.80058930253873,41.80248885172193,2.1224373351760097,0.4292241580550651,3004.879368201825,5336.724368201825
1.78,53.9,9.75,62.455829191517424,16.82741985214671,2191.4216853932585,-109.20458053435955,47.86467623846505,2.1824342143842816,0.46804566813100573,-2032.3418770334713,159.0798083597872
2.69,67.6,5.1,75.96270729772604,43.934876151640864,2145.1051672862454,-98.02975492038681,54.816975477727006,2.2324016327618392,0.5003775270811901,-1427.531434029732,717.5737332565134
3.36,81.7,5.06,82.7209556279423,0.0,2036.5346726190473,-239.08759002902534,61.50162932641048,2.2351081040362506,0.5021287731999269,-2216.895733496124,-180.36106087707685
4.39,102.0,5.35,87.36533065238179,0.0,1738.6562642369024,-224.89453957550083,67.34567155722193,2.2615572998565825,0.5192429587307298,-1800.4297110444977,-61.77344680759529
5.65,116.0,6.44,92.71797506416974,47.79675944888716,1521.5261769911504,-134.76633626643712,72.55308019292609,2.294502747179923,0.5405606011164207,-1117.1845462274719,404.3416307636785
6.34,132.0,9.1,96.73140389759676,86.08619652061438,1475.86190851735,-27.639116937710792,78.34084130619576,2.2843805797739596,0.5340109633831502,-306.96076792021427,1168.9011405971357
6.89,137.0,5.25,101.22834484471234,119.21914564320937,1487.253671988389,56.40891384684062,86.4662984698983,2.311058878246388,0.5512733918064864,575.620738446556,2062.874410434945
8.34,154.0,4.2,115.10685904845114,135.84476483611087,1588.6797362110312,70.31886527656285,95.2109545210541,2.372702892858377,0.5911606953789497,624.0061311005119,2212.685867311543
10.04,163.0,3.28,130.9806523880531,133.3241511218587,1708.758097609562,6.111579506541134,103.87172106527471,2.472216760280852,0.6555520213581982,61.693025135878464,1770.4511227454404
11.65,170.0,2.41,136.90796397580382,107.22466370891007,1608.9090643776824,-86.39862032103896,113.39799411068884,2.6016724266009845,0.7393174525065194,-622.0310809022441,986.8779834754383
13.36,175.0,2.18,137.8288072211321,95.6382292782326,1421.9146781437125,-119.97784053478952,122.22922399826393,2.685626936534436,0.7936409589340467,-737.2836227937285,684.6310553499841
15.06,177.0,2.23,134.42007476563907,87.26872849190008,1199.78462815405,-120.17145848151844,129.5691518020227,2.739896838007751,0.8287567775344271,-694.0853603855925,505.6992677684576
16.67,178.0,2.03,130.66190339957552,83.03157922093018,1024.1471505698862,-109.09160098395265,134.76724237407177,2.7839679473533163,0.8572733776992046,-610.5752760694901,413.5718745003961
