r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
3.54,223.0,8.0,162.22523046678035,86.11467080786606,7434.187966101695,-1851.2639862302292,61.70728218419551,2.251592737859142,0.51279530096768,-5339.347138884988,2094.840827216706
4.23,230.0,6.13,161.37946244798314,94.17003321045618,6156.815815602836,-1506.9786258143865,58.19211353727939,2.226719375444662,0.4967007723465461,-4060.3630603171578,2096.452755285678
4.97,248.0,5.1,161.98045067229563,112.39367727137561,5279.208531187122,-854.866843754791,52.98342193182907,2.1977950208407853,0.47798501348521394,-2737.4904847923267,2541.7180463947957
5.74,258.0,6.6,167.12465377675431,137.16007769954714,4865.9668815331015,-423.8505200186173,46.353465113923725,2.1712495495723796,0.4608085320762456,-1588.46045042756,3277.506431105541
6.47,263.0,7.0,173.3291951749618,158.30601137684167,4643.432751159196,-194.12924727380667,39.23868678061625,2.1421003035359316,0.4419472552291322,-770.0489431151896,3873.383808044007
7.22,272.0,6.25,181.81829775905393,173.5063979887795,4578.655595567868,-116.49194467836425,33.399749707862206,2.0978366683376835,0.41330607951261866,-409.0613929306456,4169.594202637222
8.02,287.0,4.01,189.18831702829857,181.18013526840267,4462.870236907732,-139.8640888271672,29.287072812165967,2.063772702736006,0.3912646900056509,-369.8226788183684,4093.0475580893635
8.79,289.0,7.25,195.74528423438457,190.35440606708977,4359.068976109215,-98.65695239142666,26.768418800816296,2.0526491276737735,0.38406708261244166,-236.79367358879418,4122.275302520421
9.5,292.0,6.93,202.5096306351873,202.11510289712584,4316.85794736842,-6.161858512174098,26.342000959568015,2.065289267190202,0.39224599641718944,-16.8037558825505,4300.0541914858695
10.27,302.0,10.4,211.36220239200762,212.1328828909881,4349.949425511198,11.508587896877877,29.24887369185854,2.085009996243673,0.4050064681576706,31.77988350941396,4381.729309020611
11.08,302.0,10.3,219.162633676455,212.95753458051752,4335.041516245487,-96.71322578147323,35.03017911331939,2.102777292133737,0.4165029537335944,-241.99895897000755,4093.04255727548
11.82,304.0,10.4,222.8105006502162,210.2602313713742,4200.043925549914,-198.20062855285562,42.230790937554744,2.130516821100647,0.4344520607121834,-459.8269292433308,3740.2169963065835
12.56,303.0,10.4,225.30825462019806,210.39266449494173,4041.704585987261,-203.78769511962756,49.595815121641195,2.176906436782269,0.4644688708591151,-517.4153126368539,3524.2892733504073
13.39,305.0,10.1,227.93530244347846,211.6421861725912,3880.0972442120988,-190.73030129963973,57.06426481408738,2.2226294234123363,0.4940543327962176,-534.8832809623788,3345.21396324972
14.1,300.0,8.78,229.88370298914188,209.44151154558494,3747.979921985816,-222.8808402887339,64.7625234501737,2.254620397234465,0.5147543746811244,-636.9340525886954,3111.0458693971204
14.93,295.0,9.72,229.79410566853105,204.57180460651728,3536.8607501674487,-260.2619772751423,71.94420244432963,2.2805501097125958,0.5315324239316795,-733.8049403906854,2803.0558097767635
15.64,294.0,5.32,228.80087434273497,202.6469279787621,3347.1764769820966,-240.16294806554595,77.72892388884294,2.3165202691725133,0.5548072329939792,-721.4873836809714,2625.689093301125
16.35,290.0,5.32,228.586548379383,203.79082882313375,3195.829363914373,-201.88155490953042,82.3160359954074,2.355479377257222,0.5800160676370258,-655.7252714116335,2540.1040925027396
17.18,291.0,4.03,228.39280023678504,201.26242356455484,3036.27888242142,-213.65080689451878,86.31881006478173,2.3792756371377144,0.5954136475596975,-678.5045437090635,2357.7743387123564
17.89,286.0,3.25,226.46672912372804,194.7283137966208,2866.8071212968143,-250.2450216078707,89.84173907928513,2.38999822015564,0.6023517895124728,-747.2366241433641,2119.57049715345
18.72,287.0,3.61,222.76641802569793,190.21961944997696,2650.901549145299,-241.1564694680101,92.35872508886865,2.4014641321108323,0.6097709090128915,-718.0220820676252,1932.879467077674
19.44,294.0,3.35,220.14586914134907,191.3993656717224,2493.0145936213985,-192.42316078267442,93.71426508008145,2.4174767994496666,0.6201320467027254,-608.5641214229569,1884.4504721984417
20.26,290.0,3.75,218.41150564931326,192.47151599807032,2354.56988153998,-163.12632854347805,94.37669737273531,2.42840989123403,0.6272064002102546,-526.0760774632062,1828.4938040767738
20.98,288.0,3.04,216.8708486634384,191.56359901043803,2241.8000476644424,-155.29265623364742,94.72229320718336,2.4251323424594258,0.625085633356099,-492.67647922631585,1749.1235684381265
21.69,290.0,6.4,215.0673266677205,190.37402186682485,2132.5013831258643,-147.91973003515628,94.9604971283656,2.415362194453677,0.6187637728817911,-461.58076524894824,1670.9206178769161
22.52,294.0,4.19,212.96798468314432,189.3449192191772,2014.003663410302,-137.50764601343508,95.00883970134797,2.40892319722642,0.6145973629112127,-422.01883063424793,1591.984832776054
23.23,297.0,4.12,211.23158168228537,189.7022307137046,1920.7396082651744,-120.9251152867794,94.8995557693889,2.405548101230785,0.6124134772669786,-371.58178055292217,1549.1578277122521
24.06,293.0,5.15,209.70541814650377,189.9949346865577,1827.7789858686617,-107.15156312695987,94.98942620895936,2.412319220203727,0.6167947895435879,-327.4433579987805,1500.3356278698811
24.77,291.0,6.21,208.54097439112533,190.8282444331041,1755.7262010496563,-92.85883074475258,95.45246869351641,2.4197152753251134,0.621580472269191,-285.58413914329685,1470.1420619063595
25.95,297.0,4.0,207.06655186195573,190.66997491181436,1652.2757957610793,-83.06220595540715,96.28180218791428,2.423300191474271,0.6239001238951165,-251.3108889066697,1400.9649068544095
28.92,292.0,4.0,202.0065392505896,185.42361393423522,1411.0180463347165,-80.63085216019823,97.18516207515597,2.429342062453697,0.6278095698229804,-222.1550932077349,1188.8629531269817
31.76,288.0,4.0,193.9015804474012,179.55658960191937,1183.8105447103273,-64.27859312302043,97.94035573689702,2.437020273556578,0.6327778240660209,-168.67928307707504,1015.1312616332523
34.72,285.0,4.0,189.85884388144788,178.2472916167175,1038.2022062211981,-49.19200624632748,98.53526389665569,2.447819162903555,0.6397653407023003,-123.107247445417,915.0949587757812
