r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.74,56.9,6.6,57.53,0.0,1902.1269540229887,-428.9877350596731,60.36249697249731,2.2040768621017754,0.48204973430114884,-2699.750993863701,-797.6240398407122
2.61,87.4,4.8,63.17000000000001,0.0,1528.907624521073,-474.7133667338409,62.36517812550275,2.2294221180095226,0.49844960577086755,-1892.6195100018294,-363.71188548075634
3.5,92.1,5.7,61.1,0.0,1066.6314285714286,-406.13039826777225,64.83096880833592,2.250989842795777,0.5124051923972673,-1426.9495311924263,-360.3181026209977
4.37,93.5,5.2,59.64642654845301,0.0,814.1181235697939,-218.3928978803946,66.92119204054175,2.257311474366708,0.5164956598843405,-1014.3203446058291,-200.2022210360352
5.24,98.2,4.4,59.98274418530716,0.0,686.627786259542,-134.79772513605363,68.58813096300528,2.2724946623582687,0.5263200756435856,-729.7317673389773,-43.10398107943536
6.11,99.7,4.4,59.50775747749196,18.283793554544022,579.5700818330605,-89.41052004838147,69.5989416384033,2.289740041450005,0.5374788503500031,-524.856971072801,54.7131107602595
6.98,102.0,3.5,60.88311177986881,40.593483105824546,531.0534813753582,-42.25292059371294,70.38564489292568,2.2757120001086646,0.5284018824232535,-294.97456007695376,236.0789212984044
7.85,107.0,4.4,63.027712159017796,39.89826930160737,506.05,-50.74179173212083,71.95732648247969,2.2603371960974523,0.5184534798277632,-303.26377155877896,202.78622844122106
8.72,108.0,4.4,62.13607084455856,31.991817555702628,442.7627637614679,-64.224255952381,74.0256274247974,2.264625618406778,0.5212283413220328,-325.39161805993547,117.37114570153244
9.6,110.0,4.4,61.47448657776655,40.68394399885052,393.65755208333326,-39.46629207709481,76.15719060457354,2.279402734912986,0.5307900049436969,-221.24262507274935,172.4149270105839
10.47,113.0,4.4,62.55081933915814,47.067261578966,373.696752626552,-27.539368968953177,79.48406771706726,2.3164019849650326,0.5547306961538446,-162.108680750448,211.58807187610398
11.35,110.0,5.2,62.61798862946653,42.22932322451773,345.4636563876652,-34.69756541378127,84.09513906347827,2.353928676167327,0.5790126728141526,-188.3433268721769,157.1203295154883
12.19,108.0,5.7,61.86975432309393,39.80042642780559,314.01694011484824,-34.235215645504624,89.14219162038258,2.376512803871612,0.5936259319169254,-184.06829829079854,129.9486418240497
13.12,109.0,8.6,61.13476343292743,37.431439181934294,284.867324695122,-33.558895068701936,94.19455123974538,2.413237765471191,0.6173891423637118,-178.07520280252706,106.79212189259496
13.94,108.0,9.8,59.65506600448951,33.511811806117215,255.28887374461985,-33.52033326253898,98.28308803830583,2.453891039488278,0.6436942020218269,-174.72635362061573,80.56252012400412
14.86,108.0,9.8,58.02080058048148,33.171809529669325,226.5419448183042,-29.194571762683207,101.45445610325922,2.4812807583322876,0.6614169612738331,-152.49289047963254,74.04905433867165
15.68,109.0,12.3,56.62515518742532,32.0034200428958,204.49031887755106,-26.892226757015997,104.09945240092648,2.502059525045859,0.6748620456179086,-139.17023632385053,65.32008255370053
