r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
1.7,305.0,10.0,281.41080594035475,269.82872837201467,46583.55394117646,-13654.350798204754,53.4204868990708,2.168193052116726,0.4588307984284698,-3755.587673612654,42827.96626756381
3.41,257.0,10.0,281.4783011175106,269.2737422558554,23234.61407624633,-6819.05755644083,56.735247316771265,2.197644087602964,0.4778873508019178,-1971.1688362249697,21263.44524002136
6.82,256.0,10.0,282.1156828324154,269.76237930206264,11669.979252199413,-1727.5058744927946,60.490802029929874,2.2191224868501327,0.4917851385500859,-999.6359550278736,10670.34329717154
13.67,271.0,10.0,274.45804779601565,262.2300735772261,5510.403803950257,-643.1963463155233,64.633261867516,2.246008457885333,0.5091819433375684,-480.0737755437143,5030.330028406543
19.49,282.0,10.0,261.95053597960055,250.70188572534548,3520.6815443817345,-273.2904891547122,68.9292605921424,2.277508500387226,0.5295643237799698,-295.87725981302304,3224.8042845687114
23.36,287.0,10.0,258.5757819286253,248.94888114892618,2862.2189640410957,-153.0421650748825,72.44859075330615,2.294066299405124,0.5402781937327275,-209.1562317935711,2653.0627322475248
27.24,283.0,10.0,252.17976485039398,242.8582592192344,2334.604765051395,-124.53868938552716,75.32530864063082,2.309021254663268,0.5499549294879968,-169.4016053231698,2165.2031597282253
31.22,280.0,10.0,242.48304414948277,233.65221721065177,1883.3448654708523,-99.03687484433408,77.32901416264731,2.3150665540748863,0.5538665938131617,-134.67867048515092,1748.6661949857014
35.1,280.0,10.0,233.71294358678554,226.0429620269693,1556.174928774929,-71.56139431456491,78.52406088458451,2.322852754250344,0.5589047233384579,-100.46493783686991,1455.709990938059
38.97,281.0,10.0,227.55473187784955,220.97885888368904,1328.7440595329742,-53.58639002674209,79.50505306556596,2.3239226244727136,0.5595969923058735,-75.68642356845388,1253.0576359645204
42.85,282.0,10.0,221.10342692957067,214.72914963889298,1140.8804060676778,-48.594475893474154,80.21106615154764,2.320807497258717,0.5575813217556405,-64.83355181698714,1076.0468542506906
46.73,287.0,10.0,210.88064823496725,205.40685374170357,951.6509265996149,-36.87276774557503,80.69750415032473,2.323590470450266,0.5593820691148781,-48.76251307370838,902.8884135259065
50.71,292.0,10.0,207.7432923104859,204.1264842258548,851.060451587458,-21.65241759027707,81.15366386215844,2.3327651315212132,0.5653186145137262,-29.37594039818269,821.6845111892753
54.58,298.0,10.0,206.55281237494685,203.25153191150503,781.6794485159398,-19.099179587482585,82.0551597315122,2.33734564663816,0.5682824772364563,-24.787084566259654,756.8923639496802
58.46,298.0,10.0,202.7309157479441,199.01139988929202,703.041809784468,-21.027361220980747,83.45751514367309,2.33463901184833,0.5665311253136253,-25.56084355293019,677.4809662315378
62.34,298.0,10.0,196.36123395415908,192.69067335830417,618.5071254411291,-19.52842310308769,84.97028394845006,2.341430324022737,0.5709255037794181,-22.90726019767923,595.5998652434499
66.21,298.0,10.0,191.1225452425747,188.16452041210147,551.6965307355385,-14.579942221818053,86.25631299872467,2.3612534805530947,0.5837522521225906,-16.94518287394446,534.7513478615941
70.19,298.0,10.0,188.09463283145533,185.47275049084897,504.0545789998575,-12.350123089638632,87.43041601957154,2.379550599440986,0.5955915643441673,-13.954263076781295,490.1003159230762
74.07,298.0,10.0,183.50488113399055,180.69963848586056,454.6245632509789,-12.739694780638827,88.67055524058267,2.387481382903576,0.6007232477611375,-13.79346633021884,440.83109692076005
