r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.49,211.0,40.1,253.26089986415195,0.0,130900.17020408163,-64728.31320283211,50.19833580408469,2.1566260912442203,0.45134629433449547,-1033175.0174718384,-902274.8472677567
0.98,233.0,17.4,311.76855325705964,0.0,99183.2967346939,-66543.19922254617,53.61441639767251,2.1790140824441315,0.46583264158149684,-554096.7542956076,-454913.45756091364
1.47,227.0,14.4,310.74284770530113,0.0,65687.83496598639,-51550.717975361214,57.58744919099284,2.201630877511594,0.48046703838985483,-379952.8291885197,-314264.9942225333
1.97,234.0,10.8,307.98007938826174,0.0,48148.0859390863,-25428.540328622206,61.45304511793278,2.2299061840563033,0.49876282497760793,-253545.75631179014,-205397.67037270384
2.46,245.0,7.67,315.6951170037319,0.0,40513.580040650406,-13243.184441475125,65.37928203765541,2.2665621549269668,0.5224813943645079,-166922.32897957103,-126408.74893892062
2.95,244.0,23.3,322.10372133832914,0.0,35169.76518644067,-9734.767720644695,68.9103486690378,2.2871352162294,0.5357933752072587,-125297.72694341166,-90127.961756971
3.44,261.0,23.3,326.41823846102716,0.0,30973.507674418604,-8744.824033523353,72.14983893324796,2.2831041392107587,0.5331850312540203,-105896.01219257989,-74922.50451816128
3.93,259.0,22.7,323.32238075951375,0.0,26599.837633587787,-8182.438341705191,74.77305298596957,2.285375713996518,0.5346548737624528,-92396.25202446994,-65796.41439088216
4.42,258.0,22.7,318.52763459392344,0.0,22954.718099547517,-6297.182035241016,76.46232357225824,2.299446063766855,0.5437592177314944,-71334.39976984382,-48379.6816702963
4.92,258.0,22.5,316.54207761370367,0.0,20365.627418699183,-4321.882917775677,77.94535982219271,2.3167405568676487,0.5549497720908315,-50279.848537151345,-29914.221118452162
5.74,261.0,22.4,314.6649637312677,0.0,17249.832648083622,-3312.0179642573826,80.22091597209237,2.326777774189493,0.561444442122613,-36240.67951783864,-18990.846869755016
6.56,263.0,22.4,312.9960092397346,0.0,14933.917957317077,-2706.781839523213,83.2618994030363,2.331480119258897,0.5644871359910509,-28009.22965515698,-13075.311697839905
7.37,264.0,22.3,307.59458008879153,0.0,12837.778249660785,-2258.744988308866,86.62370394818372,2.3459174423027203,0.5738289332547013,-22326.884363843663,-9489.106114182878
8.19,265.0,22.2,303.57078268502715,0.0,11252.163626373625,-1722.5377649118636,90.11004834168718,2.375098396634412,0.5927107272340312,-16563.822932115636,-5311.6593057420105
9.01,265.0,22.2,300.3589103056542,0.0,10012.81631520533,-1491.7171889966457,93.88948879065109,2.4120379088880664,0.6166127645746311,-13819.028087410506,-3806.211772205177
9.83,264.0,22.0,294.2116539160201,0.0,8805.747436419126,-1456.9683474714723,97.55290205598612,2.444436432390946,0.6375765150764946,-12887.244902953078,-4081.4974665339523
10.65,264.0,21.9,284.93698355952324,0.0,7623.388225352114,-1361.7226590962302,100.86559745794285,2.4720702853988996,0.6554572434934056,-11577.173920124886,-3953.7856947727714
11.47,265.0,22.0,274.56662306260023,0.0,6572.522275501307,-1281.5438412814713,103.49320982631477,2.499500192149951,0.6732060066852623,-10443.036252525928,-3870.5139770246205
