r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.25,20.9,3.4,17.33139636613276,85.61852258136587,1201.5091999999997,474.01114250103944,29.124936790721925,2.07063150757762,0.3957027401972835,28120.61643606343,29322.12563606343
0.83,40.0,3.29,35.00630800298712,101.75460521462901,1476.4356626506026,628.5208439143267,33.0840946588449,2.114035261764205,0.42378752231801486,10998.262749861451,12474.698412512054
1.38,51.5,2.96,51.36339260601854,113.6930289798982,1911.7377536231888,585.2077499185928,38.497334240147666,2.127088203933641,0.4322335437217678,7455.00488306085,9366.74263668404
1.85,67.9,3.45,61.93297183245771,0.0,2073.3475675675672,-375.1910102497549,45.643383991706756,2.144242221941084,0.44333320243246604,-5251.044256454596,-3177.6966888870284
2.68,80.2,2.93,61.77614183485401,0.0,1423.9894402985074,-548.6612643383099,54.19718888378238,2.174674151319218,0.46302445085361166,-5244.752288787101,-3820.7628484885936
3.19,83.3,3.08,65.33506944972203,0.0,1338.141473354232,-160.16995660285534,61.17075946687329,2.2201867735485155,0.4924737946490394,-2316.8754716497933,-978.7339982955614
3.68,91.4,2.83,68.19718249312064,0.0,1263.819483695652,-162.3939480070522,68.40369836656791,2.2809135848022644,0.5317676136955828,-2269.2962156162757,-1005.4767319206237
4.13,102.0,5.4,69.97198367918405,0.0,1185.491162227603,-220.816455896905,76.03655460058395,2.3359424730730085,0.567374541400182,-2805.730511057187,-1620.239348829584
5.23,105.0,4.21,69.42425584765024,0.0,921.5539770554492,-242.528842241477,83.94362393950539,2.3436518424373376,0.5723629568712184,-2607.0985288114207,-1685.5445517559715
6.05,109.0,2.1,65.99247305564477,0.0,719.8357851239671,-218.59315077860273,91.17167582675688,2.375900913114796,0.5932300026036914,-2280.55352735697,-1560.7177422330028
6.81,108.0,2.1,62.639955300111765,0.0,576.176798825257,-142.38729769238506,97.11860655288434,2.4224245327770086,0.6233335212086526,-1574.7239080284867,-998.5471092032296
7.56,109.0,2.1,61.778006604292436,0.0,504.83096560846565,-81.97988300959456,102.14051311554962,2.4871956465206795,0.665244241866322,-949.3603831266946,-444.52941751822897
8.32,110.0,2.1,61.35031621760397,0.0,452.3871754807692,-66.18829694205029,106.97547959530284,2.527308312205399,0.6911994961329051,-750.0827529425944,-297.6955774618252
9.09,111.0,2.33,60.56720647347044,0.0,403.5628712871287,-77.36587222678432,111.05244685961812,2.5515940273274706,0.7069137823883633,-816.70929715913,-413.14642587200126
9.86,112.0,4.74,57.32175154337139,0.0,333.2437322515214,-91.32355718910043,114.09703327712099,2.5783381431194625,0.724218798489064,-891.2775717128508,-558.0338394613293
