r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.26,14.6,13.0,5.084643546995206,43.98104059527052,99.43692307692307,299.7001748251747,129.95673599067726,2.7114855941099614,0.8103730314829161,7340.301276318591,7439.738199395514
0.44,10.0,7.0,8.215138465053403,44.045761436338324,153.3829545454545,250.81657558128154,128.72730732443793,2.6624071136683147,0.778616367667733,4255.774092060973,4409.157046606428
0.77,10.7,7.13,13.23110350651071,44.5469497706884,227.35337662337665,195.6556066280786,126.41837737850891,2.655832019394416,0.7743618949022691,2349.8293946392664,2577.182771262643
0.89,17.4,9.6,14.658475364102502,40.75183895624429,241.42797752808988,50.050784188489075,122.51694107299926,2.6541045811356145,0.7732441407348094,1624.5409868715387,1865.9689643996287
1.22,23.5,11.2,17.45992554394205,0.0,249.87622950819673,-27.24933056553208,118.34200646514056,2.6335361276783202,0.759935141438913,-956.0965704667582,-706.2203409585615
1.55,31.0,5.2,18.61013970930901,0.0,223.4434193548387,-102.10949532064573,114.79356258203258,2.5710173941667693,0.7194818432843801,-993.4165589884121,-769.9731396335734
1.8,32.3,2.41,18.524980431838518,0.0,190.6527222222222,-80.94436910338243,110.62216033515809,2.486505989368357,0.6647979931207018,-796.9812517808656,-606.3285295586434
2.21,40.9,5.9,19.384130106868348,0.0,170.02013574660631,-43.32407124465944,105.03003863240595,2.472813004608881,0.655937826511629,-541.0418153478789,-371.0216796012726
2.31,43.8,4.26,19.732402286594503,0.0,168.55744588744588,-10.473806724385607,97.89937774181044,2.4662811668396767,0.6517113432492025,-264.4924027289402,-95.93495684149431
2.54,44.8,4.5,20.568714106623194,16.185164780856656,166.56377952755906,-1.9750437938269794,92.0073910809599,2.4311894679564388,0.6290049498541662,-63.430094888392645,103.13368463916642
3.1,51.7,12.7,22.752828395608315,29.187561280006296,166.99716129032257,4.996867107960978,88.52991810462385,2.3659884204211457,0.5868160367430942,107.81372047552351,274.8108817658461
3.43,55.7,4.5,24.21915977072698,16.9366980086603,171.01099125364433,-4.492958338098233,86.116865821468,2.2902212559713746,0.5377902244520659,-87.38074651995402,83.63024473369032
3.86,59.4,9.85,25.128241084485005,0.0,163.5825129533679,-20.59837527873061,84.58962129869519,2.2962831784005813,0.541712644847435,-193.4103199132783,-29.82780695991039
4.09,62.0,4.5,25.37383888969109,4.9488611161642835,157.41606356968214,-14.704348546784193,82.22664552600546,2.328661996878214,0.5626636450388444,-151.4279886681949,5.988074901487238
4.37,63.0,3.2,26.11673792800318,18.89409997009307,156.08329519450797,-5.5736431053828515,79.38010892507103,2.361548689278563,0.5839432695331879,-74.39290304808443,81.69039214642353
4.76,66.6,6.9,27.046718839814933,20.25832530085997,153.68172268907563,-5.64875836935329,77.64417296429136,2.3945062364131484,0.6052687412085078,-67.46328907658337,86.21843361249226
5.4,71.3,2.95,28.48563497624724,22.34113545807323,150.26507407407408,-5.596353546072467,76.02927530156553,2.327863716176214,0.5621471104669621,-57.834271563708,92.43080251036608
5.86,72.3,15.5,29.402394460315644,22.43679913537412,147.5257337883959,-6.86318459035663,75.99615856109357,2.2546729679742827,0.5147883910421829,-61.619598047589626,85.90613574080629
6.08,73.4,6.0,29.75292422603197,22.816476261825155,145.59810855263157,-6.65192443845618,78.43154425118357,2.2283182303501974,0.4977353255207159,-59.97449193973178,85.6236166128998
6.43,72.4,5.81,30.400830580758807,27.275435596182678,143.7341368584759,-2.553853047868384,82.25728570177245,2.237803479775699,0.5038728398548642,-28.034387719827528,115.69974913864837
6.97,77.1,12.1,31.606589502823617,31.692155976083562,143.3251793400287,0.06092312925181217,89.25376807370056,2.3273223616717633,0.5617968222581997,0.7770804035019895,144.1022597435307
7.96,80.3,13.5,33.83586410895989,34.47619333403401,143.82734924623117,0.4539324818546683,99.19545128819374,2.4739225678658365,0.656655779207306,5.495252111267686,149.32260135749885
10.29,84.7,6.0,38.60471085243354,34.71209312484509,144.8322351797862,-3.121764200560534,109.90232964725894,2.587947620316405,0.7304366954988504,-27.73511087386609,117.09712430592012
15.49,86.9,5.6,43.17133308110835,37.41528244247962,120.32046481601034,-5.137429089104026,120.328996758215,2.6850325954757412,0.7932563853078325,-29.945812766267036,90.3746520497433
16.26,85.8,8.6,43.08445891501946,34.35065389966568,114.16178351783516,-7.998287400227495,128.35187562198337,2.7540113501805377,0.837889697175642,-41.593061295534,72.56872222230116
