r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.08,1.41,4.0,6.0392466417592185,0.0,455.90624999999994,-1682.1286231884053,104.71575198576082,2.4566574277958835,0.6454842179855717,-125894.42695541754,-125438.52070541754
0.23,4.46,4.0,6.842879510849215,0.0,203.5869565217391,-1263.9287280701753,106.06170865701696,2.496304083539391,0.6711379364078411,-43528.71171817223,-43325.12476165049
0.38,7.71,4.0,5.399675916200897,0.0,76.72763157894735,-223.65684899485728,105.79967411731919,2.523531286107012,0.6887555380692431,-19505.641277620918,-19428.913646041972
0.54,11.0,4.0,8.514505270419416,89.42266068138524,134.25333333333333,297.08851898329294,104.3476205454547,2.541411332760019,0.7003249800211888,14673.917487663259,14808.170820996593
0.69,14.2,4.0,10.793020893151278,84.02383684616407,168.82507246376815,208.48015873015882,101.3705663747719,2.5249288789059694,0.6896598628215096,10063.06646137797,10231.891533841737
0.84,17.2,5.78,12.857285872220466,78.93391660380499,196.79738095238096,165.11460495558663,96.18942143454314,2.4440096569996173,0.63730036629387,7220.539750495763,7417.337131448144
1.0,20.2,4.74,14.832754295814382,72.51552304311879,220.0106,127.27520870900963,88.97814909663586,2.3890894515927332,0.6017637627952979,5038.490482217093,5258.5010822170925
1.15,23.2,4.0,16.483039768198097,0.0,236.25269565217394,-6.893794871795079,79.71021940782855,2.324554611763445,0.5600059252586995,-447.58446222759744,-211.3317665754235
1.3,26.4,7.13,16.832266632869143,0.0,217.9424615384615,-45.339009394993276,70.70816924603926,2.270529190860696,0.5250482999686856,-1707.2511921740079,-1489.3087306355465
1.46,29.3,4.38,18.011343647823725,52.627401005790205,222.19760273972602,62.58693032073114,63.03930566712075,2.2183907785248365,0.491311680221953,1674.8183812494847,1897.0159839892108
1.61,31.6,4.94,19.54800501329995,51.10408855788435,237.34440993788814,64.87636207970107,56.22055874807061,2.165207412778751,0.4568989141509564,1384.7847002062647,1622.129110144153
1.76,34.6,4.0,20.62334841872192,42.100733367188624,241.66051136363635,35.57330799605972,51.075356952204096,2.1639603510814718,0.45609199187624644,765.4257102585849,1007.0862216222213
1.92,37.4,7.09,21.837456353705665,36.07258582488981,248.37213541666665,20.361448460764944,48.567083390060354,2.1560652145208388,0.4509833741017192,429.3525771323134,677.72471254898
2.07,39.9,4.0,22.656195620624395,27.04013952761691,247.97256038647348,4.658948010510543,48.89857876958492,2.1464989718774437,0.44479345239128704,105.24924911738665,353.22180950386013
2.22,42.2,4.37,23.547590110242705,20.783276366604202,249.76981981981982,-2.37231461074393,52.85732449666305,2.1506530383825866,0.4474813777769678,-55.200190751960065,194.56962906785975
2.38,44.4,4.58,24.25746070799662,0.0,247.23714285714286,-19.909274696090993,59.313421802485614,2.1866400302581734,0.4707670784023475,-415.1487787749959,-167.91163591785303
2.53,46.7,5.91,24.82544662236714,0.0,243.59794466403162,-30.439978678038408,67.24530251488963,2.2293957979556422,0.4984325751477685,-623.1309758344686,-379.53303117043697
2.68,48.5,7.72,25.26107281965673,0.0,238.10514925373133,-42.76359053674724,75.57999956916571,2.297927771450588,0.5427767932915568,-849.7734155548385,-611.6682663011072
2.76,49.3,9.73,25.400472436551254,0.0,233.76231884057975,-52.48902381103752,83.74535243720915,2.40038240695313,0.6090709692049663,-1051.5771588521986,-817.8148400116189
3.07,53.0,4.0,25.848359715850442,0.0,217.6344299674267,-42.200339879606055,90.44906745531031,2.4567052395834845,0.6455151550246077,-879.4911351215745,-661.8567051541478
3.46,54.1,4.0,26.58210676376122,0.0,204.2220809248555,-45.41272735167111,95.61634011368858,2.4597725656531653,0.6474998954226363,-868.3914579948018,-664.1693770699463
3.83,55.0,4.0,26.48306062372701,0.0,183.12075718015666,-57.8808456332746,98.37564527531815,2.4587571821270364,0.6468428825527882,-948.5213405703025,-765.4005833901458
4.23,55.7,4.0,25.987221859983418,0.0,159.65382978723403,-34.70124340301492,98.68054054973459,2.4474380872282353,0.6395187623241523,-604.0566889659838,-444.40285917874974
4.62,56.4,4.0,26.820986186193824,0.0,155.70677489177487,-12.057828983835497,97.78445704565274,2.4377638781594544,0.6332589799855293,-228.2326599945867,-72.52588510281183
4.99,56.9,4.0,27.40336658149871,0.0,150.48987975951906,-14.09971657366436,96.82545957199717,2.414284920629505,0.6180667133485032,-240.3670975517409,-89.87721779222184
