r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.91,33.1,3.9,31.520000000000003,0.0,1091.7696703296704,-128.36070530776445,22.106518609541098,2.050413279252107,0.38262035716312803,-1709.1858829091277,-617.4162125794574
1.36,46.7,2.7,37.5,0.0,1034.0073529411764,-132.6284265185365,26.7733678515148,2.068287515288872,0.3941860393045641,-1409.9466099382623,-375.939256997086
1.82,53.9,4.7,42.04,0.0,971.0778021978022,-100.8236874553278,32.680776148883275,2.0963723201719318,0.41235856011124994,-1098.8676187320498,-127.78981653424762
2.27,58.8,2.5,46.24851565185633,0.0,942.2577973568281,-100.86385701716581,39.93870259025566,2.1321384006947697,0.43550131809661563,-1076.9548342593732,-134.69703690254516
2.72,65.6,2.6,48.932779401951,0.0,880.3003308823529,-153.7625017950034,48.38457047560952,2.1696552274098657,0.4597769118534425,-1376.162979049404,-495.862648167051
3.17,70.8,2.7,50.480419966557335,0.0,803.871545741325,-174.48109499680368,56.56222048160512,2.2077323249337604,0.4844150337806684,-1468.0907352950467,-664.2191895537217
3.63,82.1,4.9,51.177405170641464,0.0,721.5225344352616,-169.66098540848054,63.49660726537033,2.253163215079434,0.513811492110222,-1420.2013761264338,-698.6788416911722
4.08,84.1,6.6,51.47697155039329,0.0,649.4800490196077,-143.42842773299296,68.82946900502083,2.296869231646961,0.5420918557715632,-1259.4509409380307,-609.970891918423
4.54,83.4,6.2,51.79915153745282,0.0,591.002665198238,-129.57771468383842,72.89346040446252,2.31673299343422,0.5549448781044951,-1135.4933358894273,-544.4906706911893
4.99,81.5,2.7,51.502485376921385,0.0,531.5643286573147,-127.21385731029292,76.22085438696219,2.3137623193201833,0.5530226772071773,-1069.406614299736,-537.8422856424213
5.45,80.8,4.0,50.89250828953118,0.0,475.2380550458714,-108.45623748894718,78.90191923218322,2.3053335502967967,0.5475687678391037,-925.4949605709336,-450.25690552506217
5.9,82.8,12.4,50.53640272120681,0.0,432.8691525423728,-69.20027819679011,81.08269072931597,2.3079010391909867,0.5492300841824032,-658.3898669976123,-225.52071445523956
6.36,88.2,11.7,51.20557098597769,0.0,412.2658018867924,-40.02493566564344,83.53655747157525,2.327942522093635,0.5621981025311756,-418.20855399523947,-5.942752108447053
6.81,88.5,8.5,51.959603539673004,5.77356552964507,396.44646108663727,-38.09727910898575,87.11658965550039,2.3571042293240883,0.5810674425038218,-391.55159193463936,4.894869151997909
7.26,88.4,8.9,52.38436885178631,0.0,377.97825068870526,-50.058569675453725,91.93755061911197,2.386907555356919,0.6003519475838888,-479.6957269882499,-101.71747629954461
7.71,88.2,10.8,52.05041594454361,0.0,351.3937483787289,-67.132313089529,97.42295179472801,2.4224391758698154,0.623342996151057,-592.7198712448576,-241.32612286612869
8.17,89.5,3.1,50.88195849218071,0.0,316.88784577723385,-73.9988285643716,102.84677966225685,2.472986641819649,0.6560501800009494,-631.4280642051369,-314.5402184279031
8.62,89.7,9.5,49.48285056461481,0.0,284.0548143851508,-65.8873773367035,107.67972253586005,2.525571654197241,0.6900757762452736,-578.3263723605213,-294.2715579753705
9.07,93.7,7.3,48.335640059897834,0.0,257.5892061742007,-53.53904743729888,111.85265078612733,2.565105611653985,0.7156565722466963,-491.3104017421622,-233.7211955679615
9.53,97.0,5.7,47.357530552173,0.0,235.3342812172088,-50.68657703793135,115.31894562736508,2.589981104906412,0.7317524796453252,-462.7093963143063,-227.37511509709748
9.96,96.2,1.5,46.003069462808675,0.0,212.47815261044175,-49.11412926147615,117.73882136429087,2.596472210843382,0.735952607016306,-441.36298909799484,-228.8848364875531
10.45,94.8,2.1,44.57645118221055,0.0,190.14928229665074,-42.58037634356675,119.03161960423978,2.598062999100069,0.7369819405941622,-380.85950706852236,-190.71022477187162
10.93,92.5,13.9,43.25441942738337,0.0,171.17518755718206,-37.90748503290748,119.59414991349192,2.602433389032392,0.739809839962136,-333.56583118790314,-162.3906436307211
11.32,92.8,10.6,42.18011142706951,0.0,157.1697703180212,-30.089958423412067,119.71429189237847,2.6027064261620194,0.7399865110460124,-266.67838699290365,-109.50861667488246
11.8,93.5,12.1,41.36379697271516,0.0,144.99692372881353,-25.36009706084928,119.7211298584654,2.5968655722360108,0.7362071349762422,-221.2614831235413,-76.26455939472777
