r_kpc,v_obs_kmps,v_err_kmps,v_baryon_kmps,v_model_kmps,a_newton,sigma_profile,beta_local,d_eff_local,cinfo_cap,a_struct,a_total
0.76,77.0,10.0,70.83530193342865,106.59897677677199,6602.1578947368425,4495.873701523546,43.41788321072924,2.1180374235059793,0.4263771563862219,8349.607697177335,14951.765591914176
1.52,100.0,5.0,123.40548326553404,147.82485298484292,10019.021907894738,1554.6306555863334,48.104219301773064,2.1556186087995894,0.4506943939291461,4357.41701315159,14376.438921046327
2.28,110.0,2.0,142.97079422035816,112.94828810176445,8965.19649122807,-2647.773935249309,53.76290880471091,2.19312697242951,0.47496451157203595,-3369.882550386322,5595.313940841747
3.04,118.0,2.0,134.99256572122775,97.67127945734123,5994.405526315788,-3306.573817776718,60.106722715114884,2.228619200773267,0.49793007108858456,-2856.353279330904,3138.052246984884
3.79,121.0,2.0,122.69842460276334,75.24615303618855,3972.270026385224,-2127.524320607938,66.59295439538727,2.261256052602529,0.5190480340369305,-2478.342969196436,1493.9270571887878
4.55,121.0,2.0,112.50506344160692,54.80800138724177,2781.8438021978022,-1254.8714491160592,71.59556949989147,2.297328499319829,0.542389028971654,-2121.6422602057373,660.2015419920649
5.31,117.0,2.0,104.7111999740238,38.15006435573552,2064.865423728814,-777.7604893935508,75.17260538918492,2.324239399372905,0.5598019643001149,-1790.7736327030586,274.0917910257556
6.07,116.0,2.0,98.53863455518349,26.380181670571098,1599.6478583196047,-504.0726231089428,77.55157912230345,2.32999203171624,0.5635242558163907,-1484.9997553587586,114.64810296084602
6.83,116.0,2.0,94.18041463064388,23.792576894678565,1298.6750366032209,-346.27515815874415,78.94934858953593,2.32588631301798,0.5608676143057518,-1215.7926478346715,82.88238876854939
7.59,116.0,2.0,90.25752046228614,22.0486265763608,1073.3096179183137,-267.4117519411358,79.35449359458309,2.31936697508118,0.5566492191701752,-1009.2592972458758,64.05032067243792
8.35,115.0,1.0,86.31307316971167,23.331288364738114,892.2091736526946,-207.4576679210121,78.99953549606576,2.315478555659938,0.5541331830740777,-827.0176746396929,65.1914990130017
9.11,115.0,1.0,83.09718888145375,30.62907802005206,757.9739626783754,-153.1628730851503,78.45811164538249,2.313890327645448,0.553105506123525,-654.9947727378226,102.97918994055283
9.86,116.0,1.0,80.72670995401708,36.809517591567136,660.9332352941177,-117.57082429713446,78.074070736565,2.3130901901294805,0.5525877700837815,-523.5153260320599,137.41790926205783
10.64,117.0,1.0,78.42757168241282,38.55880135678182,578.0906015037596,-99.04644676990212,77.96486469294388,2.310140211015839,0.5506789600690724,-438.3555298804739,139.73507162328565
11.38,117.0,1.0,76.21124851358886,40.56280274504561,510.38263620386635,-82.54982217384519,77.98432961968803,2.308414194699054,0.5495621259817409,-365.80082895136377,144.58180725250259
12.12,118.0,1.0,74.33513570311149,43.567628373995696,455.9168646864688,-67.140000503432,78.04333184166495,2.310604624407937,0.5509794628521945,-299.30479850374644,156.61206618272234
12.86,117.0,1.0,72.70253434372148,45.64163855664382,411.01543545878707,-56.16963162730399,78.21426156255141,2.315028935887311,0.5538422526329659,-249.02794166910468,161.9874937896824
13.7,116.0,1.0,70.9239959393152,45.60342571280399,367.16884671532847,-49.94524650342251,78.60710434358298,2.3162500130167643,0.5546323613637886,-215.36793892385165,151.80090779147682
14.44,115.0,1.0,69.24992490970658,45.49825298687749,332.1019459833795,-44.61338234602278,79.13230699146955,2.316225541366299,0.5546165267664288,-188.74384176884303,143.35810421453647
15.18,117.0,1.0,67.61154487215921,45.990755220617,301.14104084321474,-38.77382814879475,79.605153421837,2.319871739770762,0.5569758316163754,-161.80312478506522,139.33791605814952
15.91,116.0,1.0,66.1582292689277,47.3272763434406,275.1044186046512,-32.48174419478767,79.93853455914599,2.3257642894515973,0.5607886578804453,-134.32056655635498,140.7838520482962
16.65,115.0,2.0,64.9537635553168,48.19677984412463,253.3928768768769,-27.994965708989206,80.2799684359243,2.3293340343072786,0.5630984927870626,-113.87758634576471,139.51529053111219
17.49,115.0,2.0,63.544927413602416,47.566014824239,230.8723727844483,-25.753752871725727,80.69153834033071,2.3294768012904137,0.5631908714232088,-101.51126550830624,129.36110727614204
18.23,115.0,2.0,62.27002890636875,47.11955440962017,212.7019473395502,-23.65421973959538,81.03458305123218,2.3283729076138826,0.5624765872795711,-90.91081142286586,121.79113591668434
18.97,114.0,2.0,60.955249978980476,47.124848033795814,195.8641275698471,-20.937848192800136,81.28684511404943,2.3299484858391217,0.5634960790723729,-78.79763825997102,117.06648930987609
19.71,115.0,2.0,59.846316511544806,47.68934929873107,181.713932014206,-17.94461470968655,81.50630252717261,2.3327763647417705,0.5653258830682044,-66.32712143397357,115.38681058023242
20.45,114.0,2.0,58.841394443027944,47.902322575314734,169.306097799511,-15.760266975713499,81.81957144088125,2.3337202132901496,0.5659366085995086,-57.09912918779914,112.20696861171186
21.29,116.0,2.0,57.78012287975857,47.52701006936668,156.8127101925787,-14.371292728650454,82.27816990559339,2.3360175045681495,0.5674230911911555,-50.715167396257314,106.09754279632138
22.03,115.0,3.0,56.82944659241368,47.243418806601646,146.59945528824326,-13.110729050341646,82.69789430718673,2.3382968972847133,0.5688979923606968,-45.285763933910005,101.31369135433326
22.76,118.0,4.0,55.950058087548044,46.939430391017424,137.53993848857644,-12.054175691814061,83.04809973977699,2.3423142060899598,0.571497427469974,-40.73369396163576,96.80624452694067
23.5,115.0,10.0,55.03340530986612,46.07712196120388,128.8798170212766,-11.702866847702499,83.37517391725395,2.3472228774683472,0.5746736265971658,-38.53508645839757,90.34473056287904
