galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc
D512-2,0.96,22.9,2.71,4.08,14.85,0.0,546.2604166666666
D512-2,1.92,33.5,2.71,6.24,21.2,0.0,584.5052083333334
D512-2,2.88,37.2,4.19,7.45,20.56,0.0,480.50000000000006
D512-2,3.83,35.9,5.98,8.09,20.08,0.0,336.50391644908615
