galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC5907,1,5.03,15.1,10.065,0.35,2.007412319214639,214.54029707471642,226.8,4.4,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0,1.0,4.029704219334696,4.029704219334696,1.71082649060084e-07,0.001312229729426119,214.54029707872954
NGC5907,2,17.61,25.16,21.384999999999998,0.35,2.003025776546799,208.05811317104434,228.0,4.5,4,50.33,5.03,2.3031813366766207,0.4341820524835234,0.004386542667840221,0.9899478606949438,3.9717819501506755,8.001486169485371,7.525103964794172e-08,0.0012685596095064803,208.05811317491163
NGC5907,3,27.68,37.75,32.715,0.35,2.00183780020182,174.22505643645147,217.0,2.0,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0011879763449789138,0.9972676148320807,3.996404942104476,11.997891111589848,4.821380660845841e-08,0.0012559118930863412,174.22505644097814
NGC5907,4,40.26,50.33,45.295,0.35,2.001258616022915,148.05471556378245,215.8,3.6,5,50.33,5.03,2.3031813366766207,0.4341820524835234,0.0005791841789051233,0.9986669231460545,3.999697027350872,15.99758813894072,3.3536237630850673e-08,0.0012324868694997854,148.0547155689124
