galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC4088,1,1.74,6.98,4.36,0.35,2.02045422031826,206.23582623980633,140.475,8.925,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.0,1.0,4.0822352564018685,4.0822352564018685,9.236031498091152e-07,0.00200671615660206,206.2358262495692
NGC4088,2,8.72,13.94,11.33,0.35,2.006432061401473,228.6614531039015,176.5,6.625,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.014022158916787042,0.9653727229629177,3.886368177203752,7.968603433605621,2.669824715614822e-07,0.001739227242999486,228.66145311051588
NGC4088,3,15.68,21.48,18.58,0.35,2.003571944043118,176.15766912675343,169.5,6.975,4,21.48,1.74,2.513237156414226,0.3978932101365058,0.0028601173583551187,0.9928376197662533,3.9855485881528256,11.954152021758446,1.4893189307315967e-07,0.001663476652465945,176.15766913460763
