galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
NGC3769,1,1.74,6.98,4.36,0.35,2.02045422031826,126.80353346510815,108.625,6.875,4,37.16,1.74,3.0613478007192,0.3266535085510607,0.0,1.0,4.0822352564018685,4.0822352564018685,9.236031498091152e-07,0.00200671615660206,126.80353348098669
NGC3769,2,8.72,14.52,11.620000000000001,0.35,2.0062405501208933,93.98851101146455,120.5,4.95,4,37.16,1.74,3.0613478007192,0.3266535085510607,0.014213670197366746,0.9574201190388024,3.853617075328756,7.935852331730624,2.527793987758031e-07,0.0017138543152131782,93.98851102709038
NGC3769,3,17.07,37.16,27.115,0.35,2.002289155264645,63.51872460033542,118.5,11.575,4,37.16,1.74,3.0613478007192,0.3266535085510607,0.0039513948562484025,0.9879762757187875,3.9609568044714965,11.89680913620212,6.959397315282452e-08,0.001373695956912896,63.518724615189626
