galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,h_i_kpc,Dw_i,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,L_static,delta_sigma_i,beta_i,rho_struct_i,M_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms
UGC05721,1,0.27,0.99,0.63,0.35,2.240054788125141,41.56777150931113,51.52,5.208,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.0,1.0,5.01784545380237,5.01784545380237,5.4374657824926053e-05,0.005852865488775854,41.56777192136153
UGC05721,2,1.17,1.71,1.44,0.35,2.0815725125161197,45.20426179596009,76.89999999999999,8.2275,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.15848227560902117,0.6005557496929407,2.6021745072845244,7.620019961086895,1.5804890070813192e-05,0.0047706437408352965,45.20426204769567
UGC05721,3,1.89,2.67,2.28,0.35,2.045672958188165,39.45641091235627,82.1,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.035899554327954775,0.8909179140993614,3.728293554750383,11.348313515837278,9.389057225954082e-06,0.004626775386289603,39.45641118363095
UGC05721,4,3.15,4.49,3.8200000000000003,0.35,2.024065213160602,32.80303406408797,78.525,4.57,4,6.74,0.27,3.217393244907978,0.3108106233462927,0.02160774502756313,0.9328409046400044,3.821699919756776,15.170013435594054,4.471153647465859e-06,0.004132772306009561,32.8030343244268
UGC05721,5,4.93,6.74,5.835,0.35,2.014325174547936,31.605710564737638,78.7,4.57,5,6.74,0.27,3.217393244907978,0.3108106233462927,0.009740038612665813,0.9691483969034839,3.9323253469569646,19.10233878255102,2.4130436443281795e-06,0.0037523472206946584,31.60571078748393
