galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
DDO064,0.1,6.29,4.62,1.4013264814026678,51.18499999999999,19461.954695562865,19513.139695562866,2.262410219213129,44.11570547499254,44.17367960172988,,1388.8237290772013,1388.8237290772013,formula
DDO064,0.3,13.9,4.62,1.0421723882709883,152.72866666666664,4824.64580873269,4977.374475399357,6.768943787622999,38.04462830176958,38.642105825379225,,1388.8237290772013,1388.8237290772013,formula
DDO064,0.49,15.6,4.62,0.7407270370638993,191.6704081632653,2099.4679302926347,2291.1383384559,9.691155761827378,32.07396585773875,33.506085803080474,,1388.8237290772013,1388.8237290772013,formula
DDO064,0.69,18.4,4.62,0.44861944704116447,289.80652173913046,902.9758454728435,1192.782367211974,14.140951170271396,24.961036304133327,28.68832224749753,,1388.8237290772013,1388.8237290772013,formula
DDO064,0.89,22.5,4.62,0.6236243726950539,262.16011235955057,973.1509290222192,1235.3110413817699,15.274897708331798,29.429650470737418,33.15760586697681,,1388.8237290772013,1388.8237290772013,formula
DDO064,1.09,26.5,4.62,0.6877239217554336,269.7146788990825,876.2635794385126,1145.978258337595,17.146107429967888,30.905133903414473,35.34283946696952,,1388.8237290772013,1388.8237290772013,formula
DDO064,1.29,35.3,4.62,0.8779006458350009,299.98426356589147,945.1544563626738,1245.1387199285653,19.671799612643476,34.91774976581179,40.07778622513785,,1388.8237290772013,1388.8237290772013,formula
DDO064,1.48,40.5,4.62,0.8628894051963782,352.60810810810807,809.7305956121907,1162.3387037202988,22.844255295369116,34.61793294675524,41.47603261530739,,1388.8237290772013,1388.8237290772013,formula
DDO064,1.68,44.2,4.89,0.8545400299970797,374.97738095238105,706.431828039457,1081.409208991838,25.09904380648793,34.45004312198009,42.62355535506497,,1388.8237290772013,1388.8237290772013,formula
DDO064,1.88,46.3,4.62,0.8364157034900674,378.5091489361702,617.890412967982,996.3995619041523,26.6757792763398,34.08275188977272,43.28084075407739,,1388.8237290772013,1388.8237290772013,formula
DDO064,2.08,46.4,4.62,0.8056240526864485,360.8363461538462,537.9181735991735,898.7545197530197,27.395977806970134,33.44951122342868,43.23666732168752,,1388.8237290772013,1388.8237290772013,formula
DDO064,2.27,46.3,4.62,0.7956849233733724,334.4237004405287,486.8132609911516,821.2369614316804,27.552528014684974,33.2425345370944,43.176473946466665,,1388.8237290772013,1388.8237290772013,formula
DDO064,2.37,46.4,6.73,0.7891838022193364,325.01274261603373,462.4629498420182,787.475692458052,27.753922245333182,33.10645240924468,43.200895721334106,,1388.8237290772013,1388.8237290772013,formula
DDO064,2.98,46.9,8.65,0.7886011850192157,264.32651006711416,367.52618742721046,631.8526974943246,28.065868951450625,33.09422968635298,43.39263806837615,,1388.8237290772013,1388.8237290772013,formula
