r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,18.9,9.78,65.06913628699365,65.19,9443.858,1497.617960758008,-250.59049093263457,-0.7535839421034948,85.87495485847423,2.0714649265436775,0.44860632948193047,0.27117582016984554,0.24327975437772104,-143.80886002268593,-34.9857841436591,-34.9857841436591,9408.872215856341,0.0037046071789328104,0.8390157944833323
1.34,58.3,10.5,120.0556286973838,120.17000000000002,10776.737985074627,-543.9242555549969,-504.66509175360284,-0.9622949322369324,96.38928053022453,2.126987924073796,0.5019084071108441,0.308251472006681,0.29620983133361617,-69.22008669865602,-20.503670205907188,-20.503670205907188,10756.23431486872,0.0019025859433796169,0.8390157944833323
2.23,74.1,5.69,137.36059303198266,137.48,8475.672825112106,-2206.6461598661836,-565.6035054319524,-0.9764350449380288,99.32204535414873,2.145189567539368,0.5193819848377934,0.3207086676970883,0.3383931282270982,-43.48947346130724,-14.716538969521126,-14.716538969521126,8460.956286142584,0.001736326929220408,0.8390157944833323
3.12,119.0,4.27,146.06131635320259,146.18,6848.907820512821,-1270.3730041048414,-793.4182485896237,-0.9960028731421311,102.35443576392544,2.1639277158833234,0.5373706072479905,0.3336893365094934,0.3402242286114226,-32.674779519138276,-11.11675165694713,-11.11675165694713,6837.791068855874,0.0016231422510368256,0.8390157944833323
4.01,141.0,3.76,157.7462358373928,157.86,6214.408877805488,-304.69206839174797,-596.5092453698012,-0.9814536837677784,106.07906178757001,2.1905542897045103,0.5629321181163298,0.3524073706061256,0.3448669455487859,-25.96301395562104,-8.953785320115529,-8.953785320115529,6205.455092485373,0.0014408104610044577,0.8390157944833323
4.9,195.0,4.54,175.75036881951857,175.79,6306.555938775509,358.54424496965134,-150.19805800961734,-0.528532712312098,91.47551504059456,2.1410383945460216,0.5153968587641807,0.31785443744606273,0.288161182212728,-9.86689838256154,-2.8432571026917874,-2.8432571026917874,6303.712681672818,0.000450841494199024,0.8390157944833323
5.79,227.0,4.2,199.2039569262178,199.19,6852.617633851468,440.6207605441157,82.00138875452018,0.3104830821712343,80.82912765373399,2.0978390921252177,0.47392552844020897,0.2886136666035809,0.22156272204011343,4.334382846829617,0.960337661907546,0.960337661907546,6853.577971513376,0.00014014172586576865,0.8390157944833323
6.69,246.0,4.24,217.8877823691941,217.87,7095.267100149476,24.909776934735458,124.72673943579267,0.4529240502931621,83.75993995467208,2.089654183277296,0.46606801594620406,0.28316842287287625,0.20425515925602405,5.670686286484623,1.1582669305368682,1.1582669305368682,7096.4253670800135,0.00016324500743754023,0.8390157944833323
7.58,268.0,5.56,228.65228669041494,228.65,6897.206134564644,-109.3757702841537,18.030477265096287,0.0704820430561731,70.49098734928852,2.088714847541609,0.4651662536399445,0.2825454382229305,0.210474102495177,0.6554549875230483,0.13795630022490105,0.13795630022490105,6897.344090864869,2.000176557480965e-05,0.8390157944833323
8.47,283.0,2.96,241.74141298198828,241.76,6900.578229043683,-91.06531498538557,-126.56724974929224,-0.4586335494910312,85.694665471541,2.10513231002961,0.4809270176284258,0.29349117614649084,0.22865876789975598,-4.640194639629204,-1.061021189112666,-1.061021189112666,6899.51720785457,0.00015375830168049123,0.8390157944833323
