r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.42,35.7,9.1,16.48418361304265,15.483607460795433,570.8145238095238,541.5501457725948,155.9590930960128,0.9747171044375016,92.00076322416095,2.0986679819523832,0.47472126267428794,0.28916679616198526,0.3674686999366833,213.51123222831987,78.45869492881998,76.1576414011996,646.9721652107235,0.13341924254414836,0.9147916709337519
1.47,83.3,9.3,41.31299954427106,40.92651951974417,1139.4421768707484,331.3921744193345,125.68662885149263,0.9420619884482216,97.99403198254902,2.1387297697695544,0.5131805789787722,0.3162704590205199,0.3442932482887459,62.80030790852977,21.621722003361132,21.621722003360986,1161.0638988741093,0.01897570797541565,0.9147916709337519
2.11,94.2,10.4,49.15275517846596,48.84802964296513,1130.867298578199,-93.14685471186529,110.03377579265548,0.9116769877506535,102.34396509062587,2.1708064496987323,0.543974191710783,0.33849429921019225,0.3200627786110164,44.22020749207575,14.15324248066945,14.15324248066945,1145.0205410588685,0.012515387524547474,0.9147916709337519
2.84,97.6,9.1,53.60548412454715,53.605969816803054,1011.830985915493,-151.36232122260083,-0.2229274450956975,-0.0031146831830983377,69.43547048310768,2.13964605918728,0.5140602168197888,0.31689884941913427,0.240772623027093,-0.07615122965642836,-0.01833513131111681,-0.01833513131111681,1011.8126507841819,1.812074503168747e-05,0.9147916709337519
3.9,101.0,9.1,57.77105190087996,57.91132963419162,859.9287435897436,-78.26426529418575,-73.6023404040574,-0.7732480354456555,93.58454483895544,2.122161087960725,0.4972746444422961,0.30497308562472736,0.2242502845312491,-18.554888575589267,-4.160939042521516,-4.160939042521516,855.7678045472221,0.004838702129089707,0.9147916709337519
4.74,105.0,16.7,63.80748162479849,63.96273055459718,863.12888185654,-9.733370416161087,-65.48434275294377,-0.7234914499511532,95.8703635254623,2.144247009290591,0.5184771289189674,0.3200599081877598,0.2859831555143476,-14.633204285734362,-4.184849936920388,-4.184849936920388,858.9440319196196,0.004848464725071573,0.9147916709337519
5.69,106.0,9.1,69.08955567855828,69.23770071283418,842.5060105448152,-35.5048903754741,-47.177340463706166,-0.5777984159193984,94.68823626239232,2.1587563176225495,0.5324060649176475,0.3300910596378636,0.37456094147189134,-9.615239528754309,-3.6014931703679585,-3.6014931703679585,838.9045173744473,0.004274738844885235,0.9147916709337519
6.32,108.0,11.5,71.28042375796937,71.41734313176316,807.031155063291,-52.55686645629708,-42.92551385052589,-0.5368686897870916,96.62241536930789,2.186873200330792,0.5593982723175601,0.3498005552339435,0.37664838932941214,-8.207840117624123,-3.0914697601764587,-3.0914697601764587,803.9396853031145,0.003830669659705647,0.9147916709337519
7.37,110.0,23.0,74.36852587976466,74.55555780758401,754.2104748982362,-59.82730977641277,-51.1094465575932,-0.613235130349508,104.30908901962864,2.2405323444344902,0.6109110506571106,0.3884055595337139,0.43544319526085973,-8.679239864530585,-3.7793159390466293,-3.7793159390466293,750.4311589591895,0.005010956576155289,0.9147916709337519
8.21,112.0,19.7,75.24062999144668,75.48106650014955,693.9575395858708,-57.005132228284424,-56.18116986426986,-0.6555392484325964,111.82638382800306,2.3060143945323186,0.6737738187510258,0.43727807985051304,0.49434848421301736,-8.928938320285527,-4.414007124264676,-4.414007124264676,689.5435324616061,0.006360629970005358,0.9147916709337519
9.16,113.0,9.1,77.02769545308774,77.29093737301936,652.171288209607,-50.653033951497626,-55.955607364938714,-0.6537383277708997,116.0777135666062,2.3579145187689803,0.7235979380182211,0.4773892900175651,0.5353288189404976,-8.284328641757927,-4.434839867507208,-4.434839867507208,647.7364483420998,0.006800115165471458,0.9147916709337519
10.85,114.0,9.1,77.71061022163431,77.96495238246479,560.2335299539171,-60.863506908857374,-52.6656223418412,-0.6266206503543365,118.80154219370155,2.4122268761778707,0.7757378011307559,0.5206673189284798,0.5318779903776892,-6.861152039863172,-3.649295758638207,-3.649295758638207,556.5842341952789,0.0065138831638178575,0.9147916709337519
12.21,114.0,9.1,75.29946184662055,75.47465799856266,466.537592137592,-51.42905395964137,-41.26459589618431,-0.5201459831840172,111.95394393319407,2.3880891155958874,0.7525655509720519,0.5012690330196861,0.45361428041526575,-4.7692378573676955,-2.163394398799091,-2.163394398799091,464.37419773879293,0.004637127715347508,0.9147916709337519
15.16,114.0,11.2,71.53328625788356,71.64346795067922,338.5743073878628,-43.377384660925166,-31.133989105884787,-0.40948910828520835,104.19340545373882,2.3565335820485043,0.7222722387665641,0.47630627566604106,0.36974249354560856,-2.814384214277749,-1.0405974371824531,-1.0405974371824531,337.53370995068036,0.00307346840692089,0.9147916709337519
