r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.77,35.1,3.96,135.2947127857355,135.41353846643253,23814.060259740258,-3817.2094746027096,-3128.682718261426,-0.9999262323288751,100.21440616421235,2.1495206780743525,0.5235398509513784,0.3236949130410797,0.3210063954194813,-130.13897867643695,-41.77544444849576,-41.77544444849576,23772.28481529176,0.0017542344309551968,0.19883374801632303
1.59,77.9,3.95,181.23103778013945,181.3490504524355,20683.948490566036,-5727.651053455658,-3753.828581958449,-0.9999904040630982,111.00183783180107,2.2238205663868995,0.5948677437314236,0.3762428749948978,0.3854842097607769,-69.81180670765362,-26.91134914067196,-26.91134914067196,20657.037141425364,0.0013010740745623705,0.19883374801632303
2.36,115.0,6.7,186.15208447932648,186.30282982284513,14707.095084745763,-6098.553063248763,-4059.963022684155,-0.999996465603021,117.19943532586159,2.2706290637592645,0.639803901208894,0.41062777792987465,0.47906410374754155,-49.660602159547224,-23.790611865126717,-23.790611865126717,14683.304472880636,0.0016176282078835694,0.19883374801632303
3.13,156.0,3.16,187.8497654484403,188.001365154618,11292.176773162942,-3125.7293184851133,-3552.069328958906,-0.9999814661477503,121.79791231407216,2.3078145903151794,0.6755020067025723,0.43864900396078466,0.46782392195294537,-38.91234981775112,-18.20412810414531,-18.20412810414531,11273.972645058797,0.0016121008792027796,0.19883374801632303
3.95,192.0,3.14,195.95934380400575,196.11701252058683,9737.185468354432,-1530.67220362853,-2665.3356617117197,-0.9996655406944421,125.05830431246943,2.3357256963627275,0.7022966685082184,0.46009171811519955,0.4944802252445899,-31.649741113634132,-15.650171114802763,-15.650171114802763,9721.535297239629,0.0016072581923851905,0.19883374801632303
4.73,204.0,2.9,204.3756063026129,204.51862726900941,8843.101247357294,-1277.7410059764666,-1615.9463341288993,-0.9897879760357724,123.53225874670095,2.324494454530542,0.6915146763493205,0.4514210149104244,0.4782865169052619,-25.850051661738785,-12.363731171114122,-12.363731171114122,8830.73751618618,0.0013981216346239352,0.19883374801632303
5.5,209.0,3.36,206.42868615180046,206.54727788087646,7756.686909090909,-1293.9827172197258,-1059.1015282825313,-0.9387862142120745,118.84175496780757,2.294357325084443,0.6625830320810654,0.4284361561723348,0.4389786684113031,-20.28490931573583,-8.904642480265753,-8.904642480265753,7747.782266610643,0.0011479956049041957,0.19883374801632303
6.27,220.0,3.25,207.15678177719064,207.24817610777666,6850.367862838917,-851.6064253346594,-778.4687573343298,-0.8537769325735572,113.17069041691322,2.2625258743072,0.6320248393349122,0.4046044655566626,0.39198172215258814,-15.410291056042082,-6.0405524270200015,-6.0405524270200015,6844.327310411897,0.0008817851169393798,0.19883374801632303
7.08,231.0,3.49,212.98837239481128,213.0514801638327,6411.148757062147,-341.50528925327507,-557.8496470864616,-0.7211444844642546,106.17196284029212,2.2292116053266375,0.600043141113572,0.38015264533662313,0.35115666871740053,-10.814311498166733,-3.797517600168511,-3.797517600168511,6407.351239461978,0.0005923302896348278,0.19883374801632303
7.86,235.0,4.65,222.62021812897763,222.65660376463126,6307.374452926209,-127.50834888752193,-355.2434924626731,-0.5223107364479316,96.4922258613122,2.1899203593895016,0.5623235450139215,0.3519580077508123,0.3214687620669909,-6.412077042127497,-2.061282469010899,-2.061282469010899,6305.313170457199,0.000326805152348507,0.19883374801632303
8.66,245.0,6.0,231.8703810001467,231.89626344553292,6209.685565819862,-174.64545473712528,-259.5826492378333,-0.39984100648066184,91.44636012085986,2.1798662138309273,0.5526715652776901,0.34485536872527783,0.32828501569355784,-4.222171439921209,-1.3860756174154258,-1.3860756174154258,6208.299490202447,0.0002232118845183735,0.19883374801632303
9.45,246.0,5.57,238.67293726052384,238.70599762050387,6029.68817989418,-280.95194410078346,-277.54354674484006,-0.4241646339208883,95.8704295986942,2.221428830686206,0.5925716774587577,0.37451250742710734,0.3881072010050197,-4.303158272441103,-1.6700867125987127,-1.6700867125987127,6028.018093181582,0.00027697729348008385,0.19883374801632303
10.24,239.0,6.95,242.9368004316382,242.98477832983693,5765.781494140624,-373.3022092104608,-344.1583095816535,-0.5090367392436856,104.61903486399474,2.288204193243686,0.6566760255139383,0.4237937306140711,0.43777158285406276,-5.200676989256772,-2.276708597499639,-2.276708597499639,5763.504785543125,0.0003948655702283127,0.19883374801632303
11.02,240.0,7.16,244.86064194971758,244.92552521123642,5443.603711433757,-431.3097767883086,-401.91147889620134,-0.5754559072579167,111.79038209718932,2.3456282928497045,0.7118031611357163,0.4677839390071816,0.4939951610851098,-5.837607600040586,-2.8837499067337107,-2.8837499067337107,5440.719961527023,0.000529750154419099,0.19883374801632303
11.79,240.0,4.85,245.0661703094179,245.14606523458625,5097.251340118746,-460.5821630715892,-433.933312880898,-0.6093454491550686,116.28072554809549,2.3871590220556786,0.7516726611734514,0.5005268287660728,0.5527541810643121,-6.009765134620994,-3.321922805376283,-3.321922805376283,5093.92941731337,0.0006517086530978042,0.19883374801632303
12.47,246.0,7.68,243.94654504460593,244.03631266678326,4775.759574979952,-463.4113013098646,-441.3087211154125,-0.6168542649549339,118.47083094368087,2.4143643910734616,0.7777898154305232,0.5223978118616277,0.5994186911945091,-5.860403956725301,-3.5128356696114023,-3.5128356696114023,4772.246739310341,0.0007355553843220412,0.19883374801632303
13.34,241.0,6.21,241.60241907667478,241.6927334447604,4378.963823088456,-441.06111402426643,-430.56717661579484,-0.6058815800443393,118.93336000209803,2.4301407355858995,0.7929351061624634,0.5352338638546668,0.6057282782733349,-5.401764023842082,-3.2720012218007057,-3.2720012218007057,4375.691821866655,0.000747209009707121,0.19883374801632303
14.11,250.0,5.62,239.038401491253,239.12264008244807,4052.4193479801556,-410.17925038303326,-408.6688493296347,-0.582782118979692,118.25236410065746,2.4386384757298916,0.8010929367006958,0.5421944256531896,0.584479433368127,-4.884150483695197,-2.8546855071948323,-2.8546855071948323,4049.5646624729607,0.0007044398079410629,0.19883374801632303
14.59,242.0,5.1,237.42741107067252,237.50460648164278,3866.239760109664,-377.60205429022045,-381.91409499162177,-0.5532273157740571,117.02334219554668,2.445009082974931,0.8072087196559339,0.5474340242715008,0.5663003360508986,-4.437320732402416,-2.5128562219251074,-2.5128562219251074,3863.726903887739,0.0006499483678806645,0.19883374801632303
14.98,244.0,7.41,236.11448449985969,236.18659000883179,3723.9055607476635,-351.09052664078854,-355.3297423312655,-0.5224130449452199,115.55001575871415,2.4497725212373314,0.8117816203878381,0.5513637585573313,0.564161387015669,-4.02969529879693,-2.2733984890197965,-2.2733984890197965,3721.632162258644,0.0006104876860940728,0.19883374801632303
