r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.63,262.0,73.6,397.89298709536234,397.97377313084337,251401.78428571427,-433398.91365280264,-203875.13597147478,-0.9999181287288781,125.99272726063926,2.3439040403086415,0.7101478786962958,0.4664413758289041,0.5103483833208508,-199.97208266016875,-102.05542909492065,-102.05542909492065,251299.72885661936,0.0004059455241532103,0.14626340648093694
0.79,250.0,55.5,379.13981823076193,379.24370383699187,182057.95810126583,-355044.33773496235,-235038.59890817184,-0.9999825243540298,133.14181482049398,2.411105270335886,0.7746610595224508,0.5197601127404472,0.5917487972968279,-168.53099757123334,-99.72801512001196,-99.72801512001196,181958.2300861458,0.0005477816853495353,0.14626340648093694
0.95,241.0,42.9,361.6378448540877,361.7985854035364,137787.59621052633,-230932.42846960883,-256845.2594051636,-0.9999940693234345,136.9626184336382,2.4506005633086128,0.8125765407762682,0.5520479208990612,0.849036476353065,-144.17032226594392,-122.40586241136286,-122.40586241136286,137665.19034811496,0.0008883663390449853,0.14626340648093694
1.11,234.0,31.9,346.36284912546046,346.49261882470165,108159.58099099099,-155817.3146834853,-185961.4017389818,-0.9998010918696025,137.68685154627073,2.4584853184407454,0.8201459057031155,0.5585781406960196,0.653145397682795,-124.01753559644084,-81.00148260677753,-81.00148260677753,108078.57950838421,0.0007489071413240493,0.14626340648093694
1.27,228.0,28.8,334.0327433842245,334.1647654975012,87926.05551181102,-109033.30248495878,-125229.49792592616,-0.995973604842216,137.19340211776344,2.454551892647668,0.8163698169417615,0.5553169354122667,0.6456103403564306,-107.59134430535163,-69.46208441638397,-69.46208441638397,87856.59342739463,0.0007900056929887558,0.14626340648093694
1.43,225.0,24.2,323.5580492630397,323.68898900024385,73268.9241958042,-78979.62532189366,-86814.35047661055,-0.9732860853798819,136.2667806234724,2.452979779624678,0.8148605884396911,0.5540154500261535,0.6390149616364892,-92.74584718904798,-59.26598398345318,-59.26598398345318,73209.65821182074,0.000808882955959097,0.14626340648093694
1.59,222.0,12.2,315.5038919249527,315.622551317234,62652.575408805045,-51384.818669684166,-60974.42667694526,-0.9070913893119924,133.26597670629937,2.4460111379247236,0.8081706924077346,0.5482598470534241,0.6195097782947545,-76.0279370808407,-47.10005044515917,-47.10005044515917,62605.47535835989,0.0007517655920419247,0.14626340648093694
1.9,221.0,6.34,305.38846300304886,305.49028282418413,49118.05942105264,-38856.69122303078,-43475.01099898548,-0.7921765532040869,128.0252799585,2.437295267684449,0.7998034569770711,0.5410920241424468,0.6132952860990999,-53.37822368448042,-32.73661296603517,-32.73661296603517,49085.3228080866,0.0006664883212384642,0.14626340648093694
2.06,221.0,12.2,302.32190708804524,302.3958612481328,44389.93053398058,-26617.695685158855,-31004.783221537138,-0.6459131467231499,120.57051040415386,2.4248495586527468,0.7878555763066368,0.5309162953908593,0.5742488248786201,-37.804892124836556,-21.70941487735039,-21.70941487735039,44368.221119103226,0.0004890616997187437,0.14626340648093694
2.22,222.0,16.9,300.1629652412134,300.2213864800441,40600.3968018018,-21536.224095159912,-23769.195279455507,-0.5291520179001838,114.66825913619049,2.426478928400315,0.7894197712643025,0.5322445041034238,0.578064701204603,-27.331955275232605,-15.799638559514907,-15.799638559514907,40584.59716324228,0.0003891498557671694,0.14626340648093694
