r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.49,13.8,1.6,11.936432422500877,12.865601423952167,337.8034693877552,-135.49764584621732,-79.2600964702024,-0.7697512111525594,98.16761866360248,2.1557460391267576,0.5295161975616872,0.3280020584644387,0.311045007595348,-154.21355788218492,-47.96735728276984,-47.03118576136711,290.77228362638806,0.13922647344390968,0.1733253793756414
0.99,21.6,0.8,15.267182492809923,16.350966332299752,270.0546464646465,-146.11639004496158,-91.96126694505708,-0.8284338927249366,107.93934179155168,2.2234817770520916,0.5945425059700079,0.37599761140657145,0.38546620504476586,-90.32384757428545,-34.81679074950169,-34.6133724557962,235.4412740088503,0.1281717345272406,0.1733253793756414
1.48,28.9,0.7,15.278316869134676,16.907377088123397,193.1482432432432,-114.68644645983302,-100.17405084108971,-0.8588078340452551,115.44731967430852,2.281293444248762,0.6500417064788115,0.4186000815274081,0.5412066797139666,-66.99125848366423,-36.256116573804015,-35.42732003129375,157.72092321194944,0.1834203585524917,0.1733253793756414
1.97,34.3,0.5,16.458334719569685,17.623677255328978,157.66192893401015,-63.50585237427337,-77.21669922184246,-0.758820110295066,114.97826610875613,2.302845263889998,0.670731453334398,0.43486821066838405,0.45625241868652505,-44.28823379197044,-20.206613786940803,-20.161024496754855,137.5009044372553,0.12787503382579163,0.1733253793756414
2.47,38.2,0.4,17.168744212721965,17.938375065763346,130.27744939271255,-41.063919480163136,-52.1383214640795,-0.5854947309194246,109.50338706039196,2.3101833264842115,0.6777759934248431,0.440455124987118,0.4214550546338741,-25.956945806352138,-10.93968601294465,-10.93907779681218,119.33837159590037,0.08396754654750259,0.1733253793756414
2.96,42.0,0.2,18.12220250652126,18.61036270468687,117.00864864864865,-20.71088774998115,-35.11666910490507,-0.42337075335328167,103.40676072469958,2.3297725121441073,0.696581611658343,0.45548866743094624,0.4095848246544376,-14.790337226296826,-6.057897679412786,-6.057897402917093,110.95075124573155,0.051773073805765436,0.1733253793756414
3.46,44.6,0.2,19.08663825631454,19.48889170784219,109.77367052023122,-20.724501256146816,-28.245886659372474,-0.3482018820732175,101.3389213518412,2.370735712765254,0.735906284254644,0.48748556222996564,0.43974842126854913,-10.19838241097713,-4.4847225647201325,-4.484722564332431,105.28894795589879,0.04085426443946189,0.1733253793756414
3.95,46.3,0.2,19.140415989334823,19.522832786253126,96.4913924050633,-29.578184663960876,-24.896944832430535,-0.3097875906790572,100.53466677959175,2.4094223405420676,0.7730454469203849,0.518399947726125,0.474739582641071,-7.884656253511792,-3.7431584190604985,-3.7431584190420053,92.74823398602129,0.038792666634352144,0.1733253793756414
4.44,47.4,0.3,18.52523477746932,18.93923176900267,80.78704954954955,-29.15194014661038,-24.773594924006304,-0.3083522311718,101.79332839672526,2.446171686916143,0.8083248194394974,0.5483922023165201,0.49414036086046853,-7.069414398543688,-3.4932829819685702,-3.493282981901191,77.29376656764836,0.04324063078112824,0.1733253793756414
4.94,48.2,0.6,17.870251785037976,18.27832049177385,67.63097165991901,-24.319210345453453,-24.20923144475018,-0.30176717678617154,102.14056494606878,2.470392218695881,0.8315765299480457,0.5684927440712668,0.478579603202705,-6.239406866218577,-2.9860528622551192,-2.986052862216001,64.64491879770301,0.044152150833937254,0.1733253793756414
5.43,47.4,0.7,17.280348296052672,17.548244926487662,56.71103130755065,-20.094138207860002,-18.293594511958002,-0.23110391298680982,96.38798464139055,2.452814540878637,0.8147019592434915,0.5538787207287836,0.4188639515208354,-4.102327884997768,-1.7183172683442764,-1.718317268344276,54.99271403920637,0.030299524244633155,0.1733253793756414
5.92,45.5,1.3,16.694942098768024,16.8462814888034,47.93871621621622,-17.90268385986617,-12.463206482635925,-0.15898458566828272,89.81084309723417,2.4140772323843347,0.7775141430889613,0.5221652134695861,0.35550612549586075,-2.4119154862048857,-0.8574507295241641,-0.8574507295241641,47.081265486692054,0.017886393233351762,0.1733253793756414
