galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
F563-V2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F563-V2_normalized.csv,local_structural_coupling_v6,94.83941236751643,110.9989972393474,2.2680384449733344,2.3681188088677865,0.6373169071744014,0.4093957027426745,0.34149367217189347,0.05393313728201362,0.3367007820870388,0.3452842566386759,baryonic_velocity_components,50.97540318163866,0.5199769217955422,10,ok,
F568-V1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F568-V1_normalized.csv,local_structural_coupling_v6,100.16216851338366,109.29318801731003,2.254458570853926,2.3887890723487484,0.6242802280197686,0.3999966556447253,0.38216151324649683,0.021814985529983226,0.16523857387506533,1.2236373097302657,baryonic_velocity_components,55.26226387247582,0.5230922816086857,15,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC1705_normalized.csv,local_structural_coupling_v6,99.34998136640426,130.9728370133346,2.4306922278151943,2.484991298716626,0.7934645387025869,0.5370375431380553,0.5060384611459698,0.015001870934418926,0.04009675906044328,0.21778583389261952,baryonic_velocity_components,38.286976212648426,0.5231991079690692,14,ok,
UGC05716,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC05716_normalized.csv,local_structural_coupling_v6,101.16319578597121,117.98000983930413,2.325235737511922,2.437936625477705,0.6922263080114451,0.453234893888621,0.41059381345879586,0.025419937806962178,0.06496502096189342,0.2259752101299145,baryonic_velocity_components,35.16619072101353,0.5247976253460219,12,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07399_normalized.csv,local_structural_coupling_v6,103.71125646161332,121.32754000378982,2.3352385723050872,2.4029651195827175,0.7018290294128835,0.4607784748343152,0.41608662073329566,0.01616371010634529,0.03742046855998126,0.19085039512480512,baryonic_velocity_components,51.21613515950128,0.5397482417311752,10,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3109_normalized.csv,local_structural_coupling_v6,106.29274871034308,126.29520359165389,2.271068520427148,2.3986486406105683,0.6402257796100617,0.41243396562732093,0.394095633094785,0.11889518286873704,0.4412136657138604,0.6207371985530693,baryonic_velocity_components,30.296302977159968,0.5523793099903122,25,ok,
F565-V2,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F565-V2_normalized.csv,local_structural_coupling_v6,90.97424716121525,101.14618331394657,2.1129583434045727,2.1646582259875613,0.48844000966838985,0.29893460214138956,0.25015964515723055,0.0361121179485794,0.12044961125668174,1.2033403187709972,baryonic_velocity_components,37.90559406821345,0.5525815182187553,7,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07608_normalized.csv,local_structural_coupling_v6,76.30592249210657,84.82400473855829,2.0521563276235026,2.0761849538297814,0.4300700745185626,0.25868235623371866,0.20702233391771485,0.037936816251936026,0.11774827419204803,0.6180905791804929,baryonic_velocity_components,30.779850608023263,0.5553458600167178,8,ok,
F563-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F563-1_normalized.csv,local_structural_coupling_v6,92.49379528323607,116.71180199083706,2.231654528719808,2.3576431225957246,0.6023883475710158,0.3834530882770384,0.334953217515634,0.015860163607024372,0.05451734592255881,0.41827852228416107,baryonic_velocity_components,57.45944503196667,0.5830044566257973,17,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC00731_normalized.csv,local_structural_coupling_v6,102.99629055131898,119.82072027012909,2.2336209467689065,2.3384919433357547,0.60427610889815,0.38518637900591696,0.3285827434549429,0.06127603239286137,0.17845306567018193,0.7594261751326548,baryonic_velocity_components,35.71491824117192,0.5898145320476206,12,ok,
ESO444-G084,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\ESO444-G084_normalized.csv,local_structural_coupling_v6,106.14699288116877,132.94872442207122,2.315183579784125,2.4673321521255485,0.6825762365927599,0.4493878419985799,0.4347522148792665,0.07573015963131505,0.13932062358896938,0.4445469076489107,baryonic_velocity_components,32.580255194359204,0.5912341943856718,7,ok,
