galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_sigma_term_i,eta_dw_term_i,eta_density_term_i,eta_flow_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2841,7.18,320.0,285.497386678057,7.63,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,285.497386678057,0.10782066663107184,0.01919052321077656
NGC2841,7.51,316.0,286.64103840866886,20.5,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,286.64103840866886,0.09290810630168081,0.016536302604698308
NGC2841,7.85,318.0,288.61413842707015,23.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,288.61413842707015,0.09240836972619451,0.016447356703594224
NGC2841,8.21,321.0,289.92085747665686,8.48,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,289.92085747665686,0.09681975863969824,0.017232520290330566
NGC2841,8.57,323.0,289.8394476257502,8.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,289.8394476257502,0.10266424883668665,0.018272755231227695
NGC2841,8.9,321.0,289.1324277904504,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,289.1324277904504,0.09927592588644742,0.01766968262693131
NGC2841,9.24,323.0,287.4796989354205,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,287.4796989354205,0.10996997233615939,0.01957306861982758
NGC2841,9.6,323.0,285.42702149586324,10.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,0.8220144262654168,84809847.00132577,0.17798557373458326,0.9835617706659374,0.1758790757156736,1.0,1.0,3060139284.2091665,52.576206,285.42702149586324,0.11632501084872061,0.02070417379559116
NGC2841,10.27,321.0,283.18853454898203,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,283.18853454898203,0.11779272726173821,0.02115045498251301
NGC2841,10.6,323.0,282.22792065988085,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,282.22792065988085,0.12622934780222647,0.022665305407443298
NGC2841,10.93,322.0,281.29503159494305,11.9,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,281.29503159494305,0.1264129453573197,0.022698271549871345
NGC2841,11.27,321.0,280.11192852143944,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,280.11192852143944,0.12737716971514193,0.022871404342932892
NGC2841,12.31,323.0,274.1813868591375,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,274.1813868591375,0.1511412171543731,0.027138394565927967
NGC2841,14.35,319.0,257.62889220737645,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,257.62889220737645,0.1923859178452149,0.034544150468756356
NGC2841,16.4,308.0,240.95031458788344,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,240.95031458788344,0.21769378380557325,0.03908834340953651
NGC2841,18.48,299.0,227.6905538225071,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,227.6905538225071,0.23849313102840436,0.04282300230850779
NGC2841,20.57,299.0,217.05240956967052,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,0.8204434562796377,46421344.60049206,0.1795565437203623,1.0,0.7753212784015795,0.5001798181561451,0.8379065125020702,607651636.969469,409.2517440000001,217.05240956967052,0.2740722087970886,0.04921145854141071
NGC2841,24.59,296.0,202.46587539632452,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,202.46587539632452,0.31599366420160635,0.1454920393180496
NGC2841,26.68,293.0,193.0401836406089,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,193.0401836406089,0.3411597827965567,0.15707920175483556
NGC2841,28.77,289.0,184.27017392947778,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,184.27017392947778,0.3623869414204921,0.16685276036376284
NGC2841,30.7,289.0,177.4628935862368,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,177.4628935862368,0.38594154468430175,0.1776979375062792
NGC2841,32.79,288.0,171.75045647683152,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,171.75045647683152,0.403644248344335,0.1858487416163834
NGC2841,34.88,285.0,167.52823314295412,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,167.52823314295412,0.41218163809489783,0.1897795870287456
NGC2841,36.96,283.0,164.3316235543238,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,164.3316235543238,0.41932288496705367,0.19306761045582516
NGC2841,38.9,275.0,161.66047166824671,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,161.66047166824671,0.41214373938819376,0.18976213743797665
NGC2841,40.99,272.0,158.5730150435439,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,0.5395729224962417,7340812.97244903,0.46042707750375833,0.21113915307897121,0.9629187948046866,0.1339303592239309,0.45334278957104773,185862611.06964248,1276.242666,158.5730150435439,0.417010974104618,0.19200314409398472
NGC2841,45.16,274.0,151.7352121295515,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,151.7352121295515,0.4462218535417828,0.25700176383022993
NGC2841,47.1,277.0,147.8638005057357,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,147.8638005057357,0.4661956660442755,0.26850569400041435
NGC2841,49.19,281.0,143.90104690376648,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,143.90104690376648,0.48789663023570645,0.28100437829780317
NGC2841,51.27,286.0,140.6067857537466,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,140.6067857537466,0.508367881979907,0.29279480891950643
NGC2841,53.36,282.0,138.26573183547686,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,138.26573183547686,0.5096959863990183,0.2935597315147427
NGC2841,55.3,283.0,137.06178570265308,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,137.06178570265308,0.5156827360330279,0.2970078038207899
NGC2841,57.38,288.0,136.17402211875802,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,136.17402211875802,0.527173534309868,0.30362593648624603
NGC2841,59.47,287.0,135.4042813207913,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,135.4042813207913,0.528208079021633,0.3042217831790391
NGC2841,61.56,289.0,134.23628496051282,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,134.23628496051282,0.5355145849117203,0.3084299699504487
NGC2841,63.64,294.0,132.65628556536626,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,0.4240493561883223,1075057.8230776258,0.5759506438116777,0.0,1.0,0.0,0.0,120521068.87010893,2050.8364800000004,132.65628556536626,0.548788144335489,0.31607488504624076
