r_kpc,v_obs_kmps,v_err_kmps,v_model_kmps,v_baryon_kmps,a_newton,sigma_profile,sigma_smoothed,sigma_transferred,beta_local,d_eff_local,cinfo_cap,eta_profile,projection_profile,a_struct_internal,a_struct_observed,a_struct,a_total,struct_to_bar_ratio,sigma_flip_severity
0.45,8.41,1.58,13.530582070920454,13.052206709978202,378.578,204.12419753086422,68.65002880658436,0.7125812714520582,83.95585839510177,2.061537022342501,0.4390755414488011,0.26469314914750697,0.21291928838404833,132.9452718245124,28.30661267089905,28.259002617586876,406.83700261758685,0.07464512628002797,0.6670719917620197
0.9,17.8,2.22,20.7512238415831,20.57645499108143,470.4338888888889,163.6109465020576,30.10224938271604,0.37248975559022296,86.47309337260184,2.135731928142584,0.5103026510168805,0.31421719155605043,0.22423826032509145,35.78926823943443,8.025323248318825,8.025323248318823,478.4592121372077,0.017059407150924282,0.6670719917620197
1.35,26.0,2.35,26.610631080769735,26.643340631384795,525.8278518518518,-24.48500000000005,-5.77589072096476,-0.07494227637035215,77.98690786364904,2.234013958809731,0.604653400457342,0.3836465333893457,0.2980423636864671,-4.329271409175389,-1.2903062838308752,-1.2903062838308752,524.537545568021,0.002453856864489314,0.6670719917620197
1.8,30.9,2.22,27.794495506695093,28.40977472631559,448.3973888888888,-192.7388971193416,-73.46087704997848,-0.7420142681323718,114.67441888239694,2.305104362625325,0.6729001881203119,0.43658560952049436,0.40640847659140805,-47.272252778070445,-19.211844236579566,-19.21184418239238,429.18554470649644,0.04284557550517883,0.6670719917620197
2.25,34.7,1.82,27.08664966174545,28.156995578363823,352.3628444444444,-179.390700518404,-127.56721360416645,-0.9299872781866729,126.53337241805099,2.366466919311243,0.7318082425387933,0.48411578326539045,0.502488807040073,-52.29974516215283,-26.28003655503001,-26.279915600828854,326.08292884361555,0.0745819714377589,0.6670719917620197
2.69,38.8,1.81,26.384473423859323,27.869512015821158,288.7396654275093,-134.30073411420435,-138.57081162256702,-0.9469441832678419,132.29084295422246,2.419677085503452,0.7828900020833138,0.526707809027642,0.6432044096287597,-46.569533172899824,-29.95372909116197,-29.951398567160254,258.78826686034904,0.10373149986780222,0.6670719917620197
3.14,42.5,1.57,25.55061400974413,27.03890715247197,232.83519108280254,-106.92073626888222,-112.81215877662314,-0.8989056055268567,132.52827213142731,2.4409884900485848,0.8033489504466413,0.5441250957366724,0.6570501599706313,-37.93961997125118,-24.928233371335548,-24.926313288237893,207.90887779456466,0.10705560946885756,0.6670719917620197
3.59,45.6,1.59,25.08911747817648,26.289056658617476,192.5110027855153,-79.50299009200286,-87.3241333827939,-0.8127780206635354,130.07960286364315,2.4526797950073402,0.8145726032070466,0.553767232348299,0.5831231315997544,-29.45009530479405,-17.17303180004273,-17.17289252542042,175.33811026009488,0.08920473259214914,0.6670719917620197
4.04,48.8,1.83,24.523721233923293,25.52609057415569,161.28249999999997,-63.945632889622274,-68.81058890447454,-0.7136071141120061,126.27700917783835,2.461650442238315,0.8231844245487824,0.5612074194595505,0.5567332635598145,-22.30499309358726,-12.417931598671958,-12.417920010103881,148.8645799898961,0.0769948383075283,0.6670719917620197
4.49,51.8,1.91,23.78670254987992,24.616459940454476,134.95993318485523,-51.9505735492577,-54.305154946934834,-0.608120721268524,121.30577096755793,2.467905676037476,0.8291894489959768,0.5664169679203701,0.5444445260056577,-16.42952181176519,-8.944963215306116,-8.944962539763052,126.01497064509218,0.0662786526935243,0.6670719917620197
4.94,54.8,2.19,23.10144843158757,23.785779364990336,114.52698380566802,-41.73301172260765,-44.01487314019502,-0.516948565401868,116.42275019285609,2.473338378758917,0.8344048436085605,0.5709558246818504,0.5331329692940794,-12.183112083469027,-6.49521872030242,-6.495218696902906,108.03176510876511,0.05671343538879018,0.6670719917620197
5.39,56.6,2.73,22.358942700680643,22.912599154177162,97.40022263450837,-34.393566481183676,-35.85635970356111,-0.4350515456487329,111.51867563016629,2.47733788657698,0.8382443711139009,0.5743058088119161,0.5166272780106512,-9.001182226642584,-4.65025627262821,-4.650256272296828,92.74996636221154,0.04774379509654047,0.6670719917620197
5.84,58.4,3.27,21.65275024304514,22.092193191261025,83.57277397260273,-28.05158105830378,-29.322172044052067,-0.3637233988351542,106.85623220344455,2.4801855133813637,0.8409780928461091,0.5766953809584291,0.49460586462167416,-6.655156158177279,-3.2916792658075322,-3.291679265806271,80.28109470679647,0.03938698105786816,0.6670719917620197
6.29,58.5,3.95,20.952889186962302,21.303694515271285,72.15379968203496,-23.153065706452754,-24.50129720233121,-0.3081517026496117,103.03280741650121,2.4838003077088917,0.844448295400536,0.5797339925650214,0.46689632851823615,-5.047652628642988,-2.3567304799488347,-2.356730479948833,69.79706920208612,0.03266259698044692,0.6670719917620197
6.74,57.7,4.07,20.34039550634786,20.562927807099843,62.735014836795244,-19.279635251712467,-17.622583906094473,-0.22515785671008728,96.30298941743078,2.4659444293856563,0.82730665221023,0.5647816806915416,0.41978293391298926,-3.2171179068253606,-1.3504911936711648,-1.3504911936711648,61.384523643124076,0.021526912792946492,0.6670719917620197
7.19,57.3,3.94,19.721619692096453,19.850120906432785,54.80212795549373,-17.628637514003355,-12.012267694433717,-0.15489522291147179,89.86066459608548,2.428310604562275,0.7911781803797842,0.5337390577734474,0.36532949375075974,-1.9358814566875744,-0.7072345925331549,-0.7072345925331549,54.094893362960576,0.01290523961001052,0.6670719917620197
