galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,use_dimension_proxy,d_eff_proxy,d_eff_response,beta_mode
NGC3741,0.23,13.1,2.19,0.18857933207470998,611.141304347826,1637.5012976585058,2248.642602006332,11.855905701379376,19.406836384672705,22.741763310294484,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,0.47,17.3,2.39,0.2859962606572264,457.9082978723405,1215.2843145397815,1673.192612412122,14.670272662769428,23.899448274671474,28.04283380533603,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,0.7,23.6,2.21,0.4657681409325381,306.4921428571429,1328.8841901830638,1635.3763330402066,14.647337642042666,30.499490702766572,33.83435285516991,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,0.93,26.2,2.21,0.47834733660024104,218.4568817204301,1027.2491895411972,1245.7060712616274,14.253592529604598,30.908603110999913,34.036842483892556,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,1.17,27.4,2.24,0.48173562342812304,159.48760683760685,822.3151595862628,981.8027664238696,13.660179354605853,31.017877695224854,33.89261330608673,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,1.4,26.9,2.23,0.48224139378015907,123.30285714285716,687.9420335225531,811.2448906654103,13.13864528785217,31.034156133711356,33.700784069982326,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,1.64,27.4,2.21,0.4830708216432795,100.13719512195124,588.2776565592951,688.4148516812463,12.815030237966667,31.060833162638183,33.600600541615975,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,1.87,31.0,2.2,0.4844451002703295,83.74898395721925,517.3903888180839,601.1393727753032,12.514415687518136,31.104983959002727,33.52805731159825,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,2.1,32.5,2.19,0.48469216894407546,71.88352380952382,460.95879316386583,532.8423169733896,12.28639084515872,31.112914772552543,33.4509919979082,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,2.33,33.0,2.19,0.4847043127202812,66.21995708154508,415.4668321244,481.6867892059451,12.42145321610962,31.113304531178493,33.501197274871416,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,2.57,36.5,2.2,0.4848642762235802,62.766108949416356,376.79268226690147,439.55879121631784,12.700744072691176,31.11843815852487,33.61050570024106,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,2.8,38.9,2.21,0.48490790209747475,61.09385714285714,345.872972066108,406.9668292089651,13.079097828214298,31.119838074532172,33.7565863467428,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,3.26,41.5,2.21,0.4849419437881459,55.62334355828221,297.089665302181,352.7130088604632,13.46596079008104,31.120930398770373,33.90935577219228,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,3.73,42.7,2.2,0.4849532167677397,49.99949061662199,259.660810445181,309.660301061803,13.656430719628025,31.121292115857358,33.98577530321363,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,4.21,44.7,2.22,0.48495847030624417,47.835914489311165,230.05826963866096,277.89418412797215,14.19116626637853,31.121460685172902,34.204305506452876,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,4.67,46.7,2.24,0.48497356787100415,44.863083511777305,207.40374038700187,252.2668238987792,14.474480992422492,31.121945112850813,34.323258406032764,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,5.14,48.5,2.27,0.4849858375422695,41.930972762645915,188.44357436713585,230.37454712978177,14.680776546218526,31.12233879783263,34.41111989237023,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,5.61,50.0,2.32,0.48500019993104987,38.06354723707665,172.66107957272365,210.7246268098003,14.612888147111782,31.122799623475064,34.3826287011767,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,6.07,50.2,2.4,0.48500500603741525,34.45471169686985,159.5779662310424,194.03267792791226,14.46167694287215,31.122953828684505,34.31877554666581,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,6.54,50.1,2.57,0.48500955163692444,30.88785932721713,148.11121305274676,178.99907237996388,14.21290258884511,31.12309967475868,34.214820376044116,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
NGC3741,7.0,51.6,3.24,0.485020395112246,27.870742857142858,138.38128423523094,166.2520270923738,13.967648334633859,31.123447586130567,34.11398818148673,,1997.1716641368084,1997.1716641368084,True,1.5,1.4498295346505574,formula
