galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
F563-1,1.07,22.1,7.17,0.3097055169741162,316.6452336448598,208.8366739094491,525.4819075543089,18.40680309016207,14.948419350657465,23.712141216750346,,721.5087521407827,721.5087521407827,formula
F563-1,1.78,42.7,10.66,0.7251120490954626,346.61853932584273,293.9183650028725,640.5369043287153,24.83910223820499,22.873012256917825,33.766191519108474,,721.5087521407827,721.5087521407827,formula
F563-1,2.49,60.6,7.69,0.9321169028694799,318.29919678714856,270.0925716621243,588.3917684492728,28.152530969701463,25.933193082200457,38.276565982839806,,721.5087521407827,721.5087521407827,formula
F563-1,2.97,76.8,11.1,1.1029674662820532,289.65885521885525,267.94635698621045,557.6052122050658,29.330646089031184,28.20993938754646,40.6950547394772,,721.5087521407827,721.5087521407827,formula
F563-1,3.04,81.6,17.5,1.1558393601942178,282.6974013157895,274.3250705424114,557.0224718582009,29.315526602808962,28.878161548979026,41.15031366161054,,721.5087521407827,721.5087521407827,formula
F563-1,3.19,87.0,8.93,1.208454182741997,271.18047021943573,273.3261032631623,544.506573482598,29.411999252005973,29.528126750769133,41.677043674059796,,721.5087521407827,721.5087521407827,formula
F563-1,6.95,90.0,24.8,1.0990059242074002,171.55306474820142,114.09243064319551,285.64549539139693,34.52960758537519,28.159232819276326,44.55598941747572,,721.5087521407827,721.5087521407827,formula
F563-1,8.58,97.8,9.4,1.1116224011413627,159.37494172494172,93.47847220270923,252.85341392765093,36.978872346246575,28.32040415494181,46.57770165539778,,721.5087521407827,721.5087521407827,formula
F563-1,9.26,93.7,25.3,1.0503719067623036,156.14697624190066,81.84152524101557,237.98850148291623,38.02526791490101,27.52912137595031,46.94436626190414,,721.5087521407827,721.5087521407827,formula
F563-1,9.89,103.0,23.8,1.1061453903425449,155.31305358948433,80.69702530559438,236.01007889507872,39.19242401281146,28.250550087959855,48.312934916772846,,721.5087521407827,721.5087521407827,formula
F563-1,10.08,97.4,11.0,1.0479126163003099,155.87787698412697,75.00775041065668,230.88562739478365,39.63898333711398,27.496874806774304,48.24237892288708,,721.5087521407827,721.5087521407827,formula
F563-1,11.84,106.5,9.48,1.0852397920756656,145.5669341216216,66.13260204003683,211.69953616165844,41.515208056807325,27.982315989818215,50.06518259383497,,721.5087521407827,721.5087521407827,formula
F563-1,14.56,112.0,11.0,1.164033520953278,109.10896291208792,57.682717936335244,166.79168084842317,39.8575776986008,28.980344600315593,49.27968012429709,,721.5087521407827,721.5087521407827,formula
F563-1,15.43,111.5,9.4,1.1644380108207328,101.94440051847052,54.44926870593404,156.39366922440456,39.661090504422596,28.985379351192943,49.123867072254825,,721.5087521407827,721.5087521407827,formula
F563-1,17.93,111.0,24.3,1.1361829124824931,92.81650864472951,45.72035222470294,138.53686086943245,40.794607486774524,28.63155454020832,49.83940123425364,,721.5087521407827,721.5087521407827,formula
F563-1,19.02,112.5,7.75,1.136906132395656,89.72791798107255,43.12764063543602,132.85555861650857,41.311318061761234,28.640665580359567,50.2684068266142,,721.5087521407827,721.5087521407827,formula
F563-1,20.1,106.0,10.7,1.0780400901762515,86.368184079602,38.69728160302507,125.06546568262706,41.6653393121909,27.88934133716327,50.13796824982843,,721.5087521407827,721.5087521407827,formula
