galaxy,source_file,beta_mode,beta_mean,beta_max,d_eff_mean,d_eff_max,cinfo_cap_mean,eta_mean,projection_mean,struct_to_bar_ratio_mean,struct_to_bar_ratio_max,sigma_flip_severity,a_newton_source,rmse_kmps,mean_absolute_fractional_error,n_points,status,error
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06446_normalized.csv,local_structural_coupling_v6,98.4838864689169,109.72020446284304,2.2849198078096964,2.464928116736302,0.5139679231238785,0.22372841931468546,0.3582810612028246,0.21623737488807762,0.2771910618550416,7.785573163948975,baryonic_velocity_components,41.81441724591044,0.5510862478692988,17,ok,
UGC08490,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC08490_normalized.csv,local_structural_coupling_v6,106.4055447493744,111.02635372662611,2.4123054710401486,2.4875953333095717,0.5649221884160596,0.26893428722646734,0.4429367544947785,0.26728547933275687,0.29910104272679605,24.382927058787345,baryonic_velocity_components,43.60768346340762,0.5514024452738054,30,ok,
DDO154,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\DDO154_normalized.csv,local_structural_coupling_v6,102.57633385715643,110.64466013140733,2.3493382305455177,2.4809373382465068,0.5397352922182073,0.2428563382179391,0.39413099953457836,0.2446414236915995,0.2970440205715819,6.815368822929354,baryonic_velocity_components,24.98041634977205,0.5571806310162573,12,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07608_normalized.csv,local_structural_coupling_v6,82.98482991669364,84.52261200453775,2.056917589488039,2.0862776507487624,0.4227670357952156,0.2,0.22543594708387366,0.11326436119460453,0.19700352629249399,2.3365918665601333,baryonic_velocity_components,31.042570557082964,0.5684609236974715,8,ok,
UGC05716,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC05716_normalized.csv,local_structural_coupling_v6,101.20274579042443,110.08335023959634,2.3269430037371133,2.4711974393160996,0.5307772014948454,0.23410595424384614,0.3803891123285288,0.22436273594538994,0.27168313735641375,4.781384318455537,baryonic_velocity_components,38.54238826416406,0.5753955416356843,12,ok,
NGC3109,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3109_normalized.csv,local_structural_coupling_v6,97.36832798409914,109.47781236174673,2.2681559497814776,2.4607572987564987,0.5072623799125912,0.22187288819163725,0.35007149652532865,0.2099643946170876,0.27180137828379575,14.107603793664502,baryonic_velocity_components,31.91241424332862,0.580071328101448,25,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC00731_normalized.csv,local_structural_coupling_v6,94.67014727408264,105.37041712472671,2.237155970526267,2.3916816881622993,0.4948623882105067,0.21519840533661397,0.32018068629323204,0.16644074120465663,0.23021240639799737,6.360547632791855,baryonic_velocity_components,35.28465048381587,0.5819012105761799,12,ok,
NGC1705,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC1705_normalized.csv,local_structural_coupling_v6,107.47572059410119,110.96919458516425,2.429366661752407,2.4865964779064416,0.571746664700963,0.2737133909600869,0.4549897301262252,0.28203638070365267,0.3112182378398353,86.99573816839518,baryonic_velocity_components,42.81905476729161,0.5909360671367103,14,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC07399_normalized.csv,local_structural_coupling_v6,102.37898843482617,106.04833850198256,2.344860387712557,2.402882427535076,0.5379441550850228,0.2404079570969074,0.3920614688045817,0.2428410088392396,0.2628903899685855,48.97733884048492,baryonic_velocity_components,56.09230974158722,0.5949729045540573,10,ok,
F563-1,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\F563-1_normalized.csv,local_structural_coupling_v6,94.42759153318173,105.52628045374558,2.229547334548757,2.394250179970008,0.49181893381950276,0.21311010230673436,0.32813214360280535,0.1222720299447774,0.21638098813206633,7.1972900720006,baryonic_velocity_components,59.466057910306375,0.6008153955871852,17,ok,
ESO444-G084,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\ESO444-G084_normalized.csv,local_structural_coupling_v6,99.27840159122691,111.2618499654085,2.302210704135007,2.491717402980226,0.520884281654003,0.24240515244055508,0.37530226110044584,0.21643707887501384,0.37946738354088144,56.29613463951921,baryonic_velocity_components,33.99008533736712,0.6022975666021375,7,ok,
UGC05764,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC05764_normalized.csv,local_structural_coupling_v6,94.1960920038757,108.03351245236412,2.2210137112057353,2.436129765821011,0.48840548448229415,0.21679404749386116,0.31590434152191416,0.19246549142916894,0.2736128659958979,26.11941754260336,baryonic_velocity_components,28.85067088717758,0.6175397628609186,10,ok,
NGC3741,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\NGC3741_normalized.csv,local_structural_coupling_v6,102.75678524186276,109.0102722830764,2.3513666998493155,2.4527435689938715,0.5405466799397262,0.2411880128401264,0.4148359004727668,0.2425763289619414,0.2875197373738495,4.880283506515326,baryonic_velocity_components,26.69561818089361,0.6299012050821419,21,ok,
CamB,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\CamB_normalized.csv,local_structural_coupling_v6,98.11977668286337,108.87197372305059,2.279323403689815,2.450380454568983,0.5117293614759261,0.22299759203320363,0.354593609566255,0.20164118973460296,0.3093801208551006,104.2082801709764,baryonic_velocity_components,5.064472925554681,0.6359264418891357,9,ok,
UGC06667,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized\UGC06667_normalized.csv,local_structural_coupling_v6,94.11700664739884,102.51554270311767,2.2175378115168467,2.3453184752228644,0.4870151246067387,0.20856033885975772,0.3176703481358141,0.16152655583139072,0.24935105085327122,8.343898889979506,baryonic_velocity_components,44.882493825039774,0.6520468423319615,9,ok,
