galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,0.67,43.8,10.9,5207.733134328358,-1202.7647288035348,-1778186.1908655043,-1772978.457731176,8.18535277187245e-07,43.79999918146472
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,1.32,64.2,7.71,4425.93606060606,-930.8422392139266,-698511.4075751987,-694085.4715145926,1.1489125293076057e-06,64.19999885108747
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,1.97,73.3,8.62,3997.638223350253,-657.9791775654365,-330839.43923849746,-326841.8010151472,1.4035668847618199e-06,73.29999859643311
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,2.62,84.2,8.4,3570.5631297709924,-411.17863819326647,-155453.53581523904,-151882.97268546803,1.6186414056238645e-06,84.1999983813586
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,3.28,96.2,5.67,3458.994207317074,-152.53969271409997,-46065.98645283151,-42606.99224551443,1.8110770276274832e-06,96.19999818892298
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,3.93,102.0,4.79,3370.7361323155214,-338.0347614229426,-85200.11176092552,-81829.37562861,1.982422760159901e-06,101.99999801757724
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,4.58,104.0,5.67,3019.5490174672486,-583.707388203841,-126241.18555875697,-123221.63654128973,2.1400934559032697e-06,103.99999785990654
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,5.22,106.0,5.37,2617.753601532567,-552.2074991084704,-104785.97271114185,-102168.21910960929,2.2847319317591726e-06,105.99999771526807
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,5.9,106.0,5.24,2290.6351186440675,-476.377508342946,-79978.00909477219,-77687.37397612812,2.428991560298224e-06,105.99999757100844
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,6.54,108.0,5.22,1988.935290519878,-425.7767897975059,-64487.506843483054,-62498.57155296318,2.5573423705088845e-06,107.99999744265763
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,7.19,111.0,4.68,1741.3830598052848,-291.30248458421505,-40131.61622962235,-38390.23316981706,2.6814175355583845e-06,110.99999731858246
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,7.87,114.0,4.61,1601.502986022872,-190.55625635998416,-23983.901497445346,-22382.398511422474,2.8053520278211074e-06,113.99999719464797
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,8.51,116.0,4.47,1489.8488014101058,-197.17273890266983,-22950.315552825818,-21460.46675141571,2.917190429162964e-06,115.99999708280957
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,9.16,117.0,5.22,1347.1501528384279,-231.50153630077045,-25033.971637067047,-23686.821484228618,3.026549190084311e-06,116.9999969734508
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,9.84,118.0,5.22,1181.951758130081,-228.91597283040738,-23043.707325425738,-21861.755567295655,3.1368774282716243e-06,117.99999686312258
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,10.48,120.0,4.5,1044.98106870229,-190.58594120143198,-18013.617248345556,-16968.636179643265,3.237282811247729e-06,119.99999676271719
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,11.13,121.0,3.62,936.0958939802337,-158.97897932042423,-14148.67895249208,-13212.583058511847,3.3361654635224555e-06,120.99999666383454
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,11.78,122.0,3.17,838.3083955857387,-139.41990606933012,-11723.326148272974,-10885.017752687236,3.4322004603461027e-06,121.99999656779954
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,12.43,122.0,2.74,754.8500160901046,-115.24092062229244,-9183.472767624653,-8428.622751534549,3.525620512760839e-06,121.99999647437949
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,13.08,122.0,3.18,688.4951987767585,-91.85533200275283,-6956.134638004907,-6267.639439228149,3.616628264005025e-06,121.99999638337174
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,13.73,123.0,3.56,635.4380844865259,-78.82585099014587,-5686.820009483735,-5051.381924997209,3.705401462729781e-06,122.99999629459853
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,14.38,124.0,4.31,586.0215924895688,-72.98264035173166,-5027.26799292627,-4441.246400436701,3.7920970451717082e-06,123.99999620790295
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,15.03,124.0,4.76,540.5606520292748,-60.81581486638733,-4008.0109713428237,-3467.450319313549,3.876854394996026e-06,123.9999961231456
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,15.68,123.0,5.23,506.9610331632653,-46.825952594943615,-2958.0936205837606,-2451.1325874204954,3.959797974644666e-06,122.99999604020202
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,structural,990.5384813412618,16.33,123.0,5.66,479.6869136558482,-40.622150181763395,-2464.0418217918295,-1984.3549081359813,4.04103947023535e-06,122.99999595896053
