galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.12,134.0,41.1,267683.32416666666,467903.9826388893,31142280393.518284,31142548076.84245,61131.87195907789,-60997.87195907789
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.24,208.0,35.5,323831.8020833334,31402.55828157356,1045029868.695632,1045353700.4977154,15839.346202399001,-15631.346202399001
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.35,252.0,27.1,274905.9125714286,-446461.3763105152,-10188042881.92869,-10187767976.016119,5.916079783099616e-07,251.99999940839203
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.47,272.0,11.6,221145.68553191487,-397912.3602905569,-6761833718.2118225,-6761612572.526291,6.855654600401044e-07,271.99999931443455
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.59,276.0,12.6,179406.94610169492,-299382.37809659366,-4052743678.624968,-4052564271.6788664,7.681145747868607e-07,275.9999992318854
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.71,271.0,16.3,149293.9147887324,-222236.91698999386,-2499958330.01819,-2499809036.103401,8.426149773176358e-07,270.99999915738505
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.83,266.0,11.9,126070.0860240964,-173227.78816562655,-1666918561.9689069,-1666792491.8828828,9.110433579144299e-07,265.99999908895666
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,0.94,262.0,12.2,109451.52351063829,-129279.16072822872,-1098438092.5437264,-1098328641.0202157,9.695359714832657e-07,261.99999903046404
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,1.06,260.0,12.1,96335.87905660378,-97045.88644969348,-731216833.7846584,-731120497.9056019,1.0295630140987e-06,259.999998970437
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,structural,7986.838723076924,1.18,260.0,11.9,86160.51076271186,-77739.8027999517,-526182429.938151,-526096269.4273883,1.0862780491200216e-06,259.9999989137219
