galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,1.44,26.1,3.3,585.6142361111112,-9.620225694444429,-1305.8501992738622,-720.2359631627511,1.2e-06,26.0999988
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,2.88,43.0,3.47,571.7611111111112,-57.866429781848,-3927.3968855809194,-3355.635774469808,1.697056274847714e-06,42.99999830294372
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,4.33,48.5,2.35,418.3802540415704,-85.99862557870375,-3882.166922940191,-3463.7866688986205,2.080865204668481e-06,48.49999791913479
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,5.76,52.5,2.0,324.0850694444444,-62.10052889563044,-2107.38268022657,-1783.2976107821255,2.4e-06,52.4999976
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,7.2,56.4,2.05,240.15173611111106,-38.499308770576114,-1045.1798456037393,-805.0281094926282,2.6832815729997478e-06,56.39999731671843
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,8.64,58.5,2.21,213.20706018518516,-15.515979800485002,-351.023388257467,-137.81632807228183,2.9393876913398136e-06,58.49999706061231
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,10.08,61.5,2.1,195.46571428571426,-11.054648024007147,-214.36554287596397,-18.89982859024971,3.1749015732775087e-06,61.49999682509843
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,11.47,64.6,2.01,181.92240627724493,-0.9969411410507261,-16.989347187122508,164.9330590901224,43.49462251547545,21.105377484524546
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,13.0,65.6,2.12,192.55464615384614,-2.9659582622504517,-44.5956269440308,147.95901920981532,43.857351148098296,21.7426488519017
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,14.42,65.4,2.65,173.1728294036061,-16.76457788885605,-227.24689263132726,-54.074063227721155,3.797367509209505e-06,65.3999962026325
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,15.84,65.5,3.05,144.94324494949495,-14.485624490114752,-178.75271072190122,-33.80946577240627,3.97994974842648e-06,65.49999602005025
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,17.26,65.1,3.22,132.03365585168018,-15.762616409366155,-178.50817354973788,-46.474517698057696,4.1545156155681975e-06,65.09999584548437
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,structural,195.46571428571426,18.68,64.9,3.48,100.17741434689508,-22.433972890693763,-234.74692373371556,-134.56950938682047,4.322036556994862e-06,64.89999567796345
