galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,0.87,37.8,9.0,11928.157356321839,-4977.271370062094,-28923591.16367164,-28911663.006315317,9.327379053088814e-07,37.79999906726209
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,1.74,80.1,9.0,7597.931264367817,-3577.8594045888935,-10395710.316487702,-10388112.385223335,1.3190905958272919e-06,80.0999986809094
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,2.61,121.0,8.5,5702.681992337165,-1444.457179429766,-2797978.1025237814,-2792275.4205314443,1.6155494421403513e-06,120.99999838445056
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,3.5,142.0,7.3,5055.686628571429,-519.2275726172008,-750014.827447538,-744959.1408189666,1.8708286933869708e-06,141.9999981291713
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,4.37,153.0,6.2,4788.841464530891,-64.76689410747245,-74929.31819525175,-70140.47673072085,2.0904544960366874e-06,152.9999979095455
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,5.24,160.0,5.3,4942.9922328244265,387.8344951479814,374192.6853470229,379135.67757984734,1409.4931537678358,-1249.4931537678358
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,6.11,162.0,5.3,5463.673486088379,296.2298862830993,245113.8257061702,250577.49919225858,1237.3473724321316,-1075.3473724321316
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,6.98,167.0,4.5,5458.432234957019,-222.17427086856833,-160923.1361665942,-155464.70393163717,2.6419689627245813e-06,166.99999735803104
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,7.85,169.0,5.3,5077.09025477707,-425.4888081847257,-274030.32842628175,-268953.2381715047,2.8017851452243797e-06,168.99999719821486
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,8.72,171.0,4.9,4718.0817087155965,-427.33568725356446,-247760.93118798482,-243042.84947926924,2.9529646120466803e-06,170.99999704703538
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,9.6,171.0,4.9,4329.252802083332,-569.623937249409,-299983.34613187995,-295654.0933297966,3.0983866769659333e-06,170.99999690161332
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,10.47,170.0,5.7,3721.239818529131,-614.9819208883988,-296958.5362224116,-293237.2964038825,3.2357379374726872e-06,169.99999676426205
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,structural,5055.686628571429,11.35,169.0,7.0,3253.0344405286346,-532.0515659096554,-236994.36013039076,-233741.32568986213,3.3689761055846034e-06,168.9999966310239
