galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,0.34,13.5,10.1,5946.749411764707,-6949.548647138639,-3193428.8067325456,-3187482.057320781,5.8309518948453e-07,13.49999941690481
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,0.67,31.3,12.5,3653.3983582089554,-5526.223351158647,-1288644.686075807,-1284991.287717598,8.18535277187245e-07,31.299999181464724
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,1.0,35.3,13.4,2299.442,-3149.9365114724883,-492131.71847458335,-489832.27647458337,1e-06,35.299999
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,1.34,50.5,9.38,1542.940895522388,-1795.5935399159662,-209354.7370899894,-207811.796194467,1.1575836902790227e-06,50.49999884241631
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,1.68,61.0,10.1,1078.438392857143,-1115.1685601841543,-103707.64955507763,-102629.21116222048,1.296148139681572e-06,60.99999870385186
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,2.01,66.5,11.9,795.777960199005,-708.7921777296781,-55093.76026045866,-54297.98230025965,1.4177446878757825e-06,66.49999858225532
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,2.34,74.4,11.6,610.6355555555556,-474.96195308781256,-31711.918790643947,-31101.28323508839,1.5297058540778353e-06,74.39999847029415
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,2.67,83.0,9.17,482.3030711610486,-338.89449210205896,-19830.460772580875,-19348.157701419826,1.6340134638368192e-06,82.99999836598654
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,3.01,86.4,7.66,383.5762458471761,-252.07743125088354,-13084.19552033337,-12700.619274486193,1.7349351572897472e-06,86.39999826506485
NGC2915,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC2915_normalized.csv,structural,156.23544051830063,3.35,83.6,8.18,310.89041791044775,-180.2147082728779,-8404.75353280302,-8093.863114892573,1.8303005217723127e-06,83.59999816969948
