galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,12.77,186.0,5.0,2491.559827721221,-448.0332755654206,-39957.629890487195,-37466.070062765975,3.5735136770411274e-06,185.99999642648632
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,13.47,185.0,6.0,2213.117364513734,-364.9968474044615,-30860.422275187102,-28647.304910673367,3.6701498607005134e-06,184.99999632985015
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,14.17,180.0,10.0,1980.564241354975,-303.1867487959988,-24368.04637241208,-22387.482131057102,3.764306044943742e-06,179.99999623569394
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,14.98,163.0,8.0,1755.305373831776,-260.3515341788589,-19793.777067903946,-18038.47169407217,3.870400496072726e-06,162.9999961295995
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,15.68,162.0,6.0,1587.433424744898,-225.40268738771022,-16371.684928395995,-14784.251503651096,3.959797974644666e-06,161.99999604020203
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,16.37,164.0,5.0,1441.9956383628587,-194.0420031423165,-13499.802555670985,-12057.806917308128,4.045985664828782e-06,163.99999595401434
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,17.19,166.0,5.0,1294.4299999999998,-169.1487960178941,-11206.587359619365,-9912.157359619365,4.146082488325576e-06,165.9999958539175
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,17.88,166.0,5.0,1186.580956375839,-146.21472767964335,-9313.307706823376,-8126.726750447537,4.228474902373194e-06,165.9999957715251
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,18.58,166.0,5.0,1091.191528525296,-126.0653249994881,-7727.344687404552,-6636.153158879256,4.310452412450461e-06,165.99999568954757
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,19.39,166.0,5.0,996.2223156266117,-110.90021090764384,-6513.807348508608,-5517.585032881996,4.403407771260799e-06,165.99999559659224
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,20.09,168.0,5.0,923.7322100547536,-98.39755864348452,-5578.079931796288,-4654.347721741535,4.4821869662029936e-06,167.99999551781303
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,20.79,172.0,5.0,858.4657335257335,-87.86162372814967,-4813.102188713708,-3954.636455187974,4.559605246071199e-06,171.99999544039474
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,21.48,173.0,5.0,801.6045530726255,-76.67198519953244,-4065.208059828725,-3263.6035067560993,4.634652090502587e-06,172.9999953653479
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,22.3,171.0,5.0,742.6910358744394,-68.11864286342941,-3478.8961978279494,-2736.20516195351,4.722287581247038e-06,170.99999527771243
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,22.99,170.0,5.0,698.7454023488473,-60.13971046477028,-2979.220916628417,-2280.47551427957,4.794788837894741e-06,169.99999520521115
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,23.69,172.0,5.0,659.0968383284087,-52.42599025620523,-2520.3562283511874,-1861.2593900227787,4.867237409455183e-06,171.9999951327626
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,24.39,173.0,5.0,625.3490159901598,-46.64952501513459,-2178.29037542396,-1552.9413594338002,4.938623289946298e-06,172.99999506137672
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,25.2,176.0,5.0,588.6560555555556,-45.344593677801576,-2049.298964649174,-1460.6429090936185,5.019960159204453e-06,175.99999498003984
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,25.9,178.0,5.0,556.8786795366796,-43.85614533570587,-1928.4617980597698,-1371.5831185230902,5.089204259999789e-06,177.99999491079575
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,26.59,180.0,6.0,527.6960135389244,-40.568219799425094,-1737.5926066294078,-1209.8965930904833,5.156549233741495e-06,179.99999484345076
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,27.41,180.0,8.0,495.6206676395476,-37.9394730372552,-1576.386132358781,-1080.7654647192335,5.23545604508337e-06,179.99999476454394
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,28.1,180.0,5.0,470.40740925266897,-34.88686870550989,-1413.9563989638593,-943.5489897111904,5.3009433122794285e-06,179.99999469905669
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,28.8,180.0,5.0,447.12792013888884,-31.785762103180865,-1256.957193233309,-809.8292730944202,5.3665631459994955e-06,179.99999463343684
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,29.61,178.0,5.0,422.4109084768659,-28.999557757689725,-1115.4068681993735,-692.9959597225077,5.441507144165116e-06,177.99999455849286
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,30.31,174.0,5.0,403.3385879247774,-28.06832063084747,-1054.65602821391,-651.3174402891327,5.505451843400321e-06,173.99999449454816
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,structural,1138.8862424505674,31.01,170.0,10.0,383.1152595936794,-28.8904690444256,-1061.0434612267109,-677.9282016330314,5.568662316930341e-06,169.99999443133768
