galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,0.76,77.0,10.0,6602.1578947368425,4495.873701523546,2697032.423717058,2703634.5816117944,1433.4442026200265,-1356.4442026200265
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,1.52,100.0,5.0,10019.021907894738,1554.6306555863334,466304.16726341494,476323.1891713097,850.8885047645142,-750.8885047645142
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,2.28,110.0,2.0,8965.19649122807,-2647.773935249309,-529458.2416479905,-520493.04515676247,1.5099668870541498e-06,109.99999849003311
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,3.04,118.0,2.0,5994.405526315788,-3306.573817776718,-495895.64732076594,-489901.24179445015,1.7435595774162694e-06,117.99999825644042
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,3.79,121.0,2.0,3972.270026385224,-2127.524320607938,-255929.87276933528,-251957.60274295005,1.9467922333931785e-06,120.99999805320776
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,4.55,121.0,2.0,2781.8438021978022,-1254.8714491160592,-125740.0124539691,-122958.1686517713,2.133072900770154e-06,120.9999978669271
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,5.31,117.0,2.0,2064.865423728814,-777.7604893935508,-66778.55438819609,-64713.68896446728,2.3043437243605823e-06,116.99999769565628
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,6.07,116.0,2.0,1599.6478583196047,-504.0726231089428,-37860.82535454914,-36261.17749622953,2.4637369989509838e-06,115.999997536263
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,6.83,116.0,2.0,1298.6750366032209,-346.27515815874415,-23114.595084413722,-21815.9200478105,2.613426869074396e-06,115.99999738657313
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,7.59,116.0,2.0,1073.3096179183137,-267.4117519411358,-16062.915352479362,-14989.605734561048,2.7549954627911823e-06,115.99999724500454
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,8.35,115.0,1.0,892.2091736526946,-207.4576679210121,-11327.359223199337,-10435.150049546643,2.889636655359978e-06,114.99999711036334
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,9.11,115.0,1.0,757.9739626783754,-153.1628730851503,-7665.152237470171,-6907.178274791795,3.018277654557314e-06,114.99999698172235
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,9.86,116.0,1.0,660.9332352941177,-117.57082429713446,-5436.3612162427235,-4775.427980948606,3.140063693621516e-06,115.9999968599363
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,10.64,117.0,1.0,578.0906015037596,-99.04644676990212,-4244.073822337312,-3665.9832208335524,3.261901286060018e-06,116.99999673809872
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,11.38,117.0,1.0,510.38263620386635,-82.54982217384519,-3307.192979431022,-2796.810343227156,3.3734255586866e-06,116.99999662657444
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,12.12,118.0,1.0,455.9168646864688,-67.140000503432,-2525.598888166061,-2069.6820234795923,3.4813790371058418e-06,117.99999651862096
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,12.86,117.0,1.0,411.01543545878707,-56.16963162730399,-1991.3438835236666,-1580.3284480648795,3.5860842154082215e-06,116.99999641391578
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,13.7,116.0,1.0,367.16884671532847,-49.94524650342251,-1662.1080431995044,-1294.939196484176,3.7013511046643495e-06,115.9999962986489
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,14.44,115.0,1.0,332.1019459833795,-44.61338234602278,-1408.5868007103438,-1076.4848547269644,3.8e-06,114.9999962
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,15.18,117.0,1.0,301.14104084321474,-38.77382814879475,-1164.5350567516766,-863.3940159084618,3.896151947755632e-06,116.99999610384805
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,15.91,116.0,1.0,275.1044186046512,-32.48174419478767,-930.7966670544,-655.6922484497488,3.988734135035826e-06,115.99999601126586
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,16.65,115.0,2.0,253.3928768768769,-27.994965708989206,-766.5691887716256,-513.1763118947487,4.080441152620633e-06,114.99999591955884
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,17.49,115.0,2.0,230.8723727844483,-25.753752871725727,-671.3304896047648,-440.4581168203165,4.182104733265297e-06,114.99999581789527
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,18.23,115.0,2.0,212.7019473395502,-23.65421973959538,-591.5720076950688,-378.8700603555186,4.269660408041839e-06,114.99999573033959
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,18.97,114.0,2.0,195.8641275698471,-20.937848192800136,-503.2112863122132,-307.3471587423661,4.355456348076513e-06,113.99999564454365
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,19.71,115.0,2.0,181.713932014206,-17.94461470968655,-415.08130271166823,-233.36737069746223,4.4395945760846224e-06,114.99999556040542
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,20.45,114.0,2.0,169.306097799511,-15.760266975713499,-351.36290983809266,-182.05681203858165,4.522167621838005e-06,113.99999547783237
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,structural,455.9168646864688,21.29,116.0,2.0,156.8127101925787,-14.371292728650454,-307.75550598110675,-150.94279578852806,4.614108798023731e-06,115.9999953858912
