galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,0.85,10.3,0.2,108.19776470588235,61.7502971424505,10405.495905404206,10513.69367011009,94.53380146589672,-84.23380146589672
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,1.14,12.9,2.7,126.10535087719299,47.580521519208176,5978.152688608552,6104.258039485745,83.4197468529709,-70.5197468529709
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,1.42,16.4,1.8,135.318661971831,30.128603672925003,3039.018310323639,3174.33697229547,67.1383534252931,-50.738353425293106
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,1.71,18.6,2.1,143.27865497076024,33.52998560879517,2808.535470904197,2951.8141258749574,71.04647883777335,-52.44647883777335
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,1.99,19.8,2.0,154.43075376884426,17.67464348004518,1272.1556247973533,1426.5863785661975,53.28139350042126,-33.48139350042126
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,2.28,26.1,0.6,153.353201754386,2.1627996424699965,135.87016372166065,289.22336547604664,25.679355001350526,0.42064499864947535
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,2.55,27.7,2.7,155.64192156862745,-2.0479709396732,-115.03401178241208,40.60790978621537,10.175960394717011,17.524039605282987
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,2.84,29.7,2.6,152.206338028169,-13.299005458744,-670.7234350614249,-518.5170970332558,1.6852299546352715e-06,29.699998314770045
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,3.13,33.0,3.4,147.92849840255593,-17.646299673846915,-807.5175491976584,-659.5890507951024,1.769180601295413e-06,32.9999982308194
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,3.41,34.8,1.2,142.14794721407625,-31.608982498557154,-1327.6964487504058,-1185.5485015363295,1.8466185312619388e-06,34.799998153381466
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,3.7,35.0,0.9,129.91137837837834,-38.04828083929449,-1472.9091872308938,-1342.9978088525154,1.9235384061671345e-06,34.999998076461594
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,3.98,39.0,10.2,120.4604271356784,-15.536205521416703,-559.1193752901496,-438.6589481544712,1.9949937343260004e-06,38.99999800500627
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,4.26,35.9,5.4,121.211103286385,26.33643976582351,885.5031754978437,1006.7142787842287,65.48742495793229,-29.587424957932292
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,4.55,40.0,4.1,135.4721978021978,53.04739957747817,1669.918820142426,1805.3910179446239,90.63403958584234,-50.634039585842345
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,4.84,38.7,1.4,151.97859504132234,37.35843176149506,1105.5692020668273,1257.5477971081496,78.01622483819276,-39.31622483819275
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,5.12,41.8,0.5,156.76650390625,4.131498143932911,115.57935263161991,272.3458565378699,37.34181015261437,4.458189847385626
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,5.41,42.9,0.4,154.3335489833641,1.5095440808916507,39.96604666059563,194.29959564395972,32.421610268982974,10.478389731017025
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,5.68,44.4,1.7,157.61184859154932,7.777342836000355,196.12166183384585,353.73351042539514,44.82417137233263,-0.4241713723326299
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,5.97,46.1,1.3,158.6888609715243,5.211613918943865,125.03758031936019,283.7264412908845,41.156370764519316,4.943629235480685
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,6.26,49.0,0.9,160.63458466453676,4.5783972440128125,104.7566965899928,265.39128125452953,40.75965432450764,8.240345675492357
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,6.54,51.9,0.6,161.2985474006116,-11.237140905393161,-246.10516873690446,-84.80662133629286,2.5573423705088845e-06,51.89999744265763
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,6.83,53.1,2.1,154.22941434846265,-21.140112309945245,-443.3321664571403,-289.1027521086777,2.613426869074396e-06,53.09999738657313
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,7.1,54.0,0.5,149.46008450704227,-16.251249766851686,-327.8468935584115,-178.38680905136926,2.6645825188948456e-06,53.99999733541748
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,7.39,55.9,1.1,145.12871447902572,-8.462138338291213,-164.01302515639185,-18.88431067736613,2.718455443813637e-06,55.89999728154456
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,7.68,58.8,3.6,144.55204427083336,-3.406410837751206,-63.52994252263047,81.02210174820289,24.944934183641337,33.85506581635866
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,7.96,57.3,4.6,143.18706030150753,-7.002523175837367,-126.00394536915096,17.183114932356574,11.695195375091359,45.60480462490864
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,8.25,54.0,9.0,140.56060606060606,-14.748586051484846,-256.0584395450423,-115.49783348443623,2.8722813232690144e-06,53.99999712771868
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,8.52,63.8,12.0,134.92785211267602,-16.602651085199312,-279.1132816043142,-144.18542949163816,2.918903903865285e-06,63.799997081096095
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,8.81,60.5,6.2,131.26312145289444,-10.79889242617503,-175.56824307675961,-44.305121623865176,2.968164415931166e-06,60.49999703183558
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,9.1,61.0,5.7,128.6644945054945,-4.135540199032965,-65.09288357984587,63.57161092564863,24.05206143812631,36.94793856187369
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,9.38,66.0,1.3,128.90586353944565,6.87132170973132,104.92527123902154,233.83113477846717,46.833065714535735,19.166934285464265
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,9.67,65.2,3.4,132.58114788004136,-0.2140979180305474,-3.1712364646806677,129.40991141536068,35.37504548953312,29.82495451046688
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,9.96,67.1,4.7,128.78168674698793,-7.599382560540281,-109.28526911811089,19.49641762887704,13.935003393742512,53.16499660625748
IC2574,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\IC2574_normalized.csv,structural,143.23285763613387,10.23,67.5,9.3,128.3254936461388,-1.6896040772190184,-23.656580669965102,104.66891297617369,32.722514875025375,34.777485124974625
