galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,1.5,164.0,28.2,21382.534733333337,-993.7977855586687,-308229.8081977184,-286847.27346438507,1.224744871391589e-06,163.99999877525514
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,2.52,194.0,32.0,20368.860992063495,-4032.2969767213276,-744423.0977175138,-724054.2367254503,1.5874507866387544e-06,193.99999841254922
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,3.46,175.0,25.2,13479.232658959536,-5046.175036743093,-678506.6092596094,-665027.3766006498,1.8601075237738273e-06,174.99999813989248
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,4.32,185.0,31.5,11285.745925925927,-2245.7561150358774,-241850.3468095823,-230564.60088365636,2.078460969082653e-06,184.99999792153903
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,5.43,175.0,27.9,9055.093112338858,-2070.9990646899755,-177438.53518433176,-168383.4420719929,2.3302360395462085e-06,174.99999766976396
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,6.38,167.0,27.2,7019.487852664578,-1806.5022012867537,-131730.3017928456,-124710.81394018102,2.5258661880630175e-06,166.9999974741338
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,7.57,176.0,7.18,5189.1784015852045,-1000.0288079729172,-61458.860226019904,-56269.6818244347,2.751363298439521e-06,175.9999972486367
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,10.6,185.0,4.29,2799.3662830188678,-568.8465353661413,-24966.468878237312,-22167.102595218443,3.255764119219941e-06,184.9999967442359
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,13.57,183.0,4.22,1776.0991893883565,-263.99494107227815,-9050.730375934361,-7274.631186546005,3.6837480912787726e-06,182.9999963162519
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,16.64,172.0,4.33,1204.8368389423074,-141.04453437089018,-3943.3997982387173,-2738.5629592964096,4.079215610874228e-06,171.9999959207844
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,19.71,161.0,4.24,910.0857483510908,-77.31850718323709,-1825.0077223732444,-914.9219740221536,4.4395945760846224e-06,160.99999556040544
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,22.68,156.0,5.08,737.8330555555555,-51.334497653446874,-1053.013979199732,-315.18092364417646,4.762352359916263e-06,155.99999523764765
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,25.75,159.0,6.49,600.0253825242718,-39.99982737850007,-722.6845232692866,-122.65914074501484,5.07444578254611e-06,158.9999949255542
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,28.72,173.0,6.97,496.2340981894151,-27.450189001323874,-444.66072715503344,51.57337103438164,38.486195136794706,134.51380486320528
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,31.79,177.0,6.57,434.2262409562756,-17.559371710893355,-256.9723019393375,177.2539390169381,75.0659891119038,101.9340108880962
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,34.77,179.0,4.47,389.9998993385102,-14.894772936004864,-199.2953045374337,190.7045948010765,81.42971669626164,97.57028330373836
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,37.84,181.0,4.26,344.1128646934461,-13.671199972107068,-168.08284041457847,176.03002427886764,81.61480330621616,99.38519669378384
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,40.81,182.0,4.26,307.4258515069835,-12.029938297812583,-137.1401674648913,170.2856840420922,83.36281404653866,98.63718595346134
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,43.88,182.0,4.83,271.4520373746581,-11.019049959014525,-116.82758616599777,154.62445120866033,82.37063141093442,99.62936858906558
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,46.85,180.0,5.5,240.8707897545358,-9.468778209847459,-94.02692192561358,146.8438678289222,82.94356640382065,97.05643359617935
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,49.92,177.0,8.5,214.26061698717947,-7.885609752109987,-73.49005533171899,140.77056165546048,83.8287924154976,93.1712075845024
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,52.99,175.0,11.0,192.45314587658046,-6.576411091302691,-57.738155259246874,134.7149906173336,84.48992456389405,90.51007543610595
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,55.96,172.0,11.6,174.53909399571123,-5.937962572332579,-49.36596380349347,125.17313019221776,83.69401630676177,88.30598369323823
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,59.03,168.0,12.6,156.5878519396917,-5.826386529945781,-45.9192070696869,110.66864487000478,80.8255535500771,87.1744464499229
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,62.0,158.0,5.38,139.34771935483872,-5.358972114889363,-40.21218557655045,99.13553377828826,78.39899931921244,79.60100068078756
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,65.07,158.0,6.5,124.21966036575998,-4.465773713049534,-31.92888676496066,92.29077360079933,77.49426196954205,80.50573803045795
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,68.05,166.0,15.5,112.32978839088905,-3.7162403787635068,-25.406423829325515,86.92336456156353,76.90991456512222,89.09008543487778
NGC0289,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC0289_normalized.csv,structural,465.23016957284534,71.12,165.0,8.75,101.73640607424072,-3.4506131324587312,-22.572122226435074,79.16428384780565,75.03441788443446,89.96558211556554
