galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,0.82,107.0,25.6,1384.42,860.0816230418403,1157230.160567276,1158614.5805672759,974.7122426978981,-867.7122426978981
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,2.46,159.0,26.5,2794.9538617886183,512.9986094586557,230077.95511897586,232872.90898076448,756.88001433033,-597.88001433033
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,4.1,194.0,13.9,3067.0554390243906,30.444401362567586,8192.519996550325,11259.575435574716,214.8586960908409,-20.85869609084091
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,5.74,198.0,14.6,2894.81149825784,-111.1747612201732,-21369.198877865594,-18474.387379607753,2.395829710142188e-06,197.9999976041703
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,7.38,211.0,13.2,2702.4022222222225,-44.082432476803284,-6590.268624467972,-3887.866402245749,2.716615541441225e-06,210.99999728338446
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,9.02,222.0,13.6,2750.221119733925,-4.1884500342181585,-512.319314794583,2237.901804939342,142.07700123719133,79.92299876280867
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,10.65,230.0,11.6,2688.705990610329,-70.8970785410167,-7344.676296413666,-4655.970305803337,3.263433774416144e-06,229.99999673656623
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,12.29,239.0,11.6,2518.3876729048006,-126.84038549020983,-11386.745089207707,-8868.357416302906,3.5057096285916207e-06,238.99999649429037
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,13.93,237.0,11.6,2272.669526202441,-128.9419295848753,-10212.615391250181,-7939.945865047741,3.7322915213043045e-06,236.99999626770847
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,15.57,240.0,11.6,2095.4581438664095,-103.1159837931719,-7306.868727086781,-5211.410583220371,3.9458839313897716e-06,239.99999605411608
UGC12506,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC12506_normalized.csv,structural,1103.3007870916965,17.21,245.0,11.6,1934.449099360837,-105.98479510710064,-6794.486220884156,-4860.037121523319,4.1484937025383085e-06,244.9999958515063
