galaxy,source_file,beta_mode,beta,r_kpc,v_obs_kmps,v_err_kmps,a_newton,sigma_profile,a_struct,a_total,v_model_kmps,residual_kmps
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,3.5,102.0,7.0,5459.295114285714,-187.9865643214376,-117182.63813153146,-111723.34301724574,1.8708286933869708e-06,101.9999981291713
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,5.24,125.0,6.1,5132.198492366412,-261.9528619419312,-109067.75285425135,-103935.55436188493,2.2891046284519193e-06,124.99999771089537
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,6.98,145.0,4.9,4547.699154727793,-355.8598298743513,-111231.56530472431,-106683.86614999652,2.6419689627245813e-06,144.99999735803104
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,8.72,164.0,3.9,3893.8062844036695,-451.0080144388522,-112842.39083624563,-108948.58455184195,2.9529646120466803e-06,163.99999704703538
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,10.47,162.0,4.8,2973.681184336199,-434.5855937776923,-90559.31914136672,-87585.63795703053,3.2357379374726872e-06,161.99999676426205
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,12.19,160.0,4.8,2385.7942739950777,-287.0260174243385,-51371.4783820342,-48985.68410803912,3.491418050019218e-06,159.99999650858194
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,13.94,156.0,4.8,1977.7009038737447,-219.5513167391397,-34361.94805903826,-32384.247155164514,3.733630940518894e-06,155.99999626636907
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,16.03,146.0,4.85,1542.7172177167809,-141.36426479061356,-19240.246030468297,-17697.528812751516,4.003748243833521e-06,145.99999599625176
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,22.3,158.0,4.9,795.8956502242152,-90.58875428698683,-8862.860818394858,-8066.965168170643,4.722287581247038e-06,157.99999527771243
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,27.52,168.0,10.6,501.85243095930235,-49.102090905590224,-3892.7459463993373,-3390.893515440035,5.2459508194416005e-06,167.99999475404917
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,30.08,169.0,10.6,413.88138297872337,-30.087577212770658,-2182.2971755598514,-1768.415792581128,5.484523680320835e-06,168.99999451547632
NGC3726,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3726_normalized.csv,structural,2181.7475889344114,32.52,167.0,15.2,351.41454489544896,-25.601163148882904,-1717.5669118693659,-1366.152366973917,5.702630971753301e-06,166.99999429736903
