galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
F568-3,0.64,12.4,8.6,1.18,13.56,0.0,240.25000000000003,13.611245350811954,-1.2112453508119536,1.2112453508119536,-0.09768107667838336
F568-3,1.18,21.9,6.2,1.55,21.17,0.0,406.4491525423729,21.241113774651716,0.658886225348283,0.658886225348283,0.030086129011337125
F568-3,1.8,32.3,1.88,1.6,27.72,0.0,579.6055555555554,27.8934179696223,4.406582030377699,4.406582030377699,0.1364266882469876
F568-3,2.03,37.9,6.2,1.54,29.76,0.0,707.5911330049261,30.022599682920728,7.877400317079271,7.877400317079271,0.20784697406541613
F568-3,2.78,53.1,9.5,1.46,36.4,0.0,1014.248201438849,37.217241050649186,15.882758949350816,15.882758949350816,0.29911033802920556
F568-3,3.0,62.4,11.0,1.62,38.08,0.0,1297.9199999999998,39.1706043550276,23.2293956449724,23.2293956449724,0.37226595584891664
F568-3,3.64,68.0,6.2,2.96,42.4,0.0,1270.3296703296703,44.41911806202214,23.580881937977857,23.580881937977857,0.3467776755584979
F568-3,4.19,78.0,7.98,5.28,45.43,0.0,1452.0286396181382,48.40309531513281,29.59690468486719,29.59690468486719,0.3794474959598358
F568-3,4.6,82.3,6.2,6.86,46.43,0.0,1472.454347826087,50.272824718924475,32.02717528107552,32.02717528107552,0.3891515830021327
F568-3,5.14,85.7,6.3,8.92,47.19,0.0,1428.8891050583659,52.26524193385811,33.434758066141896,33.434758066141896,0.3901372003050396
F568-3,5.39,85.5,6.51,9.95,47.91,0.0,1356.26159554731,53.52596659400029,31.974033405999712,31.974033405999712,0.3739653029941487
F568-3,6.31,89.5,15.6,14.48,50.48,0.0,1269.4532488114105,58.185527717700474,31.314472282299526,31.314472282299526,0.34988237186926846
F568-3,9.1,95.2,15.5,26.69,51.31,0.0,995.9384615384616,66.20218275339231,28.997817246607696,28.997817246607696,0.3045989206576439
F568-3,10.17,97.5,6.2,29.9,52.01,0.0,934.7345132743363,69.06230618565071,28.437693814349288,28.437693814349288,0.29166865450614654
F568-3,11.99,101.0,10.2,33.72,51.6,0.0,850.7923269391159,71.96797825531306,29.032021744686944,29.032021744686944,0.2874457598483856
F568-3,14.02,107.0,10.7,36.41,50.13,0.0,816.6191155492154,73.787091384219,33.212908615781004,33.212908615781004,0.310401015100757
F568-3,15.94,117.0,11.7,38.69,49.27,0.0,858.7829360100377,75.89427887705506,41.10572112294494,41.10572112294494,0.35133094976876017
F568-3,17.98,120.0,12.0,39.0,48.97,0.0,800.8898776418242,77.50569986966553,42.494300130334466,42.494300130334466,0.35411916775278723
