galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC0300,0.91,33.1,3.9,0.0,31.52,0.0,1203.967032967033,31.52,1.5800000000000018,1.5800000000000018,0.047734138972809724
NGC0300,1.36,46.7,2.7,0.0,37.5,0.0,1603.5955882352941,37.66591724805087,9.034082751949136,9.034082751949136,0.1934493094635789
NGC0300,1.82,53.9,4.7,0.0,42.04,0.0,1596.2692307692307,42.49405675579921,11.405943244200792,11.405943244200792,0.21161304720224103
NGC0300,2.27,58.8,2.5,2.86,46.16,0.0,1523.101321585903,46.979121795354885,11.820878204645112,11.820878204645112,0.20103534361641348
NGC0300,2.72,65.6,2.6,7.4,48.37,0.0,1582.1176470588232,49.97995943170917,15.620040568290825,15.620040568290825,0.23811037451662845
NGC0300,3.17,70.8,2.7,8.38,49.78,0.0,1581.2744479495266,51.922932096294595,18.877067903705402,18.877067903705402,0.26662525287719496
NGC0300,3.63,82.1,4.9,8.42,50.48,0.0,1856.8622589531678,53.187763183355415,28.91223681664458,28.91223681664458,0.35215879192015326
NGC0300,4.08,84.1,6.6,9.19,50.65,0.0,1733.531862745098,54.157363840292234,29.94263615970776,29.94263615970776,0.3560361017801161
NGC0300,4.54,83.4,6.2,12.0,50.39,0.0,1532.0616740088108,55.10927510787294,28.290724892127066,28.290724892127066,0.33921732484564826
NGC0300,4.99,81.5,2.7,12.98,49.84,0.0,1331.1122244488977,55.384777711152516,26.115222288847484,26.115222288847484,0.320432175323282
NGC0300,5.45,80.8,4.0,13.57,49.05,0.0,1197.915596330275,55.32439390110631,25.475606098893685,25.475606098893685,0.3152921546892783
NGC0300,5.9,82.8,12.4,15.44,48.12,0.0,1162.0067796610167,55.47594077451108,27.324059225488917,27.324059225488917,0.3300007152836826
NGC0300,6.36,88.2,11.7,20.16,47.07,0.0,1223.1509433962265,56.601954514449034,31.59804548555097,31.59804548555097,0.3582544839631629
NGC0300,6.81,88.5,8.5,24.2,45.98,0.0,1150.1101321585904,57.79173782725382,30.70826217274618,30.70826217274618,0.3469860132513693
NGC0300,7.26,88.4,8.9,27.05,44.86,0.0,1076.3856749311296,58.640884721160944,29.75911527883906,29.75911527883906,0.33664157555247803
NGC0300,7.71,88.2,10.8,28.23,43.73,0.0,1008.9805447470818,58.780379928406276,29.419620071593727,29.419620071593727,0.3335557831246454
NGC0300,8.17,89.5,3.1,27.84,42.59,0.0,980.4467564259486,58.190786651986414,31.309213348013586,31.309213348013586,0.34982361282696744
NGC0300,8.62,89.7,9.5,26.95,41.5,0.0,933.4211136890953,57.40923976366407,32.290760236335935,32.290760236335935,0.35998617877743516
NGC0300,9.07,93.7,7.3,26.46,40.45,0.0,967.9922822491732,56.882581315555775,36.81741868444423,36.81741868444423,0.3929286946045275
NGC0300,9.53,97.0,5.7,26.26,39.41,0.0,987.3032528856244,56.562927318227324,40.437072681772676,40.437072681772676,0.41687703795641934
NGC0300,9.96,96.2,1.5,25.18,38.5,0.0,929.1606425702811,55.91814865324094,40.28185134675906,40.28185134675906,0.4187302634798239
NGC0300,10.45,94.8,2.1,24.1,37.5,0.0,860.0038277511961,55.27861535688091,39.521384643119085,39.521384643119085,0.4168922430708764
NGC0300,10.93,92.5,13.9,23.02,36.62,0.0,782.8225068618482,54.70183169793671,37.79816830206329,37.79816830206329,0.40862884650879233
NGC0300,11.32,92.8,10.6,22.03,35.97,0.0,760.7632508833922,54.23224715637367,38.56775284362633,38.56775284362633,0.41560078495286995
NGC0300,11.8,93.5,12.1,21.74,35.19,0.0,740.8686440677966,54.05859412827545,39.44140587172455,39.44140587172455,0.4218332178794069
