galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
D631-7,0.45,8.41,1.58,8.4,9.99,0.0,157.17355555555554,13.052206709978202,-4.642206709978202,4.642206709978202,-0.5519865291293938
D631-7,0.9,17.8,2.22,13.51,15.52,0.0,352.0444444444445,20.57645499108143,-2.7764549910814296,2.7764549910814296,-0.1559806174764848
D631-7,1.35,26.0,2.35,16.7,20.76,0.0,500.7407407407407,26.643340631384795,-0.6433406313847954,0.6433406313847954,-0.024743870437876743
D631-7,1.8,30.9,2.22,18.72,21.37,0.0,530.4499999999999,28.479568138205767,2.4204318617942313,2.4204318617942313,0.07833112821340554
D631-7,2.25,34.7,1.82,19.9,19.92,0.0,535.1511111111112,28.474961750993963,6.22503824900604,6.22503824900604,0.1793959149569464
D631-7,2.69,38.8,1.81,20.61,18.76,0.0,559.6431226765799,28.644909851676893,10.155090148323104,10.155090148323104,0.26172912753410066
D631-7,3.14,42.5,1.57,20.73,17.36,0.0,575.2388535031847,28.51964424209159,13.98035575790841,13.98035575790841,0.3289495472449038
D631-7,3.59,45.6,1.59,20.61,16.32,0.0,579.2089136490251,28.666839416552733,16.93316058344727,16.93316058344727,0.37134124086507164
D631-7,4.04,48.8,1.83,20.38,15.37,0.0,589.4653465346533,28.962591848117686,19.83740815188231,19.83740815188231,0.40650426540742446
D631-7,4.49,51.8,1.91,19.9,14.49,0.0,597.6035634743874,29.278538466084683,22.521461533915314,22.521461533915314,0.43477724968948483
D631-7,4.94,54.8,2.19,19.43,13.72,0.0,607.902834008097,29.79233169350404,25.007668306495958,25.007668306495958,0.456344312162335
D631-7,5.39,56.6,2.73,18.84,13.04,0.0,594.352504638219,30.354911850372538,26.245088149627463,26.245088149627463,0.46369413691921313
D631-7,5.84,58.4,3.27,18.25,12.45,0.0,584.0,30.99821481601288,27.40178518398712,27.40178518398712,0.46920865041073834
D631-7,6.29,58.5,3.95,17.65,11.93,0.0,544.0779014308426,31.655985493106915,26.844014506893085,26.844014506893085,0.45887204285287325
D631-7,6.74,57.7,4.07,17.06,11.48,0.0,493.95994065281906,32.2779548310488,25.4220451689512,25.4220451689512,0.4405900375901421
D631-7,7.19,57.3,3.94,16.47,11.08,0.0,456.6467315716272,32.84632476916145,24.45367523083855,24.45367523083855,0.4267657108348787
