galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
DDO064,0.1,6.29,4.62,-1.13,1.96,0.0,395.641,2.262410219213129,4.027589780786871,4.027589780786871,0.6403163403476742
DDO064,0.3,13.9,4.62,-2.45,6.31,0.0,644.0333333333334,6.92020350203736,6.97979649796264,6.97979649796264,0.5021436329469525
DDO064,0.49,15.6,4.62,-0.64,9.67,0.0,496.65306122448976,9.954795226358906,5.645204773641094,5.645204773641094,0.3618721008744291
DDO064,0.69,18.4,4.62,2.49,13.92,0.0,490.66666666666663,14.428431995179618,3.97156800482038,3.97156800482038,0.21584608721849893
DDO064,0.89,22.5,4.62,1.87,15.16,0.0,568.8202247191011,15.672752893957984,6.827247106042016,6.827247106042016,0.30343320471297847
DDO064,1.09,26.5,4.62,4.97,16.41,0.0,644.2660550458716,17.68616737273562,8.813832627264379,8.813832627264379,0.33259745763261805
DDO064,1.29,35.3,4.62,9.29,17.34,0.0,965.9612403100773,20.42803567897641,14.871964321023587,14.871964321023587,0.4213021054114331
DDO064,1.48,40.5,4.62,13.62,18.34,0.0,1108.277027027027,23.84554085930325,16.65445914069675,16.65445914069675,0.4112212133505371
DDO064,1.68,44.2,4.89,16.26,19.12,0.0,1162.8809523809525,26.40432319485828,17.795676805141724,17.795676805141724,0.4026171222882743
DDO064,1.88,46.3,4.62,18.16,19.54,0.0,1140.2606382978722,28.301548992638168,17.99845100736183,17.99845100736183,0.38873544292358164
DDO064,2.08,46.4,4.62,19.64,19.1,0.0,1035.076923076923,29.35620671307068,17.04379328692932,17.04379328692932,0.36732313118382154
DDO064,2.27,46.3,4.62,20.17,18.77,0.0,944.3568281938324,29.832894694553914,16.467105305446083,16.467105305446083,0.35566102171589814
DDO064,2.37,46.4,6.73,20.59,18.61,0.0,908.42194092827,30.184220139150995,16.215779860849004,16.215779860849004,0.34947801424243546
DDO064,2.98,46.9,8.65,22.17,17.21,0.0,738.1241610738253,31.395933651265338,15.50406634873466,15.50406634873466,0.33057710764892667
