galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4010,0.87,39.3,6.6,0.0,32.75,0.0,1775.2758620689654,32.75,6.549999999999997,6.549999999999997,0.1666666666666666
NGC4010,1.74,54.6,5.6,11.53,62.91,0.0,1713.3103448275865,64.02524687210911,-9.425246872109106,9.425246872109106,-0.17262356908624737
NGC4010,2.61,65.5,6.7,13.36,83.12,0.0,1643.7739463601533,84.2380391333661,-18.7380391333661,18.7380391333661,-0.2860769333338336
NGC4010,3.5,83.9,5.2,15.73,93.77,0.0,2011.2028571428575,95.12554355710412,-11.225543557104118,11.225543557104118,-0.1337967050906331
NGC4010,4.37,94.3,6.3,19.72,97.55,0.0,2034.8947368421052,99.56658142687493,-5.266581426874936,5.266581426874936,-0.05584921979718914
NGC4010,5.24,104.0,5.7,22.31,98.14,0.0,2064.12213740458,100.71393097018984,3.2860690298101645,3.2860690298101645,0.0315968175943285
NGC4010,6.11,115.0,5.1,25.86,98.57,0.0,2164.4844517184943,102.09957898447705,12.900421015522952,12.900421015522952,0.11217757404802567
NGC4010,6.98,127.0,5.1,29.63,99.07,0.0,2310.7449856733524,103.85727215709424,23.142727842905757,23.142727842905757,0.1822262034874469
NGC4010,7.85,129.0,5.1,33.19,99.28,0.0,2119.872611464968,105.44020584450453,23.559794155495467,23.559794155495467,0.1826340632208951
NGC4010,8.72,127.0,5.1,36.53,96.65,0.0,1849.655963302752,104.37917593334406,22.620824066655942,22.620824066655942,0.17811672493429875
NGC4010,9.6,124.0,5.1,35.56,93.39,0.0,1601.6666666666667,101.28712535217429,22.712874647825714,22.712874647825714,0.18316834393407835
NGC4010,10.47,122.0,3.9,33.73,90.22,0.0,1421.5854823304678,97.976205217405,24.023794782595004,24.023794782595004,0.19691635067700825
