galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC5005,0.49,211.0,40.1,64.37,73.17,233.76,90859.1836734694,253.26089986415195,-42.26089986415195,42.26089986415195,-0.20028862494858746
NGC5005,0.98,233.0,17.4,75.6,130.38,272.92,55396.93877551021,311.76855325705964,-78.76855325705964,78.76855325705964,-0.33806246033072807
NGC5005,1.47,227.0,14.4,68.11,176.13,246.78,35053.74149659864,310.74284770530113,-83.74284770530113,83.74284770530113,-0.3689112233713706
NGC5005,1.97,234.0,10.8,61.94,213.49,213.16,27794.92385786802,307.98007938826174,-73.98007938826174,73.98007938826174,-0.31615418541992196
NGC5005,2.46,245.0,7.67,60.52,244.17,190.74,24400.406504065042,315.6951170037319,-70.69511700373192,70.69511700373192,-0.28855149797441604
NGC5005,2.95,244.0,23.3,69.43,261.9,174.18,20181.694915254237,322.10372133832914,-78.10372133832914,78.10372133832914,-0.3200972185997096
NGC5005,3.44,261.0,23.3,75.4,273.58,161.3,19802.616279069767,326.41823846102716,-65.41823846102716,65.41823846102716,-0.2506445918047018
NGC5005,3.93,259.0,22.7,73.37,276.37,150.91,17068.956743002545,323.32238075951375,-64.32238075951375,64.32238075951375,-0.24834896046144306
NGC5005,4.42,258.0,22.7,68.82,276.54,142.3,15059.72850678733,318.52763459392344,-60.52763459392344,60.52763459392344,-0.23460323486016837
NGC5005,4.92,258.0,22.5,65.78,278.71,134.88,13529.268292682927,316.54207761370367,-58.54207761370367,58.54207761370367,-0.22690727757249485
NGC5005,5.74,261.0,22.4,61.84,282.13,124.87,11867.770034843204,314.6649637312677,-53.664963731267676,53.664963731267676,-0.20561288785926313
NGC5005,6.56,263.0,22.4,59.41,284.24,116.81,10544.05487804878,312.9960092397346,-49.996009239734576,49.996009239734576,-0.19009889444765998
NGC5005,7.37,264.0,22.3,58.09,281.24,110.2,9456.716417910447,307.59458008879153,-43.59458008879153,43.59458008879153,-0.1651309851848164
NGC5005,8.19,265.0,22.2,58.09,279.02,104.54,8574.481074481075,303.57078268502715,-38.570782685027154,38.570782685027154,-0.1455501233397251
NGC5005,9.01,265.0,22.2,58.19,277.3,99.67,7794.117647058823,300.3589103056542,-35.358910305654206,35.358910305654206,-0.13342985021001588
NGC5005,9.83,264.0,22.0,57.28,272.35,95.42,7090.132248219736,294.2116539160201,-30.21165391602011,30.21165391602011,-0.11443808301522769
NGC5005,10.65,264.0,21.9,55.06,264.11,91.67,6544.225352112676,284.93698355952324,-20.93698355952324,20.93698355952324,-0.079306755907285
NGC5005,11.47,265.0,22.0,51.82,254.75,88.34,6122.493461203138,274.56662306260023,-9.566623062600229,9.566623062600229,-0.036100464387170676
